p_brand,p_type,p_size,supplier_count
Brand#33,PROMO PLATED BRASS,9,8
Brand#33,PROMO PLATED BRASS,45,8
Brand#33,PROMO PLATED COPPER,14,8
Brand#33,PROMO PLATED COPPER,19,8
Brand#33,PROMO PLATED COPPER,45,8
Brand#33,PROMO PLATED NICKEL,45,8
Brand#33,PROMO PLATED STEEL,9,8
Brand#33,PROMO POLISHED BRASS,3,8
Brand#33,PROMO POLISHED BRASS,9,8
Brand#33,PROMO POLISHED BRASS,14,8
Brand#33,PROMO POLISHED BRASS,36,8
Brand#33,PROMO POLISHED BRASS,49,8
Brand#33,PROMO POLISHED COPPER,45,8
Brand#33,PROMO POLISHED NICKEL,9,8
Brand#33,PROMO POLISHED NICKEL,49,8
Brand#33,PROMO POLISHED STEEL,3,8
Brand#33,PROMO POLISHED STEEL,19,8
Brand#33,PROMO POLISHED TIN,14,8
Brand#33,PROMO POLISHED TIN,45,8
Brand#33,PROMO POLISHED TIN,49,8
Brand#33,SMALL ANODIZED BRASS,23,8
Brand#33,SMALL ANODIZED COPPER,3,8
Brand#33,SMALL ANODIZED COPPER,14,8
Brand#33,SMALL ANODIZED COPPER,45,8
Brand#33,SMALL ANODIZED COPPER,49,8
Brand#33,SMALL ANODIZED NICKEL,3,8
Brand#33,SMALL ANODIZED NICKEL,45,8
Brand#33,SMALL ANODIZED STEEL,3,8
Brand#33,SMALL ANODIZED STEEL,9,8
Brand#33,SMALL ANODIZED TIN,49,8
Brand#33,SMALL BRUSHED BRASS,9,8
Brand#33,SMALL BRUSHED BRASS,23,8
Brand#33,SMALL BRUSHED BRASS,49,8
Brand#33,SMALL BRUSHED STEEL,3,8
Brand#33,SMALL BRUSHED TIN,9,8
Brand#33,SMALL BRUSHED TIN,19,8
Brand#33,SMALL BURNISHED BRASS,9,8
Brand#33,SMALL BURNISHED BRASS,14,8
Brand#33,SMALL BURNISHED BRASS,23,8
Brand#33,SMALL BURNISHED COPPER,36,8
Brand#33,SMALL BURNISHED STEEL,9,8
Brand#33,SMALL BURNISHED STEEL,14,8
Brand#33,SMALL BURNISHED TIN,23,8
Brand#33,SMALL BURNISHED TIN,36,8
Brand#33,SMALL BURNISHED TIN,45,8
Brand#33,SMALL PLATED BRASS,9,8
Brand#33,SMALL PLATED BRASS,49,8
Brand#33,SMALL PLATED NICKEL,14,8
Brand#33,SMALL PLATED NICKEL,19,8
Brand#33,SMALL PLATED NICKEL,36,8
Brand#33,SMALL PLATED STEEL,14,8
Brand#33,SMALL PLATED STEEL,23,8
Brand#33,SMALL PLATED TIN,23,8
Brand#33,SMALL PLATED TIN,36,8
Brand#33,SMALL PLATED TIN,49,8
Brand#33,SMALL POLISHED BRASS,9,8
Brand#33,SMALL POLISHED BRASS,23,8
Brand#33,SMALL POLISHED BRASS,45,8
Brand#33,SMALL POLISHED COPPER,3,8
Brand#33,SMALL POLISHED STEEL,23,8
Brand#33,SMALL POLISHED STEEL,49,8
Brand#33,SMALL POLISHED TIN,19,8
Brand#33,SMALL POLISHED TIN,23,8
Brand#33,SMALL POLISHED TIN,45,8
Brand#33,STANDARD ANODIZED COPPER,3,8
Brand#33,STANDARD ANODIZED COPPER,19,8
Brand#33,STANDARD ANODIZED COPPER,23,8
Brand#33,STANDARD ANODIZED COPPER,49,8
Brand#33,STANDARD ANODIZED NICKEL,45,8
Brand#33,STANDARD ANODIZED STEEL,19,8
Brand#33,STANDARD ANODIZED STEEL,36,8
Brand#33,STANDARD ANODIZED STEEL,49,8
Brand#33,STANDARD ANODIZED TIN,23,8
Brand#33,STANDARD ANODIZED TIN,49,8
Brand#33,STANDARD BRUSHED BRASS,9,8
Brand#33,STANDARD BRUSHED COPPER,3,8
Brand#33,STANDARD BRUSHED COPPER,19,8
Brand#33,STANDARD BRUSHED COPPER,36,8
Brand#33,STANDARD BRUSHED NICKEL,23,8
Brand#33,STANDARD BRUSHED NICKEL,49,8
Brand#33,STANDARD BRUSHED STEEL,9,8
Brand#33,STANDARD BRUSHED TIN,19,8
Brand#33,STANDARD BURNISHED BRASS,14,8
Brand#33,STANDARD BURNISHED BRASS,23,8
Brand#33,STANDARD BURNISHED BRASS,49,8
Brand#33,STANDARD BURNISHED COPPER,19,8
Brand#33,STANDARD BURNISHED NICKEL,36,8
Brand#33,STANDARD BURNISHED STEEL,36,8
