p_brand,p_type,p_size,supplier_count
Brand#42,MEDIUM BURNISHED STEEL,36,8
Brand#42,MEDIUM BURNISHED TIN,3,8
Brand#42,MEDIUM PLATED BRASS,49,8
Brand#42,MEDIUM PLATED COPPER,3,8
Brand#42,MEDIUM PLATED COPPER,49,8
Brand#42,MEDIUM PLATED NICKEL,9,8
Brand#42,MEDIUM PLATED STEEL,9,8
Brand#42,MEDIUM PLATED STEEL,14,8
Brand#42,MEDIUM PLATED STEEL,36,8
Brand#42,MEDIUM PLATED TIN,9,8
Brand#42,MEDIUM PLATED TIN,14,8
Brand#42,PROMO ANODIZED BRASS,9,8
Brand#42,PROMO ANODIZED BRASS,36,8
Brand#42,PROMO ANODIZED BRASS,45,8
Brand#42,PROMO ANODIZED COPPER,3,8
Brand#42,PROMO ANODIZED COPPER,23,8
Brand#42,PROMO ANODIZED COPPER,45,8
Brand#42,PROMO ANODIZED NICKEL,9,8
Brand#42,PROMO ANODIZED TIN,3,8
Brand#42,PROMO BRUSHED COPPER,14,8
Brand#42,PROMO BRUSHED STEEL,19,8
Brand#42,PROMO BRUSHED STEEL,23,8
Brand#42,PROMO BRUSHED STEEL,45,8
Brand#42,PROMO BURNISHED BRASS,14,8
Brand#42,PROMO BURNISHED BRASS,45,8
Brand#42,PROMO BURNISHED BRASS,49,8
Brand#42,PROMO BURNISHED COPPER,45,8
Brand#42,PROMO BURNISHED NICKEL,36,8
Brand#42,PROMO PLATED NICKEL,23,8
Brand#42,PROMO PLATED STEEL,45,8
Brand#42,PROMO PLATED TIN,9,8
Brand#42,PROMO PLATED TIN,19,8
Brand#42,PROMO PLATED TIN,23,8
Brand#42,PROMO PLATED TIN,36,8
Brand#42,PROMO PLATED TIN,45,8
Brand#42,PROMO POLISHED BRASS,19,8
Brand#42,PROMO POLISHED BRASS,23,8
Brand#42,PROMO POLISHED BRASS,45,8
Brand#42,PROMO POLISHED COPPER,36,8
Brand#42,PROMO POLISHED NICKEL,3,8
Brand#42,PROMO POLISHED NICKEL,9,8
Brand#42,PROMO POLISHED STEEL,9,8
Brand#42,PROMO POLISHED STEEL,23,8
Brand#42,PROMO POLISHED TIN,3,8
Brand#42,PROMO POLISHED TIN,9,8
Brand#42,SMALL ANODIZED BRASS,19,8
Brand#42,SMALL ANODIZED COPPER,14,8
Brand#42,SMALL ANODIZED COPPER,19,8
Brand#42,SMALL ANODIZED COPPER,36,8
Brand#42,SMALL ANODIZED NICKEL,14,8
Brand#42,SMALL ANODIZED NICKEL,23,8
Brand#42,SMALL ANODIZED NICKEL,45,8
Brand#42,SMALL ANODIZED STEEL,3,8
Brand#42,SMALL ANODIZED STEEL,9,8
Brand#42,SMALL ANODIZED STEEL,36,8
Brand#42,SMALL ANODIZED TIN,3,8
Brand#42,SMALL ANODIZED TIN,19,8
Brand#42,SMALL BRUSHED COPPER,9,8
Brand#42,SMALL BRUSHED COPPER,36,8
Brand#42,SMALL BRUSHED NICKEL,23,8
Brand#42,SMALL BRUSHED STEEL,3,8
Brand#42,SMALL BRUSHED STEEL,9,8
Brand#42,SMALL BRUSHED STEEL,14,8
Brand#42,SMALL BRUSHED STEEL,36,8
Brand#42,SMALL BRUSHED STEEL,45,8
Brand#42,SMALL BRUSHED TIN,9,8
Brand#42,SMALL BRUSHED TIN,14,8
Brand#42,SMALL BRUSHED TIN,45,8
Brand#42,SMALL BRUSHED TIN,49,8
Brand#42,SMALL BURNISHED BRASS,23,8
Brand#42,SMALL BURNISHED NICKEL,19,8
Brand#42,SMALL BURNISHED STEEL,14,8
Brand#42,SMALL PLATED BRASS,19,8
Brand#42,SMALL PLATED COPPER,36,8
Brand#42,SMALL PLATED STEEL,3,8
Brand#42,SMALL PLATED STEEL,23,8
Brand#42,SMALL PLATED STEEL,36,8
Brand#42,SMALL PLATED TIN,14,8
Brand#42,SMALL PLATED TIN,19,8
Brand#42,SMALL PLATED TIN,36,8
Brand#42,SMALL POLISHED BRASS,23,8
Brand#42,SMALL POLISHED BRASS,45,8
Brand#42,SMALL POLISHED COPPER,23,8
