p_brand,p_type,p_size,supplier_count
Brand#43,ECONOMY POLISHED NICKEL,36,8
Brand#43,ECONOMY POLISHED STEEL,3,8
Brand#43,ECONOMY POLISHED TIN,9,8
Brand#43,ECONOMY POLISHED TIN,36,8
Brand#43,ECONOMY POLISHED TIN,45,8
Brand#43,LARGE ANODIZED BRASS,14,8
Brand#43,LARGE ANODIZED BRASS,36,8
Brand#43,LARGE ANODIZED COPPER,19,8
Brand#43,LARGE ANODIZED NICKEL,3,8
Brand#43,LARGE ANODIZED NICKEL,23,8
Brand#43,LARGE ANODIZED NICKEL,36,8
Brand#43,LARGE ANODIZED STEEL,23,8
Brand#43,LARGE ANODIZED STEEL,49,8
Brand#43,LARGE ANODIZED TIN,19,8
Brand#43,LARGE BRUSHED BRASS,23,8
Brand#43,LARGE BRUSHED COPPER,19,8
Brand#43,LARGE BRUSHED COPPER,36,8
Brand#43,LARGE BRUSHED NICKEL,14,8
Brand#43,LARGE BRUSHED NICKEL,19,8
Brand#43,LARGE BRUSHED NICKEL,36,8
Brand#43,LARGE BRUSHED NICKEL,49,8
Brand#43,LARGE BRUSHED STEEL,3,8
Brand#43,LARGE BRUSHED TIN,23,8
Brand#43,LARGE BURNISHED BRASS,9,8
Brand#43,LARGE BURNISHED BRASS,14,8
Brand#43,LARGE BURNISHED BRASS,49,8
Brand#43,LARGE BURNISHED COPPER,3,8
Brand#43,LARGE BURNISHED NICKEL,36,8
Brand#43,LARGE BURNISHED TIN,23,8
Brand#43,LARGE PLATED BRASS,9,8
Brand#43,LARGE PLATED BRASS,45,8
Brand#43,LARGE PLATED COPPER,36,8
Brand#43,LARGE PLATED NICKEL,3,8
Brand#43,LARGE PLATED NICKEL,14,8
Brand#43,LARGE PLATED NICKEL,49,8
Brand#43,LARGE PLATED STEEL,3,8
Brand#43,LARGE PLATED STEEL,14,8
Brand#43,LARGE PLATED STEEL,49,8
Brand#43,LARGE PLATED TIN,23,8
Brand#43,LARGE PLATED TIN,36,8
Brand#43,LARGE PLATED TIN,45,8
Brand#43,LARGE POLISHED BRASS,36,8
Brand#43,LARGE POLISHED COPPER,3,8
Brand#43,LARGE POLISHED COPPER,14,8
Brand#43,LARGE POLISHED COPPER,36,8
Brand#43,LARGE POLISHED NICKEL,3,8
Brand#43,LARGE POLISHED STEEL,9,8
Brand#43,LARGE POLISHED STEEL,14,8
Brand#43,LARGE POLISHED STEEL,19,8
Brand#43,MEDIUM ANODIZED BRASS,49,8
Brand#43,MEDIUM ANODIZED COPPER,19,8
Brand#43,MEDIUM ANODIZED COPPER,23,8
Brand#43,MEDIUM ANODIZED NICKEL,3,8
Brand#43,MEDIUM ANODIZED STEEL,9,8
Brand#43,MEDIUM ANODIZED STEEL,19,8
Brand#43,MEDIUM ANODIZED STEEL,36,8
Brand#43,MEDIUM BRUSHED BRASS,9,8
Brand#43,MEDIUM BRUSHED BRASS,14,8
Brand#43,MEDIUM BRUSHED COPPER,45,8
Brand#43,MEDIUM BRUSHED STEEL,19,8
Brand#43,MEDIUM BRUSHED STEEL,49,8
Brand#43,MEDIUM BRUSHED TIN,49,8
Brand#43,MEDIUM BURNISHED BRASS,19,8
Brand#43,MEDIUM BURNISHED NICKEL,19,8
Brand#43,MEDIUM BURNISHED NICKEL,36,8
Brand#43,MEDIUM BURNISHED STEEL,23,8
Brand#43,MEDIUM BURNISHED TIN,14,8
Brand#43,MEDIUM BURNISHED TIN,36,8
Brand#43,MEDIUM PLATED BRASS,19,8
Brand#43,MEDIUM PLATED BRASS,36,8
Brand#43,MEDIUM PLATED COPPER,3,8
Brand#43,MEDIUM PLATED COPPER,49,8
Brand#43,MEDIUM PLATED NICKEL,36,8
Brand#43,MEDIUM PLATED NICKEL,45,8
Brand#43,MEDIUM PLATED TIN,45,8
Brand#43,PROMO ANODIZED BRASS,3,8
Brand#43,PROMO ANODIZED BRASS,9,8
Brand#43,PROMO ANODIZED BRASS,45,8
Brand#43,PROMO ANODIZED NICKEL,14,8
Brand#43,PROMO ANODIZED NICKEL,45,8
Brand#43,PROMO ANODIZED STEEL,49,8
Brand#43,PROMO ANODIZED TIN,3,8
Brand#43,PROMO ANODIZED TIN,14,8
Brand#43,PROMO ANODIZED TIN,19,8
Brand#43,PROMO ANODIZED TIN,49,8
Brand#43,PROMO BRUSHED BRASS,3,8
Brand#43,PROMO BRUSHED BRASS,45,8
Brand#43,PROMO BRUSHED COPPER,23,8
Brand#43,PROMO BRUSHED NICKEL,14,8
Brand#43,PROMO BRUSHED NICKEL,19,8
Brand#43,PROMO BRUSHED STEEL,14,8
Brand#43,PROMO BURNISHED BRASS,3,8
