p_brand,p_type,p_size,supplier_count
Brand#15,SMALL ANODIZED NICKEL,45,4
Brand#15,SMALL ANODIZED NICKEL,49,4
Brand#15,SMALL ANODIZED STEEL,19,4
Brand#15,SMALL ANODIZED STEEL,36,4
Brand#15,SMALL ANODIZED TIN,3,4
Brand#15,SMALL ANODIZED TIN,9,4
Brand#15,SMALL ANODIZED TIN,49,4
Brand#15,SMALL BRUSHED COPPER,3,4
Brand#15,SMALL BRUSHED COPPER,36,4
Brand#15,SMALL BRUSHED COPPER,49,4
Brand#15,SMALL BRUSHED NICKEL,3,4
Brand#15,SMALL BRUSHED NICKEL,45,4
Brand#15,SMALL BRUSHED STEEL,3,4
Brand#15,SMALL BRUSHED STEEL,45,4
Brand#15,SMALL BRUSHED STEEL,49,4
Brand#15,SMALL BRUSHED TIN,3,4
Brand#15,SMALL BRUSHED TIN,14,4
Brand#15,SMALL BRUSHED TIN,49,4
Brand#15,SMALL BURNISHED BRASS,36,4
Brand#15,SMALL BURNISHED BRASS,45,4
Brand#15,SMALL BURNISHED BRASS,49,4
Brand#15,SMALL BURNISHED COPPER,23,4
Brand#15,SMALL BURNISHED COPPER,36,4
Brand#15,SMALL BURNISHED COPPER,45,4
Brand#15,SMALL BURNISHED NICKEL,14,4
Brand#15,SMALL BURNISHED NICKEL,23,4
Brand#15,SMALL BURNISHED NICKEL,49,4
Brand#15,SMALL BURNISHED STEEL,3,4
Brand#15,SMALL BURNISHED STEEL,14,4
Brand#15,SMALL BURNISHED STEEL,23,4
Brand#15,SMALL BURNISHED STEEL,36,4
Brand#15,SMALL BURNISHED STEEL,45,4
Brand#15,SMALL BURNISHED STEEL,49,4
Brand#15,SMALL BURNISHED TIN,36,4
Brand#15,SMALL BURNISHED TIN,49,4
Brand#15,SMALL PLATED BRASS,3,4
Brand#15,SMALL PLATED BRASS,9,4
Brand#15,SMALL PLATED BRASS,14,4
Brand#15,SMALL PLATED NICKEL,14,4
Brand#15,SMALL PLATED NICKEL,36,4
Brand#15,SMALL PLATED NICKEL,49,4
Brand#15,SMALL PLATED TIN,3,4
Brand#15,SMALL PLATED TIN,23,4
Brand#15,SMALL PLATED TIN,49,4
Brand#15,SMALL POLISHED BRASS,14,4
Brand#15,SMALL POLISHED BRASS,36,4
Brand#15,SMALL POLISHED COPPER,14,4
Brand#15,SMALL POLISHED COPPER,19,4
Brand#15,SMALL POLISHED COPPER,23,4
Brand#15,SMALL POLISHED NICKEL,3,4
Brand#15,SMALL POLISHED NICKEL,9,4
Brand#15,SMALL POLISHED NICKEL,36,4
Brand#15,SMALL POLISHED NICKEL,49,4
Brand#15,SMALL POLISHED STEEL,14,4
Brand#15,SMALL POLISHED STEEL,19,4
Brand#15,SMALL POLISHED TIN,14,4
Brand#15,SMALL POLISHED TIN,23,4
Brand#15,STANDARD ANODIZED BRASS,3,4
Brand#15,STANDARD ANODIZED BRASS,36,4
Brand#15,STANDARD ANODIZED BRASS,49,4
Brand#15,STANDARD ANODIZED COPPER,9,4
Brand#15,STANDARD ANODIZED COPPER,19,4
Brand#15,STANDARD ANODIZED COPPER,49,4
Brand#15,STANDARD ANODIZED NICKEL,14,4
Brand#15,STANDARD ANODIZED NICKEL,19,4
Brand#15,STANDARD ANODIZED NICKEL,49,4
Brand#15,STANDARD ANODIZED STEEL,23,4
Brand#15,STANDARD ANODIZED STEEL,49,4
Brand#15,STANDARD ANODIZED TIN,9,4
Brand#15,STANDARD ANODIZED TIN,14,4
Brand#15,STANDARD ANODIZED TIN,23,4
Brand#15,STANDARD ANODIZED TIN,49,4
Brand#15,STANDARD BRUSHED BRASS,9,4
Brand#15,STANDARD BRUSHED BRASS,14,4
Brand#15,STANDARD BRUSHED BRASS,23,4
Brand#15,STANDARD BRUSHED COPPER,3,4
Brand#15,STANDARD BRUSHED COPPER,19,4
Brand#15,STANDARD BRUSHED COPPER,36,4
Brand#15,STANDARD BRUSHED NICKEL,36,4
Brand#15,STANDARD BRUSHED NICKEL,45,4
Brand#15,STANDARD BRUSHED NICKEL,49,4
Brand#15,STANDARD BRUSHED STEEL,3,4
Brand#15,STANDARD BRUSHED STEEL,23,4
Brand#15,STANDARD BRUSHED STEEL,36,4
Brand#15,STANDARD BRUSHED STEEL,45,4
Brand#15,STANDARD BRUSHED TIN,3,4
Brand#15,STANDARD BRUSHED TIN,9,4
Brand#15,STANDARD BRUSHED TIN,14,4
Brand#15,STANDARD BRUSHED TIN,19,4
Brand#15,STANDARD BRUSHED TIN,36,4
Brand#15,STANDARD BRUSHED TIN,49,4
Brand#15,STANDARD BURNISHED BRASS,14,4
Brand#15,STANDARD BURNISHED BRASS,36,4
Brand#15,STANDARD BURNISHED COPPER,3,4
Brand#15,STANDARD BURNISHED COPPER,9,4
Brand#15,STANDARD BURNISHED COPPER,23,4
