p_brand,p_type,p_size,supplier_count
Brand#52,MEDIUM BRUSHED STEEL,23,8
Brand#52,MEDIUM BRUSHED STEEL,36,8
Brand#52,MEDIUM BRUSHED STEEL,45,8
Brand#52,MEDIUM BRUSHED STEEL,49,8
Brand#52,MEDIUM BRUSHED TIN,19,8
Brand#52,MEDIUM BRUSHED TIN,23,8
Brand#52,MEDIUM BRUSHED TIN,49,8
Brand#52,MEDIUM BURNISHED COPPER,36,8
Brand#52,MEDIUM BURNISHED NICKEL,14,8
Brand#52,MEDIUM BURNISHED NICKEL,19,8
Brand#52,MEDIUM BURNISHED TIN,9,8
Brand#52,MEDIUM BURNISHED TIN,19,8
Brand#52,MEDIUM BURNISHED TIN,49,8
Brand#52,MEDIUM PLATED COPPER,14,8
Brand#52,MEDIUM PLATED COPPER,19,8
Brand#52,MEDIUM PLATED COPPER,36,8
Brand#52,MEDIUM PLATED NICKEL,3,8
Brand#52,MEDIUM PLATED STEEL,36,8
Brand#52,MEDIUM PLATED TIN,3,8
Brand#52,MEDIUM PLATED TIN,9,8
Brand#52,MEDIUM PLATED TIN,14,8
Brand#52,PROMO ANODIZED BRASS,36,8
Brand#52,PROMO ANODIZED COPPER,19,8
Brand#52,PROMO ANODIZED COPPER,23,8
Brand#52,PROMO ANODIZED COPPER,36,8
Brand#52,PROMO ANODIZED TIN,9,8
Brand#52,PROMO ANODIZED TIN,23,8
Brand#52,PROMO BRUSHED BRASS,3,8
Brand#52,PROMO BRUSHED BRASS,14,8
Brand#52,PROMO BRUSHED BRASS,45,8
Brand#52,PROMO BRUSHED COPPER,45,8
Brand#52,PROMO BRUSHED NICKEL,45,8
Brand#52,PROMO BRUSHED NICKEL,49,8
Brand#52,PROMO BRUSHED STEEL,9,8
Brand#52,PROMO BRUSHED STEEL,14,8
Brand#52,PROMO BRUSHED STEEL,23,8
Brand#52,PROMO BURNISHED BRASS,14,8
Brand#52,PROMO BURNISHED BRASS,23,8
Brand#52,PROMO BURNISHED COPPER,45,8
Brand#52,PROMO BURNISHED COPPER,49,8
Brand#52,PROMO BURNISHED NICKEL,9,8
Brand#52,PROMO BURNISHED NICKEL,14,8
Brand#52,PROMO BURNISHED NICKEL,49,8
Brand#52,PROMO PLATED BRASS,3,8
Brand#52,PROMO PLATED BRASS,45,8
Brand#52,PROMO PLATED BRASS,49,8
Brand#52,PROMO PLATED COPPER,3,8
Brand#52,PROMO PLATED COPPER,9,8
Brand#52,PROMO PLATED COPPER,45,8
Brand#52,PROMO PLATED NICKEL,19,8
Brand#52,PROMO PLATED NICKEL,23,8
Brand#52,PROMO PLATED NICKEL,36,8
Brand#52,PROMO PLATED NICKEL,45,8
Brand#52,PROMO PLATED STEEL,3,8
Brand#52,PROMO PLATED STEEL,23,8
Brand#52,PROMO PLATED STEEL,49,8
Brand#52,PROMO POLISHED BRASS,36,8
Brand#52,PROMO POLISHED COPPER,23,8
Brand#52,PROMO POLISHED COPPER,49,8
Brand#52,PROMO POLISHED NICKEL,14,8
Brand#52,PROMO POLISHED STEEL,45,8
Brand#52,PROMO POLISHED TIN,3,8
Brand#52,PROMO POLISHED TIN,9,8
Brand#52,PROMO POLISHED TIN,14,8
Brand#52,PROMO POLISHED TIN,19,8
Brand#52,PROMO POLISHED TIN,45,8
Brand#52,SMALL ANODIZED BRASS,3,8
Brand#52,SMALL ANODIZED BRASS,14,8
Brand#52,SMALL ANODIZED BRASS,23,8
Brand#52,SMALL ANODIZED COPPER,23,8
Brand#52,SMALL ANODIZED NICKEL,45,8
Brand#52,SMALL ANODIZED STEEL,23,8
Brand#52,SMALL ANODIZED TIN,19,8
Brand#52,SMALL ANODIZED TIN,23,8
Brand#52,SMALL ANODIZED TIN,49,8
Brand#52,SMALL BRUSHED BRASS,9,8
Brand#52,SMALL BRUSHED BRASS,49,8
Brand#52,SMALL BRUSHED COPPER,23,8
Brand#52,SMALL BRUSHED NICKEL,19,8
Brand#52,SMALL BRUSHED TIN,3,8
Brand#52,SMALL BRUSHED TIN,19,8
Brand#52,SMALL BRUSHED TIN,45,8
Brand#52,SMALL BRUSHED TIN,49,8
Brand#52,SMALL BURNISHED BRASS,9,8
Brand#52,SMALL BURNISHED BRASS,45,8
Brand#52,SMALL BURNISHED COPPER,9,8
Brand#52,SMALL BURNISHED COPPER,45,8
Brand#52,SMALL BURNISHED NICKEL,3,8
Brand#52,SMALL BURNISHED NICKEL,14,8
Brand#52,SMALL BURNISHED TIN,36,8
Brand#52,SMALL PLATED BRASS,3,8
Brand#52,SMALL PLATED BRASS,45,8
Brand#52,SMALL PLATED BRASS,49,8
Brand#52,SMALL PLATED COPPER,49,8
Brand#52,SMALL PLATED NICKEL,14,8
Brand#52,SMALL PLATED NICKEL,36,8
Brand#52,SMALL POLISHED BRASS,23,8
Brand#52,SMALL POLISHED COPPER,9,8
Brand#52,SMALL POLISHED COPPER,36,8
Brand#52,SMALL POLISHED COPPER,45,8
Brand#52,SMALL POLISHED STEEL,3,8
Brand#52,SMALL POLISHED STEEL,9,8
Brand#52,SMALL POLISHED STEEL,49,8
Brand#52,SMALL POLISHED TIN,9,8
Brand#52,SMALL POLISHED TIN,14,8
Brand#52,STANDARD ANODIZED BRASS,49,8
