p_brand,p_type,p_size,supplier_count
Brand#24,PROMO BRUSHED BRASS,49,4
Brand#24,PROMO BRUSHED COPPER,9,4
Brand#24,PROMO BRUSHED COPPER,36,4
Brand#24,PROMO BRUSHED NICKEL,23,4
Brand#24,PROMO BRUSHED STEEL,9,4
Brand#24,PROMO BRUSHED STEEL,14,4
Brand#24,PROMO BRUSHED STEEL,36,4
Brand#24,PROMO BRUSHED STEEL,45,4
Brand#24,PROMO BRUSHED STEEL,49,4
Brand#24,PROMO BRUSHED TIN,19,4
Brand#24,PROMO BRUSHED TIN,23,4
Brand#24,PROMO BRUSHED TIN,45,4
Brand#24,PROMO BRUSHED TIN,49,4
Brand#24,PROMO BURNISHED BRASS,3,4
Brand#24,PROMO BURNISHED BRASS,9,4
Brand#24,PROMO BURNISHED BRASS,19,4
Brand#24,PROMO BURNISHED BRASS,45,4
Brand#24,PROMO BURNISHED COPPER,3,4
Brand#24,PROMO BURNISHED COPPER,9,4
Brand#24,PROMO BURNISHED COPPER,14,4
Brand#24,PROMO BURNISHED COPPER,19,4
Brand#24,PROMO BURNISHED COPPER,23,4
Brand#24,PROMO BURNISHED COPPER,36,4
Brand#24,PROMO BURNISHED NICKEL,9,4
Brand#24,PROMO BURNISHED NICKEL,49,4
Brand#24,PROMO BURNISHED TIN,3,4
Brand#24,PROMO BURNISHED TIN,9,4
Brand#24,PROMO BURNISHED TIN,36,4
Brand#24,PROMO PLATED BRASS,14,4
Brand#24,PROMO PLATED COPPER,19,4
Brand#24,PROMO PLATED COPPER,23,4
Brand#24,PROMO PLATED NICKEL,3,4
Brand#24,PROMO PLATED NICKEL,19,4
Brand#24,PROMO PLATED NICKEL,45,4
Brand#24,PROMO PLATED NICKEL,49,4
Brand#24,PROMO PLATED STEEL,19,4
Brand#24,PROMO PLATED STEEL,45,4
Brand#24,PROMO PLATED TIN,3,4
Brand#24,PROMO PLATED TIN,9,4
Brand#24,PROMO PLATED TIN,45,4
Brand#24,PROMO POLISHED BRASS,23,4
Brand#24,PROMO POLISHED BRASS,49,4
Brand#24,PROMO POLISHED COPPER,36,4
Brand#24,PROMO POLISHED NICKEL,3,4
Brand#24,PROMO POLISHED NICKEL,14,4
Brand#24,PROMO POLISHED NICKEL,19,4
Brand#24,PROMO POLISHED NICKEL,23,4
Brand#24,PROMO POLISHED STEEL,3,4
Brand#24,PROMO POLISHED STEEL,19,4
Brand#24,PROMO POLISHED STEEL,45,4
Brand#24,PROMO POLISHED STEEL,49,4
Brand#24,PROMO POLISHED TIN,19,4
Brand#24,PROMO POLISHED TIN,23,4
Brand#24,PROMO POLISHED TIN,36,4
Brand#24,PROMO POLISHED TIN,49,4
Brand#24,SMALL ANODIZED BRASS,3,4
Brand#24,SMALL ANODIZED BRASS,9,4
Brand#24,SMALL ANODIZED BRASS,36,4
Brand#24,SMALL ANODIZED BRASS,45,4
Brand#24,SMALL ANODIZED BRASS,49,4
Brand#24,SMALL ANODIZED COPPER,14,4
Brand#24,SMALL ANODIZED COPPER,23,4
Brand#24,SMALL ANODIZED COPPER,49,4
Brand#24,SMALL ANODIZED NICKEL,3,4
Brand#24,SMALL ANODIZED NICKEL,14,4
Brand#24,SMALL ANODIZED NICKEL,36,4
Brand#24,SMALL ANODIZED STEEL,14,4
Brand#24,SMALL ANODIZED STEEL,36,4
Brand#24,SMALL ANODIZED TIN,3,4
Brand#24,SMALL ANODIZED TIN,19,4
Brand#24,SMALL ANODIZED TIN,49,4
Brand#24,SMALL BRUSHED BRASS,14,4
Brand#24,SMALL BRUSHED BRASS,49,4
Brand#24,SMALL BRUSHED COPPER,36,4
Brand#24,SMALL BRUSHED COPPER,45,4
Brand#24,SMALL BRUSHED COPPER,49,4
Brand#24,SMALL BRUSHED NICKEL,3,4
Brand#24,SMALL BRUSHED NICKEL,9,4
Brand#24,SMALL BRUSHED NICKEL,14,4
Brand#24,SMALL BRUSHED NICKEL,23,4
Brand#24,SMALL BRUSHED NICKEL,45,4
Brand#24,SMALL BRUSHED STEEL,3,4
Brand#24,SMALL BRUSHED STEEL,49,4
Brand#24,SMALL BRUSHED TIN,23,4
Brand#24,SMALL BRUSHED TIN,45,4
Brand#24,SMALL BURNISHED BRASS,9,4
Brand#24,SMALL BURNISHED BRASS,23,4
Brand#24,SMALL BURNISHED BRASS,45,4
Brand#24,SMALL BURNISHED COPPER,3,4
Brand#24,SMALL BURNISHED COPPER,9,4
