p_brand,p_type,p_size,supplier_count
Brand#22,STANDARD ANODIZED TIN,19,4
Brand#22,STANDARD ANODIZED TIN,23,4
Brand#22,STANDARD ANODIZED TIN,36,4
Brand#22,STANDARD BRUSHED BRASS,23,4
Brand#22,STANDARD BRUSHED BRASS,45,4
Brand#22,STANDARD BRUSHED BRASS,49,4
Brand#22,STANDARD BRUSHED COPPER,3,4
Brand#22,STANDARD BRUSHED COPPER,9,4
Brand#22,STANDARD BRUSHED COPPER,14,4
Brand#22,STANDARD BRUSHED COPPER,23,4
Brand#22,STANDARD BRUSHED COPPER,45,4
Brand#22,STANDARD BRUSHED COPPER,49,4
Brand#22,STANDARD BRUSHED NICKEL,3,4
Brand#22,STANDARD BRUSHED NICKEL,36,4
Brand#22,STANDARD BRUSHED STEEL,3,4
Brand#22,STANDARD BRUSHED STEEL,23,4
Brand#22,STANDARD BURNISHED BRASS,3,4
Brand#22,STANDARD BURNISHED BRASS,9,4
Brand#22,STANDARD BURNISHED BRASS,19,4
Brand#22,STANDARD BURNISHED COPPER,3,4
Brand#22,STANDARD BURNISHED COPPER,14,4
Brand#22,STANDARD BURNISHED COPPER,19,4
Brand#22,STANDARD BURNISHED COPPER,23,4
Brand#22,STANDARD BURNISHED COPPER,45,4
Brand#22,STANDARD BURNISHED NICKEL,9,4
Brand#22,STANDARD BURNISHED NICKEL,49,4
Brand#22,STANDARD BURNISHED STEEL,3,4
Brand#22,STANDARD BURNISHED STEEL,14,4
Brand#22,STANDARD BURNISHED STEEL,19,4
Brand#22,STANDARD BURNISHED STEEL,23,4
Brand#22,STANDARD BURNISHED STEEL,49,4
Brand#22,STANDARD BURNISHED TIN,36,4
Brand#22,STANDARD BURNISHED TIN,49,4
Brand#22,STANDARD PLATED COPPER,9,4
Brand#22,STANDARD PLATED COPPER,45,4
Brand#22,STANDARD PLATED COPPER,49,4
Brand#22,STANDARD PLATED NICKEL,3,4
Brand#22,STANDARD PLATED NICKEL,14,4
Brand#22,STANDARD PLATED NICKEL,45,4
Brand#22,STANDARD PLATED NICKEL,49,4
Brand#22,STANDARD PLATED STEEL,3,4
Brand#22,STANDARD PLATED TIN,9,4
Brand#22,STANDARD PLATED TIN,14,4
Brand#22,STANDARD PLATED TIN,19,4
Brand#22,STANDARD PLATED TIN,45,4
Brand#22,STANDARD POLISHED BRASS,23,4
Brand#22,STANDARD POLISHED COPPER,3,4
Brand#22,STANDARD POLISHED COPPER,14,4
Brand#22,STANDARD POLISHED COPPER,23,4
Brand#22,STANDARD POLISHED COPPER,36,4
Brand#22,STANDARD POLISHED COPPER,45,4
Brand#22,STANDARD POLISHED COPPER,49,4
Brand#22,STANDARD POLISHED NICKEL,9,4
Brand#22,STANDARD POLISHED NICKEL,36,4
Brand#22,STANDARD POLISHED NICKEL,49,4
Brand#22,STANDARD POLISHED STEEL,3,4
Brand#22,STANDARD POLISHED STEEL,23,4
Brand#22,STANDARD POLISHED TIN,14,4
Brand#22,STANDARD POLISHED TIN,23,4
Brand#22,STANDARD POLISHED TIN,36,4
Brand#22,STANDARD POLISHED TIN,49,4
Brand#23,ECONOMY ANODIZED BRASS,14,4
Brand#23,ECONOMY ANODIZED BRASS,19,4
Brand#23,ECONOMY ANODIZED BRASS,23,4
Brand#23,ECONOMY ANODIZED BRASS,45,4
Brand#23,ECONOMY ANODIZED COPPER,9,4
Brand#23,ECONOMY ANODIZED COPPER,14,4
Brand#23,ECONOMY ANODIZED COPPER,19,4
Brand#23,ECONOMY ANODIZED COPPER,36,4
Brand#23,ECONOMY ANODIZED COPPER,45,4
Brand#23,ECONOMY ANODIZED NICKEL,14,4
Brand#23,ECONOMY ANODIZED NICKEL,45,4
Brand#23,ECONOMY ANODIZED STEEL,3,4
Brand#23,ECONOMY ANODIZED STEEL,19,4
Brand#23,ECONOMY ANODIZED TIN,3,4
Brand#23,ECONOMY ANODIZED TIN,9,4
Brand#23,ECONOMY BRUSHED BRASS,23,4
Brand#23,ECONOMY BRUSHED BRASS,45,4
Brand#23,ECONOMY BRUSHED BRASS,49,4
Brand#23,ECONOMY BRUSHED COPPER,45,4
Brand#23,ECONOMY BRUSHED NICKEL,3,4
Brand#23,ECONOMY BRUSHED NICKEL,9,4
Brand#23,ECONOMY BRUSHED STEEL,14,4
Brand#23,ECONOMY BRUSHED STEEL,36,4
Brand#23,ECONOMY BRUSHED STEEL,45,4
Brand#23,ECONOMY BRUSHED TIN,3,4
Brand#23,ECONOMY BRUSHED TIN,36,4
