p_brand,p_type,p_size,supplier_count
Brand#24,ECONOMY POLISHED NICKEL,45,4
Brand#24,ECONOMY POLISHED NICKEL,49,4
Brand#24,ECONOMY POLISHED STEEL,19,4
Brand#24,ECONOMY POLISHED STEEL,45,4
Brand#24,ECONOMY POLISHED STEEL,49,4
Brand#24,ECONOMY POLISHED TIN,3,4
Brand#24,LARGE ANODIZED BRASS,14,4
Brand#24,LARGE ANODIZED BRASS,19,4
Brand#24,LARGE ANODIZED BRASS,49,4
Brand#24,LARGE ANODIZED COPPER,3,4
Brand#24,LARGE ANODIZED COPPER,9,4
Brand#24,LARGE ANODIZED COPPER,36,4
Brand#24,LARGE ANODIZED COPPER,49,4
Brand#24,LARGE ANODIZED NICKEL,9,4
Brand#24,LARGE ANODIZED NICKEL,19,4
Brand#24,LARGE ANODIZED NICKEL,36,4
Brand#24,LARGE ANODIZED NICKEL,45,4
Brand#24,LARGE ANODIZED STEEL,9,4
Brand#24,LARGE ANODIZED STEEL,36,4
Brand#24,LARGE ANODIZED TIN,14,4
Brand#24,LARGE ANODIZED TIN,36,4
Brand#24,LARGE ANODIZED TIN,45,4
Brand#24,LARGE BRUSHED BRASS,3,4
Brand#24,LARGE BRUSHED BRASS,23,4
Brand#24,LARGE BRUSHED COPPER,23,4
Brand#24,LARGE BRUSHED COPPER,36,4
Brand#24,LARGE BRUSHED COPPER,45,4
Brand#24,LARGE BRUSHED NICKEL,9,4
Brand#24,LARGE BRUSHED NICKEL,19,4
Brand#24,LARGE BRUSHED NICKEL,23,4
Brand#24,LARGE BRUSHED STEEL,14,4
Brand#24,LARGE BRUSHED STEEL,36,4
Brand#24,LARGE BRUSHED TIN,3,4
Brand#24,LARGE BRUSHED TIN,14,4
Brand#24,LARGE BRUSHED TIN,19,4
Brand#24,LARGE BURNISHED BRASS,19,4
Brand#24,LARGE BURNISHED BRASS,49,4
Brand#24,LARGE BURNISHED COPPER,9,4
Brand#24,LARGE BURNISHED COPPER,14,4
Brand#24,LARGE BURNISHED COPPER,19,4
Brand#24,LARGE BURNISHED COPPER,23,4
Brand#24,LARGE BURNISHED COPPER,45,4
Brand#24,LARGE BURNISHED NICKEL,3,4
Brand#24,LARGE BURNISHED NICKEL,9,4
Brand#24,LARGE BURNISHED NICKEL,23,4
Brand#24,LARGE BURNISHED NICKEL,45,4
Brand#24,LARGE BURNISHED STEEL,9,4
Brand#24,LARGE BURNISHED STEEL,49,4
Brand#24,LARGE BURNISHED TIN,3,4
Brand#24,LARGE BURNISHED TIN,19,4
Brand#24,LARGE BURNISHED TIN,36,4
Brand#24,LARGE PLATED BRASS,3,4
Brand#24,LARGE PLATED BRASS,14,4
Brand#24,LARGE PLATED BRASS,36,4
Brand#24,LARGE PLATED BRASS,45,4
Brand#24,LARGE PLATED COPPER,36,4
Brand#24,LARGE PLATED NICKEL,3,4
Brand#24,LARGE PLATED NICKEL,9,4
Brand#24,LARGE PLATED NICKEL,23,4
Brand#24,LARGE PLATED NICKEL,36,4
Brand#24,LARGE PLATED NICKEL,45,4
Brand#24,LARGE PLATED STEEL,9,4
Brand#24,LARGE PLATED STEEL,14,4
Brand#24,LARGE PLATED STEEL,23,4
Brand#24,LARGE PLATED STEEL,49,4
Brand#24,LARGE PLATED TIN,36,4
Brand#24,LARGE PLATED TIN,49,4
Brand#24,LARGE POLISHED BRASS,9,4
Brand#24,LARGE POLISHED BRASS,19,4
Brand#24,LARGE POLISHED BRASS,23,4
Brand#24,LARGE POLISHED BRASS,49,4
Brand#24,LARGE POLISHED COPPER,3,4
Brand#24,LARGE POLISHED COPPER,19,4
Brand#24,LARGE POLISHED COPPER,36,4
Brand#24,LARGE POLISHED COPPER,49,4
Brand#24,LARGE POLISHED NICKEL,3,4
Brand#24,LARGE POLISHED NICKEL,14,4
Brand#24,LARGE POLISHED STEEL,14,4
Brand#24,LARGE POLISHED TIN,3,4
Brand#24,LARGE POLISHED TIN,9,4
Brand#24,LARGE POLISHED TIN,19,4
Brand#24,LARGE POLISHED TIN,36,4
Brand#24,LARGE POLISHED TIN,45,4
Brand#24,MEDIUM ANODIZED BRASS,3,4
Brand#24,MEDIUM ANODIZED BRASS,9,4
