p_brand,p_type,p_size,supplier_count
Brand#22,SMALL BURNISHED STEEL,49,8
Brand#22,SMALL BURNISHED TIN,45,8
Brand#22,SMALL PLATED BRASS,23,8
Brand#22,SMALL PLATED COPPER,14,8
Brand#22,SMALL PLATED COPPER,36,8
Brand#22,SMALL PLATED NICKEL,3,8
Brand#22,SMALL PLATED NICKEL,19,8
Brand#22,SMALL PLATED STEEL,3,8
Brand#22,SMALL PLATED STEEL,45,8
Brand#22,SMALL POLISHED COPPER,9,8
Brand#22,SMALL POLISHED COPPER,23,8
Brand#22,SMALL POLISHED NICKEL,14,8
Brand#22,SMALL POLISHED NICKEL,19,8
Brand#22,SMALL POLISHED STEEL,14,8
Brand#22,SMALL POLISHED TIN,14,8
Brand#22,SMALL POLISHED TIN,19,8
Brand#22,STANDARD ANODIZED BRASS,14,8
Brand#22,STANDARD ANODIZED BRASS,19,8
Brand#22,STANDARD ANODIZED COPPER,9,8
Brand#22,STANDARD ANODIZED COPPER,23,8
Brand#22,STANDARD ANODIZED COPPER,36,8
Brand#22,STANDARD ANODIZED NICKEL,3,8
Brand#22,STANDARD ANODIZED NICKEL,14,8
Brand#22,STANDARD ANODIZED TIN,3,8
Brand#22,STANDARD ANODIZED TIN,49,8
Brand#22,STANDARD BRUSHED BRASS,14,8
Brand#22,STANDARD BRUSHED BRASS,19,8
Brand#22,STANDARD BRUSHED COPPER,19,8
Brand#22,STANDARD BRUSHED COPPER,36,8
Brand#22,STANDARD BRUSHED NICKEL,9,8
Brand#22,STANDARD BRUSHED NICKEL,19,8
Brand#22,STANDARD BRUSHED NICKEL,23,8
Brand#22,STANDARD BRUSHED STEEL,9,8
Brand#22,STANDARD BRUSHED STEEL,14,8
Brand#22,STANDARD BRUSHED STEEL,19,8
Brand#22,STANDARD BRUSHED STEEL,36,8
Brand#22,STANDARD BRUSHED TIN,3,8
Brand#22,STANDARD BRUSHED TIN,45,8
Brand#22,STANDARD BURNISHED BRASS,14,8
Brand#22,STANDARD BURNISHED NICKEL,14,8
Brand#22,STANDARD BURNISHED NICKEL,45,8
Brand#22,STANDARD BURNISHED STEEL,36,8
Brand#22,STANDARD BURNISHED STEEL,45,8
Brand#22,STANDARD PLATED BRASS,14,8
Brand#22,STANDARD PLATED COPPER,19,8
Brand#22,STANDARD PLATED NICKEL,19,8
Brand#22,STANDARD PLATED NICKEL,36,8
Brand#22,STANDARD PLATED STEEL,9,8
Brand#22,STANDARD PLATED STEEL,14,8
Brand#22,STANDARD POLISHED BRASS,14,8
Brand#22,STANDARD POLISHED NICKEL,23,8
Brand#22,STANDARD POLISHED NICKEL,45,8
Brand#22,STANDARD POLISHED STEEL,36,8
Brand#22,STANDARD POLISHED STEEL,45,8
Brand#22,STANDARD POLISHED STEEL,49,8
Brand#22,STANDARD POLISHED TIN,9,8
Brand#22,STANDARD POLISHED TIN,19,8
Brand#23,ECONOMY ANODIZED COPPER,3,8
Brand#23,ECONOMY ANODIZED NICKEL,3,8
Brand#23,ECONOMY ANODIZED NICKEL,49,8
Brand#23,ECONOMY ANODIZED STEEL,14,8
Brand#23,ECONOMY ANODIZED TIN,14,8
Brand#23,ECONOMY ANODIZED TIN,19,8
Brand#23,ECONOMY ANODIZED TIN,45,8
Brand#23,ECONOMY ANODIZED TIN,49,8
Brand#23,ECONOMY BRUSHED BRASS,3,8
Brand#23,ECONOMY BRUSHED BRASS,36,8
Brand#23,ECONOMY BRUSHED COPPER,9,8
Brand#23,ECONOMY BRUSHED TIN,9,8
Brand#23,ECONOMY BRUSHED TIN,19,8
Brand#23,ECONOMY BRUSHED TIN,23,8
Brand#23,ECONOMY BURNISHED BRASS,9,8
Brand#23,ECONOMY BURNISHED BRASS,14,8
Brand#23,ECONOMY BURNISHED COPPER,14,8
Brand#23,ECONOMY BURNISHED NICKEL,9,8
Brand#23,ECONOMY BURNISHED NICKEL,23,8
Brand#23,ECONOMY BURNISHED STEEL,45,8
Brand#23,ECONOMY PLATED BRASS,23,8
Brand#23,ECONOMY PLATED COPPER,23,8
Brand#23,ECONOMY PLATED NICKEL,3,8
Brand#23,ECONOMY PLATED NICKEL,23,8
Brand#23,ECONOMY PLATED STEEL,19,8
Brand#23,ECONOMY PLATED TIN,3,8
Brand#23,ECONOMY PLATED TIN,19,8
Brand#23,ECONOMY PLATED TIN,23,8
Brand#23,ECONOMY PLATED TIN,36,8
Brand#23,ECONOMY POLISHED BRASS,36,8
Brand#23,ECONOMY POLISHED COPPER,3,8
Brand#23,ECONOMY POLISHED COPPER,14,8
Brand#23,ECONOMY POLISHED COPPER,49,8
Brand#23,ECONOMY POLISHED STEEL,3,8
Brand#23,ECONOMY POLISHED STEEL,23,8
Brand#23,ECONOMY POLISHED STEEL,36,8
Brand#23,ECONOMY POLISHED TIN,45,8
Brand#23,LARGE ANODIZED BRASS,9,8
Brand#23,LARGE ANODIZED BRASS,14,8
Brand#23,LARGE ANODIZED COPPER,9,8
Brand#23,LARGE ANODIZED COPPER,45,8
Brand#23,LARGE ANODIZED COPPER,49,8
Brand#23,LARGE ANODIZED STEEL,19,8
