p_brand,p_type,p_size,supplier_count
Brand#43,MEDIUM BURNISHED BRASS,14,4
Brand#43,MEDIUM BURNISHED COPPER,9,4
Brand#43,MEDIUM BURNISHED COPPER,36,4
Brand#43,MEDIUM BURNISHED COPPER,45,4
Brand#43,MEDIUM BURNISHED NICKEL,3,4
Brand#43,MEDIUM BURNISHED STEEL,9,4
Brand#43,MEDIUM BURNISHED STEEL,36,4
Brand#43,MEDIUM BURNISHED TIN,23,4
Brand#43,MEDIUM PLATED BRASS,9,4
Brand#43,MEDIUM PLATED BRASS,14,4
Brand#43,MEDIUM PLATED COPPER,14,4
Brand#43,MEDIUM PLATED COPPER,45,4
Brand#43,MEDIUM PLATED NICKEL,23,4
Brand#43,MEDIUM PLATED NICKEL,49,4
Brand#43,MEDIUM PLATED STEEL,9,4
Brand#43,MEDIUM PLATED STEEL,14,4
Brand#43,MEDIUM PLATED STEEL,19,4
Brand#43,MEDIUM PLATED STEEL,23,4
Brand#43,MEDIUM PLATED TIN,9,4
Brand#43,MEDIUM PLATED TIN,14,4
Brand#43,MEDIUM PLATED TIN,49,4
Brand#43,PROMO ANODIZED BRASS,19,4
Brand#43,PROMO ANODIZED BRASS,23,4
Brand#43,PROMO ANODIZED BRASS,49,4
Brand#43,PROMO ANODIZED COPPER,3,4
Brand#43,PROMO ANODIZED COPPER,9,4
Brand#43,PROMO ANODIZED COPPER,14,4
Brand#43,PROMO ANODIZED COPPER,19,4
Brand#43,PROMO ANODIZED COPPER,49,4
Brand#43,PROMO ANODIZED NICKEL,9,4
Brand#43,PROMO ANODIZED NICKEL,36,4
Brand#43,PROMO ANODIZED STEEL,3,4
Brand#43,PROMO ANODIZED STEEL,19,4
Brand#43,PROMO ANODIZED STEEL,36,4
Brand#43,PROMO ANODIZED STEEL,45,4
Brand#43,PROMO ANODIZED TIN,36,4
Brand#43,PROMO ANODIZED TIN,45,4
Brand#43,PROMO BRUSHED BRASS,9,4
Brand#43,PROMO BRUSHED BRASS,23,4
Brand#43,PROMO BRUSHED BRASS,49,4
Brand#43,PROMO BRUSHED COPPER,14,4
Brand#43,PROMO BRUSHED COPPER,45,4
Brand#43,PROMO BRUSHED COPPER,49,4
Brand#43,PROMO BRUSHED NICKEL,3,4
Brand#43,PROMO BRUSHED STEEL,3,4
Brand#43,PROMO BRUSHED STEEL,23,4
Brand#43,PROMO BRUSHED TIN,9,4
Brand#43,PROMO BRUSHED TIN,14,4
Brand#43,PROMO BRUSHED TIN,19,4
Brand#43,PROMO BRUSHED TIN,23,4
Brand#43,PROMO BRUSHED TIN,36,4
Brand#43,PROMO BRUSHED TIN,45,4
Brand#43,PROMO BURNISHED BRASS,9,4
Brand#43,PROMO BURNISHED BRASS,36,4
Brand#43,PROMO BURNISHED BRASS,45,4
Brand#43,PROMO BURNISHED COPPER,3,4
Brand#43,PROMO BURNISHED COPPER,9,4
Brand#43,PROMO BURNISHED COPPER,19,4
Brand#43,PROMO BURNISHED COPPER,23,4
Brand#43,PROMO BURNISHED COPPER,45,4
Brand#43,PROMO BURNISHED NICKEL,9,4
Brand#43,PROMO BURNISHED NICKEL,19,4
Brand#43,PROMO BURNISHED NICKEL,23,4
Brand#43,PROMO BURNISHED NICKEL,36,4
Brand#43,PROMO BURNISHED NICKEL,45,4
Brand#43,PROMO BURNISHED STEEL,3,4
Brand#43,PROMO BURNISHED STEEL,9,4
Brand#43,PROMO BURNISHED STEEL,19,4
Brand#43,PROMO BURNISHED STEEL,23,4
Brand#43,PROMO BURNISHED TIN,19,4
Brand#43,PROMO BURNISHED TIN,45,4
Brand#43,PROMO PLATED BRASS,3,4
Brand#43,PROMO PLATED BRASS,9,4
Brand#43,PROMO PLATED BRASS,19,4
Brand#43,PROMO PLATED BRASS,23,4
Brand#43,PROMO PLATED COPPER,3,4
Brand#43,PROMO PLATED COPPER,23,4
Brand#43,PROMO PLATED COPPER,36,4
Brand#43,PROMO PLATED COPPER,49,4
Brand#43,PROMO PLATED NICKEL,3,4
Brand#43,PROMO PLATED NICKEL,19,4
Brand#43,PROMO PLATED NICKEL,36,4
Brand#43,PROMO PLATED NICKEL,49,4
Brand#43,PROMO PLATED STEEL,3,4
Brand#43,PROMO PLATED STEEL,19,4
Brand#43,PROMO PLATED STEEL,23,4
Brand#43,PROMO PLATED STEEL,36,4
Brand#43,PROMO PLATED STEEL,49,4
