p_brand,p_type,p_size,supplier_count
Brand#32,LARGE ANODIZED NICKEL,23,4
Brand#32,LARGE ANODIZED STEEL,19,4
Brand#32,LARGE ANODIZED STEEL,23,4
Brand#32,LARGE ANODIZED STEEL,45,4
Brand#32,LARGE ANODIZED TIN,3,4
Brand#32,LARGE ANODIZED TIN,45,4
Brand#32,LARGE BRUSHED BRASS,9,4
Brand#32,LARGE BRUSHED BRASS,36,4
Brand#32,LARGE BRUSHED BRASS,49,4
Brand#32,LARGE BRUSHED COPPER,19,4
Brand#32,LARGE BRUSHED COPPER,23,4
Brand#32,LARGE BRUSHED COPPER,36,4
Brand#32,LARGE BRUSHED NICKEL,23,4
Brand#32,LARGE BRUSHED NICKEL,36,4
Brand#32,LARGE BRUSHED STEEL,3,4
Brand#32,LARGE BRUSHED STEEL,14,4
Brand#32,LARGE BRUSHED STEEL,19,4
Brand#32,LARGE BRUSHED STEEL,36,4
Brand#32,LARGE BRUSHED STEEL,49,4
Brand#32,LARGE BRUSHED TIN,3,4
Brand#32,LARGE BRUSHED TIN,45,4
Brand#32,LARGE BRUSHED TIN,49,4
Brand#32,LARGE BURNISHED BRASS,19,4
Brand#32,LARGE BURNISHED COPPER,3,4
Brand#32,LARGE BURNISHED COPPER,9,4
Brand#32,LARGE BURNISHED COPPER,19,4
Brand#32,LARGE BURNISHED COPPER,45,4
Brand#32,LARGE BURNISHED NICKEL,14,4
Brand#32,LARGE BURNISHED NICKEL,23,4
Brand#32,LARGE BURNISHED NICKEL,49,4
Brand#32,LARGE BURNISHED STEEL,3,4
Brand#32,LARGE BURNISHED STEEL,36,4
Brand#32,LARGE BURNISHED STEEL,45,4
Brand#32,LARGE BURNISHED TIN,19,4
Brand#32,LARGE PLATED COPPER,3,4
Brand#32,LARGE PLATED COPPER,9,4
Brand#32,LARGE PLATED COPPER,23,4
Brand#32,LARGE PLATED COPPER,45,4
Brand#32,LARGE PLATED NICKEL,9,4
Brand#32,LARGE PLATED NICKEL,49,4
Brand#32,LARGE PLATED STEEL,3,4
Brand#32,LARGE PLATED STEEL,9,4
Brand#32,LARGE PLATED STEEL,14,4
Brand#32,LARGE PLATED STEEL,36,4
Brand#32,LARGE PLATED STEEL,49,4
Brand#32,LARGE PLATED TIN,19,4
Brand#32,LARGE PLATED TIN,23,4
Brand#32,LARGE PLATED TIN,45,4
Brand#32,LARGE PLATED TIN,49,4
Brand#32,LARGE POLISHED BRASS,3,4
Brand#32,LARGE POLISHED BRASS,14,4
Brand#32,LARGE POLISHED BRASS,49,4
Brand#32,LARGE POLISHED COPPER,14,4
Brand#32,LARGE POLISHED COPPER,36,4
Brand#32,LARGE POLISHED COPPER,45,4
Brand#32,LARGE POLISHED COPPER,49,4
Brand#32,LARGE POLISHED NICKEL,14,4
Brand#32,LARGE POLISHED NICKEL,19,4
Brand#32,LARGE POLISHED NICKEL,36,4
Brand#32,LARGE POLISHED NICKEL,45,4
Brand#32,LARGE POLISHED NICKEL,49,4
Brand#32,LARGE POLISHED STEEL,3,4
Brand#32,LARGE POLISHED STEEL,9,4
Brand#32,LARGE POLISHED TIN,23,4
Brand#32,LARGE POLISHED TIN,36,4
Brand#32,MEDIUM ANODIZED BRASS,9,4
Brand#32,MEDIUM ANODIZED BRASS,14,4
Brand#32,MEDIUM ANODIZED BRASS,19,4
Brand#32,MEDIUM ANODIZED BRASS,49,4
Brand#32,MEDIUM ANODIZED COPPER,9,4
Brand#32,MEDIUM ANODIZED COPPER,19,4
Brand#32,MEDIUM ANODIZED COPPER,23,4
Brand#32,MEDIUM ANODIZED COPPER,36,4
Brand#32,MEDIUM ANODIZED NICKEL,3,4
Brand#32,MEDIUM ANODIZED NICKEL,9,4
Brand#32,MEDIUM ANODIZED NICKEL,14,4
Brand#32,MEDIUM ANODIZED NICKEL,19,4
Brand#32,MEDIUM ANODIZED NICKEL,23,4
Brand#32,MEDIUM ANODIZED STEEL,14,4
Brand#32,MEDIUM ANODIZED STEEL,36,4
Brand#32,MEDIUM ANODIZED STEEL,45,4
Brand#32,MEDIUM ANODIZED TIN,14,4
Brand#32,MEDIUM ANODIZED TIN,23,4
Brand#32,MEDIUM BRUSHED BRASS,23,4
Brand#32,MEDIUM BRUSHED BRASS,45,4
Brand#32,MEDIUM BRUSHED COPPER,3,4
Brand#32,MEDIUM BRUSHED COPPER,9,4
Brand#32,MEDIUM BRUSHED COPPER,19,4
Brand#32,MEDIUM BRUSHED COPPER,45,4
Brand#32,MEDIUM BRUSHED NICKEL,14,4
Brand#32,MEDIUM BRUSHED NICKEL,23,4
Brand#32,MEDIUM BRUSHED NICKEL,49,4
