p_brand,p_type,p_size,supplier_count
Brand#52,STANDARD ANODIZED COPPER,3,8
Brand#52,STANDARD ANODIZED COPPER,9,8
Brand#52,STANDARD ANODIZED COPPER,19,8
Brand#52,STANDARD ANODIZED COPPER,36,8
Brand#52,STANDARD ANODIZED COPPER,45,8
Brand#52,STANDARD ANODIZED STEEL,3,8
Brand#52,STANDARD ANODIZED STEEL,23,8
Brand#52,STANDARD ANODIZED STEEL,49,8
Brand#52,STANDARD ANODIZED TIN,3,8
Brand#52,STANDARD BRUSHED BRASS,3,8
Brand#52,STANDARD BRUSHED COPPER,45,8
Brand#52,STANDARD BRUSHED STEEL,14,8
Brand#52,STANDARD BRUSHED TIN,9,8
Brand#52,STANDARD BURNISHED BRASS,49,8
Brand#52,STANDARD BURNISHED COPPER,19,8
Brand#52,STANDARD BURNISHED COPPER,23,8
Brand#52,STANDARD BURNISHED STEEL,3,8
Brand#52,STANDARD BURNISHED TIN,19,8
Brand#52,STANDARD PLATED BRASS,49,8
Brand#52,STANDARD PLATED STEEL,14,8
Brand#52,STANDARD PLATED STEEL,36,8
Brand#52,STANDARD POLISHED BRASS,3,8
Brand#52,STANDARD POLISHED BRASS,9,8
Brand#52,STANDARD POLISHED BRASS,49,8
Brand#52,STANDARD POLISHED COPPER,9,8
Brand#52,STANDARD POLISHED COPPER,14,8
Brand#52,STANDARD POLISHED NICKEL,45,8
Brand#52,STANDARD POLISHED STEEL,45,8
Brand#52,STANDARD POLISHED TIN,19,8
Brand#53,ECONOMY ANODIZED BRASS,9,8
Brand#53,ECONOMY ANODIZED BRASS,36,8
Brand#53,ECONOMY ANODIZED BRASS,45,8
Brand#53,ECONOMY ANODIZED COPPER,45,8
Brand#53,ECONOMY ANODIZED NICKEL,19,8
Brand#53,ECONOMY ANODIZED STEEL,45,8
Brand#53,ECONOMY ANODIZED TIN,14,8
Brand#53,ECONOMY ANODIZED TIN,36,8
Brand#53,ECONOMY BRUSHED COPPER,3,8
Brand#53,ECONOMY BRUSHED NICKEL,23,8
Brand#53,ECONOMY BRUSHED STEEL,23,8
Brand#53,ECONOMY BRUSHED STEEL,49,8
Brand#53,ECONOMY BRUSHED TIN,3,8
Brand#53,ECONOMY BURNISHED BRASS,9,8
Brand#53,ECONOMY BURNISHED BRASS,45,8
Brand#53,ECONOMY BURNISHED COPPER,9,8
Brand#53,ECONOMY BURNISHED COPPER,14,8
Brand#53,ECONOMY BURNISHED COPPER,19,8
Brand#53,ECONOMY BURNISHED NICKEL,3,8
Brand#53,ECONOMY BURNISHED NICKEL,14,8
Brand#53,ECONOMY BURNISHED NICKEL,36,8
Brand#53,ECONOMY BURNISHED NICKEL,45,8
Brand#53,ECONOMY BURNISHED STEEL,19,8
Brand#53,ECONOMY BURNISHED STEEL,23,8
Brand#53,ECONOMY BURNISHED STEEL,36,8
Brand#53,ECONOMY BURNISHED TIN,3,8
Brand#53,ECONOMY BURNISHED TIN,49,8
Brand#53,ECONOMY PLATED BRASS,14,8
Brand#53,ECONOMY PLATED BRASS,19,8
Brand#53,ECONOMY PLATED COPPER,3,8
Brand#53,ECONOMY PLATED TIN,19,8
Brand#53,ECONOMY POLISHED COPPER,14,8
Brand#53,ECONOMY POLISHED COPPER,19,8
Brand#53,ECONOMY POLISHED NICKEL,36,8
Brand#53,ECONOMY POLISHED STEEL,3,8
Brand#53,ECONOMY POLISHED STEEL,9,8
Brand#53,LARGE ANODIZED BRASS,19,8
Brand#53,LARGE ANODIZED BRASS,45,8
Brand#53,LARGE ANODIZED STEEL,45,8
Brand#53,LARGE ANODIZED TIN,23,8
Brand#53,LARGE ANODIZED TIN,45,8
Brand#53,LARGE ANODIZED TIN,49,8
Brand#53,LARGE BRUSHED COPPER,19,8
Brand#53,LARGE BRUSHED COPPER,45,8
Brand#53,LARGE BRUSHED STEEL,9,8
Brand#53,LARGE BRUSHED STEEL,45,8
Brand#53,LARGE BRUSHED TIN,3,8
Brand#53,LARGE BRUSHED TIN,9,8
