p_brand,p_type,p_size,supplier_count
Brand#15,LARGE BRUSHED COPPER,3,8
Brand#15,LARGE BRUSHED COPPER,14,8
Brand#15,LARGE BRUSHED STEEL,19,8
Brand#15,LARGE BRUSHED STEEL,23,8
Brand#15,LARGE BRUSHED TIN,3,8
Brand#15,LARGE BRUSHED TIN,9,8
Brand#15,LARGE BRUSHED TIN,19,8
Brand#15,LARGE BRUSHED TIN,49,8
Brand#15,LARGE BURNISHED BRASS,9,8
Brand#15,LARGE BURNISHED BRASS,14,8
Brand#15,LARGE BURNISHED BRASS,19,8
Brand#15,LARGE BURNISHED COPPER,23,8
Brand#15,LARGE BURNISHED COPPER,45,8
Brand#15,LARGE BURNISHED NICKEL,36,8
Brand#15,LARGE BURNISHED STEEL,36,8
Brand#15,LARGE BURNISHED STEEL,49,8
Brand#15,LARGE BURNISHED TIN,49,8
Brand#15,LARGE PLATED COPPER,19,8
Brand#15,LARGE PLATED COPPER,45,8
Brand#15,LARGE PLATED NICKEL,14,8
Brand#15,LARGE PLATED STEEL,9,8
Brand#15,LARGE PLATED TIN,49,8
Brand#15,LARGE POLISHED BRASS,23,8
Brand#15,LARGE POLISHED STEEL,36,8
Brand#15,LARGE POLISHED STEEL,49,8
Brand#15,LARGE POLISHED TIN,19,8
Brand#15,MEDIUM ANODIZED BRASS,3,8
Brand#15,MEDIUM ANODIZED BRASS,9,8
Brand#15,MEDIUM ANODIZED BRASS,19,8
Brand#15,MEDIUM ANODIZED BRASS,23,8
Brand#15,MEDIUM ANODIZED COPPER,36,8
Brand#15,MEDIUM ANODIZED NICKEL,45,8
Brand#15,MEDIUM ANODIZED STEEL,23,8
Brand#15,MEDIUM ANODIZED TIN,14,8
Brand#15,MEDIUM ANODIZED TIN,19,8
Brand#15,MEDIUM ANODIZED TIN,23,8
Brand#15,MEDIUM BRUSHED BRASS,3,8
Brand#15,MEDIUM BRUSHED BRASS,23,8
Brand#15,MEDIUM BRUSHED COPPER,49,8
Brand#15,MEDIUM BRUSHED NICKEL,9,8
Brand#15,MEDIUM BRUSHED TIN,9,8
Brand#15,MEDIUM BRUSHED TIN,23,8
Brand#15,MEDIUM BURNISHED BRASS,45,8
Brand#15,MEDIUM BURNISHED COPPER,3,8
Brand#15,MEDIUM BURNISHED COPPER,49,8
Brand#15,MEDIUM BURNISHED NICKEL,19,8
Brand#15,MEDIUM BURNISHED NICKEL,36,8
Brand#15,MEDIUM BURNISHED NICKEL,49,8
Brand#15,MEDIUM BURNISHED STEEL,23,8
Brand#15,MEDIUM BURNISHED STEEL,49,8
Brand#15,MEDIUM BURNISHED TIN,45,8
Brand#15,MEDIUM PLATED BRASS,36,8
Brand#15,MEDIUM PLATED NICKEL,23,8
Brand#15,MEDIUM PLATED NICKEL,49,8
Brand#15,MEDIUM PLATED STEEL,9,8
Brand#15,MEDIUM PLATED STEEL,19,8
Brand#15,MEDIUM PLATED STEEL,49,8
Brand#15,MEDIUM PLATED TIN,19,8
Brand#15,MEDIUM PLATED TIN,49,8
Brand#15,PROMO ANODIZED BRASS,14,8
Brand#15,PROMO ANODIZED BRASS,36,8
Brand#15,PROMO ANODIZED COPPER,45,8
Brand#15,PROMO ANODIZED NICKEL,36,8
Brand#15,PROMO ANODIZED NICKEL,49,8
Brand#15,PROMO ANODIZED STEEL,14,8
Brand#15,PROMO BRUSHED BRASS,14,8
Brand#15,PROMO BRUSHED COPPER,9,8
Brand#15,PROMO BRUSHED COPPER,19,8
Brand#15,PROMO BRUSHED NICKEL,9,8
Brand#15,PROMO BRUSHED NICKEL,19,8
Brand#15,PROMO BRUSHED NICKEL,23,8
Brand#15,PROMO BRUSHED STEEL,14,8
Brand#15,PROMO BRUSHED STEEL,23,8
Brand#15,PROMO BRUSHED STEEL,49,8
Brand#15,PROMO BRUSHED TIN,3,8
Brand#15,PROMO BRUSHED TIN,23,8
Brand#15,PROMO BRUSHED TIN,36,8
Brand#15,PROMO BURNISHED BRASS,23,8
Brand#15,PROMO BURNISHED BRASS,36,8
Brand#15,PROMO BURNISHED COPPER,3,8
Brand#15,PROMO BURNISHED COPPER,9,8
Brand#15,PROMO BURNISHED COPPER,19,8
Brand#15,PROMO BURNISHED NICKEL,23,8
Brand#15,PROMO BURNISHED NICKEL,36,8
Brand#15,PROMO BURNISHED NICKEL,49,8
Brand#15,PROMO BURNISHED STEEL,9,8
Brand#15,PROMO BURNISHED TIN,14,8
Brand#15,PROMO BURNISHED TIN,45,8
Brand#15,PROMO PLATED BRASS,36,8
