p_brand,p_type,p_size,supplier_count
Brand#51,PROMO BRUSHED BRASS,36,4
Brand#51,PROMO BRUSHED BRASS,49,4
Brand#51,PROMO BRUSHED COPPER,3,4
Brand#51,PROMO BRUSHED COPPER,9,4
Brand#51,PROMO BRUSHED COPPER,14,4
Brand#51,PROMO BRUSHED COPPER,45,4
Brand#51,PROMO BRUSHED NICKEL,45,4
Brand#51,PROMO BRUSHED STEEL,3,4
Brand#51,PROMO BRUSHED STEEL,14,4
Brand#51,PROMO BRUSHED STEEL,23,4
Brand#51,PROMO BRUSHED STEEL,45,4
Brand#51,PROMO BRUSHED TIN,9,4
Brand#51,PROMO BRUSHED TIN,19,4
Brand#51,PROMO BRUSHED TIN,49,4
Brand#51,PROMO BURNISHED BRASS,36,4
Brand#51,PROMO BURNISHED BRASS,49,4
Brand#51,PROMO BURNISHED COPPER,14,4
Brand#51,PROMO BURNISHED COPPER,36,4
Brand#51,PROMO BURNISHED COPPER,45,4
Brand#51,PROMO BURNISHED COPPER,49,4
Brand#51,PROMO BURNISHED NICKEL,9,4
Brand#51,PROMO BURNISHED NICKEL,19,4
Brand#51,PROMO BURNISHED NICKEL,23,4
Brand#51,PROMO BURNISHED NICKEL,36,4
Brand#51,PROMO BURNISHED NICKEL,45,4
Brand#51,PROMO BURNISHED NICKEL,49,4
Brand#51,PROMO BURNISHED STEEL,3,4
Brand#51,PROMO BURNISHED STEEL,19,4
Brand#51,PROMO BURNISHED STEEL,45,4
Brand#51,PROMO BURNISHED TIN,49,4
Brand#51,PROMO PLATED BRASS,3,4
Brand#51,PROMO PLATED BRASS,23,4
Brand#51,PROMO PLATED BRASS,45,4
Brand#51,PROMO PLATED COPPER,3,4
Brand#51,PROMO PLATED COPPER,45,4
Brand#51,PROMO PLATED COPPER,49,4
Brand#51,PROMO PLATED NICKEL,3,4
Brand#51,PROMO PLATED STEEL,19,4
Brand#51,PROMO PLATED TIN,23,4
Brand#51,PROMO PLATED TIN,36,4
Brand#51,PROMO PLATED TIN,45,4
Brand#51,PROMO POLISHED BRASS,14,4
Brand#51,PROMO POLISHED BRASS,36,4
Brand#51,PROMO POLISHED BRASS,45,4
Brand#51,PROMO POLISHED COPPER,23,4
Brand#51,PROMO POLISHED COPPER,45,4
Brand#51,PROMO POLISHED COPPER,49,4
Brand#51,PROMO POLISHED NICKEL,9,4
Brand#51,PROMO POLISHED NICKEL,14,4
Brand#51,PROMO POLISHED NICKEL,36,4
Brand#51,PROMO POLISHED NICKEL,45,4
Brand#51,PROMO POLISHED NICKEL,49,4
Brand#51,PROMO POLISHED STEEL,3,4
Brand#51,PROMO POLISHED STEEL,9,4
Brand#51,PROMO POLISHED STEEL,14,4
Brand#51,PROMO POLISHED STEEL,23,4
Brand#51,PROMO POLISHED STEEL,49,4
Brand#51,PROMO POLISHED TIN,3,4
Brand#51,PROMO POLISHED TIN,19,4
Brand#51,PROMO POLISHED TIN,23,4
Brand#51,PROMO POLISHED TIN,45,4
Brand#51,PROMO POLISHED TIN,49,4
Brand#51,SMALL ANODIZED BRASS,3,4
Brand#51,SMALL ANODIZED BRASS,14,4
Brand#51,SMALL ANODIZED BRASS,19,4
Brand#51,SMALL ANODIZED BRASS,36,4
Brand#51,SMALL ANODIZED BRASS,49,4
Brand#51,SMALL ANODIZED COPPER,3,4
Brand#51,SMALL ANODIZED COPPER,14,4
Brand#51,SMALL ANODIZED COPPER,19,4
Brand#51,SMALL ANODIZED NICKEL,3,4
Brand#51,SMALL ANODIZED NICKEL,23,4
Brand#51,SMALL ANODIZED STEEL,9,4
Brand#51,SMALL ANODIZED STEEL,19,4
Brand#51,SMALL ANODIZED TIN,23,4
Brand#51,SMALL ANODIZED TIN,36,4
Brand#51,SMALL ANODIZED TIN,45,4
Brand#51,SMALL ANODIZED TIN,49,4
Brand#51,SMALL BRUSHED BRASS,14,4
Brand#51,SMALL BRUSHED BRASS,23,4
Brand#51,SMALL BRUSHED BRASS,36,4
Brand#51,SMALL BRUSHED COPPER,14,4
Brand#51,SMALL BRUSHED COPPER,23,4
Brand#51,SMALL BRUSHED NICKEL,19,4
Brand#51,SMALL BRUSHED NICKEL,49,4
Brand#51,SMALL BRUSHED STEEL,19,4
Brand#51,SMALL BRUSHED STEEL,23,4
Brand#51,SMALL BRUSHED STEEL,45,4
Brand#51,SMALL BRUSHED STEEL,49,4
Brand#51,SMALL BRUSHED TIN,3,4
Brand#51,SMALL BRUSHED TIN,14,4
Brand#51,SMALL BRUSHED TIN,49,4
Brand#51,SMALL BURNISHED BRASS,3,4
Brand#51,SMALL BURNISHED BRASS,45,4
Brand#51,SMALL BURNISHED COPPER,9,4
