p_brand,p_type,p_size,supplier_count
Brand#44,STANDARD ANODIZED STEEL,45,8
Brand#44,STANDARD ANODIZED TIN,23,8
Brand#44,STANDARD ANODIZED TIN,36,8
Brand#44,STANDARD BRUSHED BRASS,14,8
Brand#44,STANDARD BRUSHED BRASS,45,8
Brand#44,STANDARD BRUSHED COPPER,19,8
Brand#44,STANDARD BRUSHED NICKEL,23,8
Brand#44,STANDARD BRUSHED STEEL,23,8
Brand#44,STANDARD BRUSHED STEEL,49,8
Brand#44,STANDARD BRUSHED TIN,9,8
Brand#44,STANDARD BRUSHED TIN,19,8
Brand#44,STANDARD BRUSHED TIN,23,8
Brand#44,STANDARD BURNISHED BRASS,9,8
Brand#44,STANDARD BURNISHED BRASS,49,8
Brand#44,STANDARD BURNISHED COPPER,45,8
Brand#44,STANDARD BURNISHED NICKEL,19,8
Brand#44,STANDARD BURNISHED NICKEL,23,8
Brand#44,STANDARD BURNISHED STEEL,3,8
Brand#44,STANDARD BURNISHED STEEL,14,8
Brand#44,STANDARD BURNISHED STEEL,45,8
Brand#44,STANDARD BURNISHED TIN,19,8
Brand#44,STANDARD PLATED BRASS,9,8
Brand#44,STANDARD PLATED BRASS,45,8
Brand#44,STANDARD PLATED COPPER,9,8
Brand#44,STANDARD PLATED COPPER,23,8
Brand#44,STANDARD PLATED COPPER,49,8
Brand#44,STANDARD PLATED NICKEL,14,8
Brand#44,STANDARD PLATED NICKEL,19,8
Brand#44,STANDARD PLATED TIN,19,8
Brand#44,STANDARD PLATED TIN,49,8
Brand#44,STANDARD POLISHED COPPER,14,8
Brand#44,STANDARD POLISHED COPPER,19,8
Brand#44,STANDARD POLISHED COPPER,45,8
Brand#44,STANDARD POLISHED COPPER,49,8
Brand#44,STANDARD POLISHED NICKEL,36,8
Brand#44,STANDARD POLISHED TIN,9,8
Brand#44,STANDARD POLISHED TIN,19,8
Brand#51,ECONOMY ANODIZED BRASS,49,8
Brand#51,ECONOMY ANODIZED COPPER,3,8
Brand#51,ECONOMY ANODIZED NICKEL,3,8
Brand#51,ECONOMY ANODIZED NICKEL,23,8
Brand#51,ECONOMY ANODIZED STEEL,36,8
Brand#51,ECONOMY ANODIZED STEEL,45,8
Brand#51,ECONOMY ANODIZED STEEL,49,8
Brand#51,ECONOMY ANODIZED TIN,23,8
Brand#51,ECONOMY BRUSHED BRASS,3,8
Brand#51,ECONOMY BRUSHED COPPER,36,8
Brand#51,ECONOMY BRUSHED COPPER,45,8
Brand#51,ECONOMY BRUSHED NICKEL,14,8
Brand#51,ECONOMY BRUSHED NICKEL,19,8
Brand#51,ECONOMY BRUSHED STEEL,9,8
Brand#51,ECONOMY BRUSHED STEEL,14,8
Brand#51,ECONOMY BRUSHED STEEL,49,8
Brand#51,ECONOMY BRUSHED TIN,19,8
Brand#51,ECONOMY BURNISHED BRASS,14,8
Brand#51,ECONOMY BURNISHED STEEL,14,8
Brand#51,ECONOMY BURNISHED STEEL,19,8
Brand#51,ECONOMY BURNISHED STEEL,36,8
Brand#51,ECONOMY BURNISHED TIN,14,8
Brand#51,ECONOMY BURNISHED TIN,45,8
Brand#51,ECONOMY PLATED BRASS,3,8
Brand#51,ECONOMY PLATED BRASS,23,8
Brand#51,ECONOMY PLATED BRASS,36,8
Brand#51,ECONOMY PLATED COPPER,49,8
Brand#51,ECONOMY PLATED NICKEL,9,8
Brand#51,ECONOMY PLATED NICKEL,14,8
Brand#51,ECONOMY PLATED NICKEL,49,8
Brand#51,ECONOMY PLATED TIN,36,8
Brand#51,ECONOMY PLATED TIN,49,8
Brand#51,ECONOMY POLISHED BRASS,14,8
Brand#51,ECONOMY POLISHED BRASS,36,8
Brand#51,ECONOMY POLISHED BRASS,49,8
Brand#51,ECONOMY POLISHED COPPER,9,8
Brand#51,ECONOMY POLISHED NICKEL,19,8
Brand#51,ECONOMY POLISHED NICKEL,36,8
Brand#51,ECONOMY POLISHED STEEL,3,8
Brand#51,ECONOMY POLISHED STEEL,9,8
Brand#51,ECONOMY POLISHED STEEL,14,8
Brand#51,ECONOMY POLISHED STEEL,36,8
Brand#51,ECONOMY POLISHED TIN,14,8
Brand#51,ECONOMY POLISHED TIN,19,8
Brand#51,LARGE ANODIZED BRASS,19,8
Brand#51,LARGE ANODIZED BRASS,23,8
Brand#51,LARGE ANODIZED COPPER,36,8
Brand#51,LARGE ANODIZED COPPER,49,8
Brand#51,LARGE ANODIZED NICKEL,14,8
Brand#51,LARGE ANODIZED NICKEL,45,8
Brand#51,LARGE ANODIZED STEEL,45,8
