p_brand,p_type,p_size,supplier_count
Brand#34,SMALL POLISHED BRASS,49,4
Brand#34,SMALL POLISHED COPPER,3,4
Brand#34,SMALL POLISHED COPPER,14,4
Brand#34,SMALL POLISHED NICKEL,9,4
Brand#34,SMALL POLISHED NICKEL,14,4
Brand#34,SMALL POLISHED NICKEL,45,4
Brand#34,SMALL POLISHED NICKEL,49,4
Brand#34,SMALL POLISHED STEEL,3,4
Brand#34,SMALL POLISHED STEEL,14,4
Brand#34,SMALL POLISHED STEEL,23,4
Brand#34,SMALL POLISHED STEEL,45,4
Brand#34,SMALL POLISHED TIN,3,4
Brand#34,SMALL POLISHED TIN,9,4
Brand#34,SMALL POLISHED TIN,14,4
Brand#34,SMALL POLISHED TIN,19,4
Brand#34,SMALL POLISHED TIN,23,4
Brand#34,SMALL POLISHED TIN,45,4
Brand#34,STANDARD ANODIZED BRASS,3,4
Brand#34,STANDARD ANODIZED COPPER,49,4
Brand#34,STANDARD ANODIZED STEEL,14,4
Brand#34,STANDARD ANODIZED STEEL,19,4
Brand#34,STANDARD ANODIZED STEEL,23,4
Brand#34,STANDARD ANODIZED STEEL,36,4
Brand#34,STANDARD ANODIZED STEEL,49,4
Brand#34,STANDARD ANODIZED TIN,9,4
Brand#34,STANDARD ANODIZED TIN,19,4
Brand#34,STANDARD ANODIZED TIN,23,4
Brand#34,STANDARD BRUSHED BRASS,9,4
Brand#34,STANDARD BRUSHED BRASS,19,4
Brand#34,STANDARD BRUSHED BRASS,23,4
Brand#34,STANDARD BRUSHED COPPER,9,4
Brand#34,STANDARD BRUSHED COPPER,36,4
Brand#34,STANDARD BRUSHED COPPER,45,4
Brand#34,STANDARD BRUSHED NICKEL,3,4
Brand#34,STANDARD BRUSHED NICKEL,9,4
Brand#34,STANDARD BRUSHED NICKEL,14,4
Brand#34,STANDARD BRUSHED NICKEL,23,4
Brand#34,STANDARD BRUSHED NICKEL,49,4
Brand#34,STANDARD BRUSHED STEEL,3,4
Brand#34,STANDARD BRUSHED STEEL,9,4
Brand#34,STANDARD BRUSHED STEEL,36,4
Brand#34,STANDARD BRUSHED TIN,19,4
Brand#34,STANDARD BRUSHED TIN,23,4
Brand#34,STANDARD BRUSHED TIN,36,4
Brand#34,STANDARD BURNISHED BRASS,3,4
Brand#34,STANDARD BURNISHED BRASS,23,4
Brand#34,STANDARD BURNISHED BRASS,36,4
Brand#34,STANDARD BURNISHED BRASS,45,4
Brand#34,STANDARD BURNISHED COPPER,14,4
Brand#34,STANDARD BURNISHED COPPER,19,4
Brand#34,STANDARD BURNISHED COPPER,36,4
Brand#34,STANDARD BURNISHED NICKEL,3,4
Brand#34,STANDARD BURNISHED NICKEL,9,4
Brand#34,STANDARD BURNISHED NICKEL,45,4
Brand#34,STANDARD BURNISHED STEEL,3,4
Brand#34,STANDARD BURNISHED STEEL,36,4
Brand#34,STANDARD BURNISHED STEEL,45,4
Brand#34,STANDARD BURNISHED TIN,3,4
Brand#34,STANDARD BURNISHED TIN,14,4
Brand#34,STANDARD BURNISHED TIN,19,4
Brand#34,STANDARD BURNISHED TIN,36,4
Brand#34,STANDARD PLATED BRASS,9,4
Brand#34,STANDARD PLATED BRASS,23,4
Brand#34,STANDARD PLATED BRASS,36,4
Brand#34,STANDARD PLATED COPPER,3,4
Brand#34,STANDARD PLATED COPPER,19,4
Brand#34,STANDARD PLATED COPPER,49,4
Brand#34,STANDARD PLATED NICKEL,9,4
Brand#34,STANDARD PLATED NICKEL,23,4
Brand#34,STANDARD PLATED STEEL,3,4
Brand#34,STANDARD PLATED STEEL,14,4
Brand#34,STANDARD PLATED STEEL,19,4
Brand#34,STANDARD PLATED TIN,23,4
Brand#34,STANDARD PLATED TIN,49,4
Brand#34,STANDARD POLISHED BRASS,3,4
Brand#34,STANDARD POLISHED BRASS,14,4
Brand#34,STANDARD POLISHED COPPER,3,4
Brand#34,STANDARD POLISHED COPPER,9,4
Brand#34,STANDARD POLISHED NICKEL,3,4
Brand#34,STANDARD POLISHED NICKEL,9,4
Brand#34,STANDARD POLISHED NICKEL,14,4
Brand#34,STANDARD POLISHED NICKEL,19,4
