p_brand,p_type,p_size,supplier_count
Brand#41,LARGE PLATED STEEL,49,8
Brand#41,LARGE PLATED TIN,3,8
Brand#41,LARGE POLISHED BRASS,19,8
Brand#41,LARGE POLISHED COPPER,3,8
Brand#41,LARGE POLISHED COPPER,19,8
Brand#41,LARGE POLISHED COPPER,49,8
Brand#41,LARGE POLISHED NICKEL,23,8
Brand#41,LARGE POLISHED STEEL,14,8
Brand#41,LARGE POLISHED TIN,9,8
Brand#41,LARGE POLISHED TIN,14,8
Brand#41,MEDIUM ANODIZED BRASS,3,8
Brand#41,MEDIUM ANODIZED BRASS,9,8
Brand#41,MEDIUM ANODIZED BRASS,36,8
Brand#41,MEDIUM ANODIZED COPPER,23,8
Brand#41,MEDIUM ANODIZED NICKEL,19,8
Brand#41,MEDIUM ANODIZED NICKEL,36,8
Brand#41,MEDIUM ANODIZED STEEL,23,8
Brand#41,MEDIUM ANODIZED STEEL,45,8
Brand#41,MEDIUM ANODIZED TIN,9,8
Brand#41,MEDIUM ANODIZED TIN,19,8
Brand#41,MEDIUM ANODIZED TIN,45,8
Brand#41,MEDIUM BRUSHED BRASS,3,8
Brand#41,MEDIUM BRUSHED BRASS,14,8
Brand#41,MEDIUM BRUSHED BRASS,45,8
Brand#41,MEDIUM BRUSHED COPPER,3,8
Brand#41,MEDIUM BRUSHED COPPER,14,8
Brand#41,MEDIUM BRUSHED STEEL,45,8
Brand#41,MEDIUM BRUSHED STEEL,49,8
Brand#41,MEDIUM BRUSHED TIN,9,8
Brand#41,MEDIUM BRUSHED TIN,23,8
Brand#41,MEDIUM BRUSHED TIN,49,8
Brand#41,MEDIUM BURNISHED BRASS,36,8
Brand#41,MEDIUM BURNISHED COPPER,9,8
Brand#41,MEDIUM BURNISHED STEEL,3,8
Brand#41,MEDIUM BURNISHED STEEL,45,8
Brand#41,MEDIUM PLATED BRASS,45,8
Brand#41,MEDIUM PLATED COPPER,9,8
Brand#41,MEDIUM PLATED COPPER,49,8
Brand#41,MEDIUM PLATED NICKEL,19,8
Brand#41,MEDIUM PLATED NICKEL,45,8
Brand#41,MEDIUM PLATED STEEL,9,8
Brand#41,MEDIUM PLATED STEEL,23,8
Brand#41,PROMO ANODIZED COPPER,14,8
Brand#41,PROMO ANODIZED NICKEL,3,8
Brand#41,PROMO ANODIZED NICKEL,19,8
Brand#41,PROMO ANODIZED STEEL,9,8
Brand#41,PROMO ANODIZED TIN,36,8
Brand#41,PROMO BRUSHED BRASS,9,8
Brand#41,PROMO BRUSHED BRASS,14,8
Brand#41,PROMO BRUSHED BRASS,19,8
Brand#41,PROMO BRUSHED BRASS,23,8
Brand#41,PROMO BRUSHED BRASS,36,8
Brand#41,PROMO BRUSHED COPPER,36,8
Brand#41,PROMO BRUSHED STEEL,9,8
Brand#41,PROMO BRUSHED STEEL,36,8
Brand#41,PROMO BRUSHED STEEL,49,8
Brand#41,PROMO BRUSHED TIN,9,8
Brand#41,PROMO BRUSHED TIN,49,8
Brand#41,PROMO BURNISHED BRASS,9,8
Brand#41,PROMO BURNISHED BRASS,14,8
Brand#41,PROMO BURNISHED COPPER,36,8
Brand#41,PROMO BURNISHED COPPER,45,8
Brand#41,PROMO BURNISHED NICKEL,36,8
Brand#41,PROMO BURNISHED STEEL,14,8
Brand#41,PROMO BURNISHED STEEL,36,8
Brand#41,PROMO BURNISHED TIN,3,8
Brand#41,PROMO BURNISHED TIN,23,8
Brand#41,PROMO PLATED BRASS,14,8
Brand#41,PROMO PLATED BRASS,36,8
Brand#41,PROMO PLATED COPPER,14,8
Brand#41,PROMO PLATED COPPER,23,8
Brand#41,PROMO PLATED NICKEL,49,8
Brand#41,PROMO PLATED STEEL,3,8
Brand#41,PROMO PLATED STEEL,14,8
Brand#41,PROMO PLATED TIN,45,8
Brand#41,PROMO POLISHED BRASS,9,8
Brand#41,PROMO POLISHED COPPER,3,8
Brand#41,PROMO POLISHED COPPER,19,8
Brand#41,PROMO POLISHED COPPER,49,8
Brand#41,PROMO POLISHED NICKEL,3,8
Brand#41,PROMO POLISHED STEEL,49,8
