p_brand,p_type,p_size,supplier_count
Brand#12,PROMO PLATED TIN,9,8
Brand#12,PROMO PLATED TIN,23,8
Brand#12,PROMO PLATED TIN,36,8
Brand#12,PROMO POLISHED BRASS,3,8
Brand#12,PROMO POLISHED BRASS,9,8
Brand#12,PROMO POLISHED BRASS,19,8
Brand#12,PROMO POLISHED COPPER,19,8
Brand#12,PROMO POLISHED COPPER,23,8
Brand#12,PROMO POLISHED NICKEL,3,8
Brand#12,PROMO POLISHED NICKEL,19,8
Brand#12,PROMO POLISHED STEEL,3,8
Brand#12,PROMO POLISHED STEEL,19,8
Brand#12,PROMO POLISHED STEEL,36,8
Brand#12,PROMO POLISHED TIN,23,8
Brand#12,PROMO POLISHED TIN,36,8
Brand#12,SMALL ANODIZED BRASS,36,8
Brand#12,SMALL ANODIZED COPPER,9,8
Brand#12,SMALL ANODIZED STEEL,9,8
Brand#12,SMALL ANODIZED STEEL,45,8
Brand#12,SMALL ANODIZED STEEL,49,8
Brand#12,SMALL ANODIZED TIN,14,8
Brand#12,SMALL ANODIZED TIN,19,8
Brand#12,SMALL ANODIZED TIN,23,8
Brand#12,SMALL BRUSHED BRASS,14,8
Brand#12,SMALL BRUSHED BRASS,45,8
Brand#12,SMALL BRUSHED COPPER,36,8
Brand#12,SMALL BRUSHED NICKEL,14,8
Brand#12,SMALL BRUSHED NICKEL,19,8
Brand#12,SMALL BRUSHED NICKEL,23,8
Brand#12,SMALL BRUSHED NICKEL,45,8
Brand#12,SMALL BRUSHED STEEL,49,8
Brand#12,SMALL BRUSHED TIN,9,8
Brand#12,SMALL BURNISHED BRASS,9,8
Brand#12,SMALL BURNISHED COPPER,36,8
Brand#12,SMALL BURNISHED COPPER,49,8
Brand#12,SMALL BURNISHED NICKEL,3,8
Brand#12,SMALL BURNISHED NICKEL,9,8
Brand#12,SMALL BURNISHED NICKEL,19,8
Brand#12,SMALL BURNISHED NICKEL,36,8
Brand#12,SMALL BURNISHED STEEL,9,8
Brand#12,SMALL BURNISHED TIN,23,8
Brand#12,SMALL BURNISHED TIN,45,8
Brand#12,SMALL PLATED BRASS,45,8
Brand#12,SMALL PLATED COPPER,19,8
Brand#12,SMALL PLATED NICKEL,23,8
Brand#12,SMALL PLATED TIN,45,8
Brand#12,SMALL POLISHED BRASS,36,8
Brand#12,SMALL POLISHED BRASS,45,8
Brand#12,SMALL POLISHED COPPER,45,8
Brand#12,SMALL POLISHED COPPER,49,8
Brand#12,SMALL POLISHED TIN,36,8
Brand#12,SMALL POLISHED TIN,45,8
Brand#12,STANDARD ANODIZED BRASS,14,8
Brand#12,STANDARD ANODIZED BRASS,49,8
Brand#12,STANDARD ANODIZED NICKEL,19,8
Brand#12,STANDARD ANODIZED NICKEL,49,8
Brand#12,STANDARD ANODIZED STEEL,19,8
Brand#12,STANDARD ANODIZED STEEL,36,8
Brand#12,STANDARD ANODIZED TIN,36,8
Brand#12,STANDARD BRUSHED BRASS,36,8
Brand#12,STANDARD BRUSHED BRASS,45,8
Brand#12,STANDARD BRUSHED COPPER,9,8
Brand#12,STANDARD BRUSHED COPPER,36,8
Brand#12,STANDARD BRUSHED NICKEL,3,8
Brand#12,STANDARD BRUSHED NICKEL,14,8
Brand#12,STANDARD BRUSHED NICKEL,19,8
Brand#12,STANDARD BRUSHED NICKEL,36,8
Brand#12,STANDARD BRUSHED NICKEL,45,8
Brand#12,STANDARD BRUSHED STEEL,45,8
Brand#12,STANDARD BRUSHED TIN,14,8
Brand#12,STANDARD BRUSHED TIN,23,8
Brand#12,STANDARD BURNISHED BRASS,23,8
Brand#12,STANDARD BURNISHED BRASS,36,8
Brand#12,STANDARD BURNISHED BRASS,49,8
Brand#12,STANDARD BURNISHED COPPER,14,8
Brand#12,STANDARD BURNISHED NICKEL,14,8
Brand#12,STANDARD BURNISHED STEEL,14,8
Brand#12,STANDARD BURNISHED TIN,14,8
Brand#12,STANDARD BURNISHED TIN,23,8
Brand#12,STANDARD BURNISHED TIN,36,8
Brand#12,STANDARD PLATED BRASS,49,8
Brand#12,STANDARD PLATED COPPER,14,8
Brand#12,STANDARD PLATED STEEL,45,8
Brand#12,STANDARD PLATED TIN,9,8
Brand#12,STANDARD PLATED TIN,45,8
Brand#12,STANDARD POLISHED COPPER,3,8
Brand#12,STANDARD POLISHED COPPER,23,8
Brand#12,STANDARD POLISHED COPPER,36,8
Brand#12,STANDARD POLISHED NICKEL,36,8
Brand#12,STANDARD POLISHED STEEL,3,8
Brand#12,STANDARD POLISHED STEEL,14,8
Brand#12,STANDARD POLISHED STEEL,19,8
Brand#12,STANDARD POLISHED STEEL,45,8
Brand#13,ECONOMY ANODIZED COPPER,9,8
Brand#13,ECONOMY ANODIZED COPPER,23,8
Brand#13,ECONOMY ANODIZED NICKEL,3,8
Brand#13,ECONOMY ANODIZED STEEL,3,8
Brand#13,ECONOMY BRUSHED COPPER,3,8
Brand#13,ECONOMY BRUSHED COPPER,9,8
Brand#13,ECONOMY BRUSHED COPPER,49,8
Brand#13,ECONOMY BRUSHED NICKEL,49,8
Brand#13,ECONOMY BRUSHED TIN,14,8
Brand#13,ECONOMY BRUSHED TIN,23,8
Brand#13,ECONOMY BURNISHED BRASS,45,8
Brand#13,ECONOMY BURNISHED NICKEL,9,8
Brand#13,ECONOMY BURNISHED STEEL,3,8
Brand#13,ECONOMY BURNISHED STEEL,36,8
Brand#13,ECONOMY BURNISHED TIN,49,8
Brand#13,ECONOMY PLATED BRASS,36,8
Brand#13,ECONOMY PLATED COPPER,3,8
