p_brand,p_type,p_size,supplier_count
Brand#12,SMALL PLATED NICKEL,9,4
Brand#12,SMALL PLATED NICKEL,36,4
Brand#12,SMALL PLATED STEEL,14,4
Brand#12,SMALL PLATED TIN,3,4
Brand#12,SMALL PLATED TIN,9,4
Brand#12,SMALL PLATED TIN,14,4
Brand#12,SMALL PLATED TIN,19,4
Brand#12,SMALL PLATED TIN,36,4
Brand#12,SMALL PLATED TIN,49,4
Brand#12,SMALL POLISHED BRASS,3,4
Brand#12,SMALL POLISHED BRASS,9,4
Brand#12,SMALL POLISHED BRASS,49,4
Brand#12,SMALL POLISHED COPPER,3,4
Brand#12,SMALL POLISHED COPPER,9,4
Brand#12,SMALL POLISHED COPPER,19,4
Brand#12,SMALL POLISHED COPPER,23,4
Brand#12,SMALL POLISHED COPPER,36,4
Brand#12,SMALL POLISHED NICKEL,3,4
Brand#12,SMALL POLISHED NICKEL,9,4
Brand#12,SMALL POLISHED NICKEL,19,4
Brand#12,SMALL POLISHED NICKEL,36,4
Brand#12,SMALL POLISHED NICKEL,45,4
Brand#12,SMALL POLISHED STEEL,3,4
Brand#12,SMALL POLISHED STEEL,9,4
Brand#12,SMALL POLISHED STEEL,14,4
Brand#12,SMALL POLISHED STEEL,23,4
Brand#12,SMALL POLISHED STEEL,36,4
Brand#12,SMALL POLISHED STEEL,49,4
Brand#12,SMALL POLISHED TIN,3,4
Brand#12,SMALL POLISHED TIN,9,4
Brand#12,SMALL POLISHED TIN,23,4
Brand#12,SMALL POLISHED TIN,49,4
Brand#12,STANDARD ANODIZED BRASS,9,4
Brand#12,STANDARD ANODIZED BRASS,19,4
Brand#12,STANDARD ANODIZED BRASS,45,4
Brand#12,STANDARD ANODIZED COPPER,9,4
Brand#12,STANDARD ANODIZED COPPER,19,4
Brand#12,STANDARD ANODIZED COPPER,36,4
Brand#12,STANDARD ANODIZED COPPER,49,4
Brand#12,STANDARD ANODIZED STEEL,3,4
Brand#12,STANDARD ANODIZED STEEL,45,4
Brand#12,STANDARD ANODIZED TIN,19,4
Brand#12,STANDARD BRUSHED BRASS,9,4
Brand#12,STANDARD BRUSHED BRASS,14,4
Brand#12,STANDARD BRUSHED BRASS,49,4
Brand#12,STANDARD BRUSHED COPPER,19,4
Brand#12,STANDARD BRUSHED COPPER,23,4
Brand#12,STANDARD BRUSHED COPPER,45,4
Brand#12,STANDARD BRUSHED NICKEL,49,4
Brand#12,STANDARD BRUSHED STEEL,14,4
Brand#12,STANDARD BRUSHED STEEL,19,4
Brand#12,STANDARD BRUSHED STEEL,23,4
Brand#12,STANDARD BRUSHED STEEL,49,4
Brand#12,STANDARD BRUSHED TIN,3,4
Brand#12,STANDARD BRUSHED TIN,49,4
Brand#12,STANDARD BURNISHED BRASS,9,4
Brand#12,STANDARD BURNISHED BRASS,45,4
Brand#12,STANDARD BURNISHED COPPER,19,4
Brand#12,STANDARD BURNISHED COPPER,23,4
Brand#12,STANDARD BURNISHED COPPER,36,4
Brand#12,STANDARD BURNISHED COPPER,49,4
Brand#12,STANDARD BURNISHED NICKEL,19,4
Brand#12,STANDARD BURNISHED NICKEL,36,4
Brand#12,STANDARD BURNISHED NICKEL,45,4
Brand#12,STANDARD BURNISHED NICKEL,49,4
Brand#12,STANDARD BURNISHED STEEL,3,4
Brand#12,STANDARD BURNISHED STEEL,19,4
Brand#12,STANDARD BURNISHED STEEL,23,4
Brand#12,STANDARD BURNISHED STEEL,36,4
Brand#12,STANDARD BURNISHED STEEL,45,4
Brand#12,STANDARD BURNISHED TIN,19,4
Brand#12,STANDARD PLATED BRASS,14,4
Brand#12,STANDARD PLATED BRASS,23,4
Brand#12,STANDARD PLATED BRASS,36,4
Brand#12,STANDARD PLATED BRASS,45,4
Brand#12,STANDARD PLATED COPPER,3,4
Brand#12,STANDARD PLATED COPPER,9,4
Brand#12,STANDARD PLATED COPPER,19,4
Brand#12,STANDARD PLATED COPPER,45,4
Brand#12,STANDARD PLATED NICKEL,23,4
Brand#12,STANDARD PLATED NICKEL,36,4
Brand#12,STANDARD PLATED NICKEL,49,4
