p_brand,p_type,p_size,supplier_count
Brand#44,LARGE BRUSHED NICKEL,49,4
Brand#44,LARGE BRUSHED STEEL,19,4
Brand#44,LARGE BRUSHED STEEL,45,4
Brand#44,LARGE BRUSHED TIN,36,4
Brand#44,LARGE BRUSHED TIN,45,4
Brand#44,LARGE BRUSHED TIN,49,4
Brand#44,LARGE BURNISHED BRASS,9,4
Brand#44,LARGE BURNISHED BRASS,23,4
Brand#44,LARGE BURNISHED BRASS,45,4
Brand#44,LARGE BURNISHED COPPER,3,4
Brand#44,LARGE BURNISHED COPPER,36,4
Brand#44,LARGE BURNISHED COPPER,45,4
Brand#44,LARGE BURNISHED COPPER,49,4
Brand#44,LARGE BURNISHED NICKEL,19,4
Brand#44,LARGE BURNISHED NICKEL,45,4
Brand#44,LARGE BURNISHED STEEL,9,4
Brand#44,LARGE BURNISHED TIN,9,4
Brand#44,LARGE BURNISHED TIN,45,4
Brand#44,LARGE BURNISHED TIN,49,4
Brand#44,LARGE PLATED BRASS,36,4
Brand#44,LARGE PLATED COPPER,3,4
Brand#44,LARGE PLATED NICKEL,19,4
Brand#44,LARGE PLATED NICKEL,45,4
Brand#44,LARGE PLATED NICKEL,49,4
Brand#44,LARGE PLATED STEEL,19,4
Brand#44,LARGE PLATED STEEL,49,4
Brand#44,LARGE PLATED TIN,23,4
Brand#44,LARGE PLATED TIN,45,4
Brand#44,LARGE POLISHED BRASS,3,4
Brand#44,LARGE POLISHED COPPER,3,4
Brand#44,LARGE POLISHED COPPER,14,4
Brand#44,LARGE POLISHED COPPER,19,4
Brand#44,LARGE POLISHED NICKEL,14,4
Brand#44,LARGE POLISHED NICKEL,45,4
Brand#44,LARGE POLISHED STEEL,3,4
Brand#44,LARGE POLISHED STEEL,14,4
Brand#44,LARGE POLISHED STEEL,23,4
Brand#44,LARGE POLISHED STEEL,49,4
Brand#44,LARGE POLISHED TIN,23,4
Brand#44,LARGE POLISHED TIN,45,4
Brand#44,MEDIUM ANODIZED BRASS,14,4
Brand#44,MEDIUM ANODIZED BRASS,19,4
Brand#44,MEDIUM ANODIZED COPPER,3,4
Brand#44,MEDIUM ANODIZED COPPER,19,4
Brand#44,MEDIUM ANODIZED COPPER,23,4
Brand#44,MEDIUM ANODIZED NICKEL,3,4
Brand#44,MEDIUM ANODIZED STEEL,19,4
Brand#44,MEDIUM ANODIZED TIN,3,4
Brand#44,MEDIUM ANODIZED TIN,14,4
Brand#44,MEDIUM ANODIZED TIN,19,4
Brand#44,MEDIUM ANODIZED TIN,23,4
Brand#44,MEDIUM ANODIZED TIN,36,4
Brand#44,MEDIUM BRUSHED BRASS,14,4
Brand#44,MEDIUM BRUSHED BRASS,19,4
Brand#44,MEDIUM BRUSHED BRASS,23,4
Brand#44,MEDIUM BRUSHED COPPER,45,4
Brand#44,MEDIUM BRUSHED NICKEL,9,4
Brand#44,MEDIUM BRUSHED NICKEL,19,4
Brand#44,MEDIUM BRUSHED STEEL,9,4
Brand#44,MEDIUM BRUSHED STEEL,23,4
Brand#44,MEDIUM BRUSHED STEEL,49,4
Brand#44,MEDIUM BRUSHED TIN,3,4
Brand#44,MEDIUM BRUSHED TIN,23,4
Brand#44,MEDIUM BRUSHED TIN,49,4
Brand#44,MEDIUM BURNISHED BRASS,14,4
Brand#44,MEDIUM BURNISHED BRASS,19,4
Brand#44,MEDIUM BURNISHED BRASS,23,4
Brand#44,MEDIUM BURNISHED BRASS,49,4
Brand#44,MEDIUM BURNISHED COPPER,14,4
Brand#44,MEDIUM BURNISHED COPPER,23,4
Brand#44,MEDIUM BURNISHED NICKEL,9,4
Brand#44,MEDIUM BURNISHED NICKEL,19,4
Brand#44,MEDIUM BURNISHED STEEL,9,4
Brand#44,MEDIUM BURNISHED STEEL,36,4
Brand#44,MEDIUM BURNISHED STEEL,45,4
Brand#44,MEDIUM BURNISHED TIN,3,4
Brand#44,MEDIUM BURNISHED TIN,9,4
Brand#44,MEDIUM BURNISHED TIN,14,4
Brand#44,MEDIUM BURNISHED TIN,36,4
Brand#44,MEDIUM PLATED COPPER,14,4
Brand#44,MEDIUM PLATED COPPER,23,4
Brand#44,MEDIUM PLATED COPPER,36,4
Brand#44,MEDIUM PLATED NICKEL,9,4
Brand#44,MEDIUM PLATED NICKEL,14,4
Brand#44,MEDIUM PLATED NICKEL,19,4
Brand#44,MEDIUM PLATED NICKEL,36,4
Brand#44,MEDIUM PLATED STEEL,3,4
Brand#44,MEDIUM PLATED STEEL,36,4
Brand#44,MEDIUM PLATED TIN,19,4
Brand#44,MEDIUM PLATED TIN,45,4
Brand#44,PROMO ANODIZED BRASS,23,4
Brand#44,PROMO ANODIZED BRASS,45,4
Brand#44,PROMO ANODIZED COPPER,3,4
