p_brand,p_type,p_size,supplier_count
Brand#34,ECONOMY POLISHED TIN,45,4
Brand#34,LARGE ANODIZED BRASS,3,4
Brand#34,LARGE ANODIZED BRASS,14,4
Brand#34,LARGE ANODIZED BRASS,23,4
Brand#34,LARGE ANODIZED BRASS,36,4
Brand#34,LARGE ANODIZED BRASS,45,4
Brand#34,LARGE ANODIZED BRASS,49,4
Brand#34,LARGE ANODIZED COPPER,14,4
Brand#34,LARGE ANODIZED COPPER,19,4
Brand#34,LARGE ANODIZED COPPER,36,4
Brand#34,LARGE ANODIZED COPPER,45,4
Brand#34,LARGE ANODIZED NICKEL,14,4
Brand#34,LARGE ANODIZED NICKEL,36,4
Brand#34,LARGE ANODIZED STEEL,9,4
Brand#34,LARGE ANODIZED STEEL,23,4
Brand#34,LARGE ANODIZED TIN,3,4
Brand#34,LARGE ANODIZED TIN,9,4
Brand#34,LARGE ANODIZED TIN,19,4
Brand#34,LARGE ANODIZED TIN,49,4
Brand#34,LARGE BRUSHED BRASS,3,4
Brand#34,LARGE BRUSHED COPPER,14,4
Brand#34,LARGE BRUSHED COPPER,23,4
Brand#34,LARGE BRUSHED COPPER,45,4
Brand#34,LARGE BRUSHED COPPER,49,4
Brand#34,LARGE BRUSHED NICKEL,3,4
Brand#34,LARGE BRUSHED NICKEL,9,4
Brand#34,LARGE BRUSHED NICKEL,23,4
Brand#34,LARGE BRUSHED NICKEL,45,4
Brand#34,LARGE BRUSHED STEEL,3,4
Brand#34,LARGE BRUSHED STEEL,14,4
Brand#34,LARGE BRUSHED STEEL,23,4
Brand#34,LARGE BRUSHED TIN,19,4
Brand#34,LARGE BRUSHED TIN,45,4
Brand#34,LARGE BURNISHED BRASS,3,4
Brand#34,LARGE BURNISHED BRASS,9,4
Brand#34,LARGE BURNISHED BRASS,19,4
Brand#34,LARGE BURNISHED BRASS,49,4
Brand#34,LARGE BURNISHED COPPER,9,4
Brand#34,LARGE BURNISHED COPPER,45,4
Brand#34,LARGE BURNISHED NICKEL,9,4
Brand#34,LARGE BURNISHED NICKEL,19,4
Brand#34,LARGE BURNISHED NICKEL,36,4
Brand#34,LARGE BURNISHED NICKEL,45,4
Brand#34,LARGE BURNISHED STEEL,3,4
Brand#34,LARGE BURNISHED STEEL,23,4
Brand#34,LARGE BURNISHED STEEL,49,4
Brand#34,LARGE BURNISHED TIN,19,4
Brand#34,LARGE BURNISHED TIN,36,4
Brand#34,LARGE PLATED BRASS,3,4
Brand#34,LARGE PLATED BRASS,14,4
Brand#34,LARGE PLATED BRASS,23,4
Brand#34,LARGE PLATED BRASS,45,4
Brand#34,LARGE PLATED BRASS,49,4
Brand#34,LARGE PLATED COPPER,23,4
Brand#34,LARGE PLATED COPPER,45,4
Brand#34,LARGE PLATED NICKEL,19,4
Brand#34,LARGE PLATED NICKEL,23,4
Brand#34,LARGE PLATED NICKEL,36,4
Brand#34,LARGE PLATED NICKEL,49,4
Brand#34,LARGE PLATED STEEL,19,4
Brand#34,LARGE PLATED STEEL,36,4
Brand#34,LARGE PLATED STEEL,45,4
Brand#34,LARGE PLATED STEEL,49,4
Brand#34,LARGE PLATED TIN,9,4
Brand#34,LARGE PLATED TIN,49,4
Brand#34,LARGE POLISHED BRASS,9,4
Brand#34,LARGE POLISHED COPPER,49,4
Brand#34,LARGE POLISHED NICKEL,23,4
Brand#34,LARGE POLISHED NICKEL,36,4
Brand#34,LARGE POLISHED STEEL,9,4
Brand#34,LARGE POLISHED STEEL,45,4
Brand#34,LARGE POLISHED TIN,9,4
Brand#34,LARGE POLISHED TIN,49,4
Brand#34,MEDIUM ANODIZED BRASS,3,4
Brand#34,MEDIUM ANODIZED BRASS,14,4
Brand#34,MEDIUM ANODIZED BRASS,19,4
Brand#34,MEDIUM ANODIZED COPPER,9,4
Brand#34,MEDIUM ANODIZED COPPER,14,4
Brand#34,MEDIUM ANODIZED COPPER,49,4
Brand#34,MEDIUM ANODIZED NICKEL,3,4
Brand#34,MEDIUM ANODIZED NICKEL,9,4
Brand#34,MEDIUM ANODIZED NICKEL,19,4
Brand#34,MEDIUM ANODIZED NICKEL,23,4
Brand#34,MEDIUM ANODIZED NICKEL,36,4
Brand#34,MEDIUM ANODIZED NICKEL,45,4
Brand#34,MEDIUM ANODIZED STEEL,14,4
Brand#34,MEDIUM ANODIZED STEEL,23,4
Brand#34,MEDIUM ANODIZED STEEL,36,4
Brand#34,MEDIUM ANODIZED STEEL,45,4
Brand#34,MEDIUM ANODIZED TIN,3,4
Brand#34,MEDIUM ANODIZED TIN,19,4
Brand#34,MEDIUM ANODIZED TIN,36,4
Brand#34,MEDIUM BRUSHED BRASS,14,4
Brand#34,MEDIUM BRUSHED BRASS,36,4
Brand#34,MEDIUM BRUSHED BRASS,45,4
Brand#34,MEDIUM BRUSHED COPPER,3,4
Brand#34,MEDIUM BRUSHED NICKEL,3,4
Brand#34,MEDIUM BRUSHED NICKEL,19,4
Brand#34,MEDIUM BRUSHED NICKEL,36,4
Brand#34,MEDIUM BRUSHED NICKEL,45,4
Brand#34,MEDIUM BRUSHED STEEL,3,4
Brand#34,MEDIUM BRUSHED STEEL,14,4
Brand#34,MEDIUM BRUSHED STEEL,49,4
Brand#34,MEDIUM BRUSHED TIN,3,4
Brand#34,MEDIUM BRUSHED TIN,14,4
