p_brand,p_type,p_size,supplier_count
Brand#33,ECONOMY BRUSHED TIN,23,4
Brand#33,ECONOMY BRUSHED TIN,49,4
Brand#33,ECONOMY BURNISHED BRASS,23,4
Brand#33,ECONOMY BURNISHED BRASS,36,4
Brand#33,ECONOMY BURNISHED COPPER,9,4
Brand#33,ECONOMY BURNISHED COPPER,23,4
Brand#33,ECONOMY BURNISHED COPPER,36,4
Brand#33,ECONOMY BURNISHED COPPER,45,4
Brand#33,ECONOMY BURNISHED COPPER,49,4
Brand#33,ECONOMY BURNISHED NICKEL,3,4
Brand#33,ECONOMY BURNISHED NICKEL,23,4
Brand#33,ECONOMY BURNISHED NICKEL,36,4
Brand#33,ECONOMY BURNISHED NICKEL,49,4
Brand#33,ECONOMY BURNISHED STEEL,3,4
Brand#33,ECONOMY BURNISHED STEEL,14,4
Brand#33,ECONOMY BURNISHED STEEL,23,4
Brand#33,ECONOMY BURNISHED STEEL,45,4
Brand#33,ECONOMY BURNISHED TIN,14,4
Brand#33,ECONOMY BURNISHED TIN,19,4
Brand#33,ECONOMY BURNISHED TIN,36,4
Brand#33,ECONOMY PLATED BRASS,23,4
Brand#33,ECONOMY PLATED COPPER,3,4
Brand#33,ECONOMY PLATED COPPER,36,4
Brand#33,ECONOMY PLATED COPPER,45,4
Brand#33,ECONOMY PLATED NICKEL,9,4
Brand#33,ECONOMY PLATED NICKEL,14,4
Brand#33,ECONOMY PLATED NICKEL,23,4
Brand#33,ECONOMY PLATED NICKEL,45,4
Brand#33,ECONOMY PLATED NICKEL,49,4
Brand#33,ECONOMY PLATED STEEL,36,4
Brand#33,ECONOMY PLATED STEEL,49,4
Brand#33,ECONOMY PLATED TIN,14,4
Brand#33,ECONOMY PLATED TIN,19,4
Brand#33,ECONOMY PLATED TIN,23,4
Brand#33,ECONOMY PLATED TIN,36,4
Brand#33,ECONOMY POLISHED BRASS,9,4
Brand#33,ECONOMY POLISHED COPPER,9,4
Brand#33,ECONOMY POLISHED COPPER,23,4
Brand#33,ECONOMY POLISHED NICKEL,3,4
Brand#33,ECONOMY POLISHED NICKEL,23,4
Brand#33,ECONOMY POLISHED NICKEL,36,4
Brand#33,ECONOMY POLISHED NICKEL,49,4
Brand#33,ECONOMY POLISHED STEEL,14,4
Brand#33,ECONOMY POLISHED STEEL,19,4
Brand#33,ECONOMY POLISHED STEEL,23,4
Brand#33,ECONOMY POLISHED STEEL,45,4
Brand#33,ECONOMY POLISHED TIN,3,4
Brand#33,ECONOMY POLISHED TIN,9,4
Brand#33,ECONOMY POLISHED TIN,14,4
Brand#33,ECONOMY POLISHED TIN,23,4
Brand#33,ECONOMY POLISHED TIN,45,4
Brand#33,LARGE ANODIZED BRASS,14,4
Brand#33,LARGE ANODIZED COPPER,14,4
Brand#33,LARGE ANODIZED COPPER,45,4
Brand#33,LARGE ANODIZED COPPER,49,4
Brand#33,LARGE ANODIZED NICKEL,3,4
Brand#33,LARGE ANODIZED NICKEL,9,4
Brand#33,LARGE ANODIZED NICKEL,14,4
Brand#33,LARGE ANODIZED NICKEL,36,4
Brand#33,LARGE ANODIZED STEEL,14,4
Brand#33,LARGE ANODIZED STEEL,19,4
Brand#33,LARGE ANODIZED STEEL,36,4
Brand#33,LARGE ANODIZED TIN,14,4
Brand#33,LARGE ANODIZED TIN,19,4
Brand#33,LARGE BRUSHED BRASS,45,4
Brand#33,LARGE BRUSHED COPPER,3,4
Brand#33,LARGE BRUSHED COPPER,14,4
Brand#33,LARGE BRUSHED COPPER,23,4
Brand#33,LARGE BRUSHED COPPER,36,4
Brand#33,LARGE BRUSHED COPPER,45,4
Brand#33,LARGE BRUSHED NICKEL,3,4
Brand#33,LARGE BRUSHED STEEL,9,4
Brand#33,LARGE BRUSHED STEEL,14,4
Brand#33,LARGE BRUSHED STEEL,19,4
Brand#33,LARGE BRUSHED TIN,9,4
Brand#33,LARGE BURNISHED COPPER,3,4
Brand#33,LARGE BURNISHED COPPER,23,4
Brand#33,LARGE BURNISHED COPPER,36,4
Brand#33,LARGE BURNISHED COPPER,49,4
Brand#33,LARGE BURNISHED NICKEL,23,4
Brand#33,LARGE BURNISHED NICKEL,45,4
Brand#33,LARGE BURNISHED STEEL,19,4
Brand#33,LARGE BURNISHED STEEL,36,4
Brand#33,LARGE BURNISHED TIN,19,4
Brand#33,LARGE BURNISHED TIN,36,4
Brand#33,LARGE PLATED BRASS,9,4
Brand#33,LARGE PLATED BRASS,23,4
Brand#33,LARGE PLATED BRASS,36,4
Brand#33,LARGE PLATED BRASS,49,4
Brand#33,LARGE PLATED COPPER,9,4
Brand#33,LARGE PLATED COPPER,14,4
Brand#33,LARGE PLATED COPPER,19,4
Brand#33,LARGE PLATED COPPER,23,4
