p_brand,p_type,p_size,supplier_count
Brand#51,LARGE ANODIZED TIN,19,8
Brand#51,LARGE BRUSHED BRASS,9,8
Brand#51,LARGE BRUSHED BRASS,23,8
Brand#51,LARGE BRUSHED COPPER,23,8
Brand#51,LARGE BRUSHED COPPER,49,8
Brand#51,LARGE BRUSHED NICKEL,9,8
Brand#51,LARGE BRUSHED NICKEL,19,8
Brand#51,LARGE BRUSHED NICKEL,45,8
Brand#51,LARGE BURNISHED BRASS,3,8
Brand#51,LARGE BURNISHED BRASS,14,8
Brand#51,LARGE BURNISHED BRASS,36,8
Brand#51,LARGE BURNISHED NICKEL,23,8
Brand#51,LARGE BURNISHED STEEL,9,8
Brand#51,LARGE BURNISHED STEEL,36,8
Brand#51,LARGE PLATED BRASS,23,8
Brand#51,LARGE PLATED COPPER,49,8
Brand#51,LARGE PLATED NICKEL,3,8
Brand#51,LARGE PLATED NICKEL,36,8
Brand#51,LARGE PLATED STEEL,3,8
Brand#51,LARGE PLATED TIN,9,8
Brand#51,LARGE PLATED TIN,36,8
Brand#51,LARGE POLISHED BRASS,9,8
Brand#51,LARGE POLISHED COPPER,14,8
Brand#51,LARGE POLISHED COPPER,45,8
Brand#51,LARGE POLISHED NICKEL,14,8
Brand#51,LARGE POLISHED STEEL,3,8
Brand#51,LARGE POLISHED TIN,14,8
Brand#51,LARGE POLISHED TIN,23,8
Brand#51,MEDIUM ANODIZED BRASS,23,8
Brand#51,MEDIUM ANODIZED BRASS,49,8
Brand#51,MEDIUM ANODIZED COPPER,9,8
Brand#51,MEDIUM ANODIZED COPPER,45,8
Brand#51,MEDIUM ANODIZED NICKEL,9,8
Brand#51,MEDIUM ANODIZED NICKEL,14,8
Brand#51,MEDIUM ANODIZED NICKEL,36,8
Brand#51,MEDIUM ANODIZED STEEL,3,8
Brand#51,MEDIUM ANODIZED STEEL,36,8
Brand#51,MEDIUM ANODIZED TIN,3,8
Brand#51,MEDIUM ANODIZED TIN,19,8
Brand#51,MEDIUM BRUSHED COPPER,3,8
Brand#51,MEDIUM BRUSHED COPPER,45,8
Brand#51,MEDIUM BRUSHED NICKEL,14,8
Brand#51,MEDIUM BURNISHED BRASS,9,8
Brand#51,MEDIUM BURNISHED COPPER,3,8
Brand#51,MEDIUM BURNISHED COPPER,9,8
Brand#51,MEDIUM BURNISHED COPPER,19,8
Brand#51,MEDIUM BURNISHED NICKEL,9,8
Brand#51,MEDIUM BURNISHED NICKEL,23,8
Brand#51,MEDIUM BURNISHED NICKEL,36,8
Brand#51,MEDIUM BURNISHED STEEL,14,8
Brand#51,MEDIUM BURNISHED STEEL,49,8
Brand#51,MEDIUM BURNISHED TIN,9,8
Brand#51,MEDIUM BURNISHED TIN,49,8
Brand#51,MEDIUM PLATED BRASS,49,8
Brand#51,MEDIUM PLATED COPPER,9,8
Brand#51,MEDIUM PLATED COPPER,19,8
Brand#51,MEDIUM PLATED NICKEL,3,8
Brand#51,MEDIUM PLATED NICKEL,9,8
Brand#51,MEDIUM PLATED STEEL,9,8
Brand#51,MEDIUM PLATED STEEL,49,8
Brand#51,PROMO ANODIZED COPPER,49,8
Brand#51,PROMO ANODIZED NICKEL,19,8
Brand#51,PROMO ANODIZED TIN,14,8
Brand#51,PROMO ANODIZED TIN,19,8
Brand#51,PROMO BRUSHED BRASS,19,8
Brand#51,PROMO BRUSHED NICKEL,9,8
Brand#51,PROMO BRUSHED NICKEL,14,8
Brand#51,PROMO BRUSHED STEEL,49,8
Brand#51,PROMO BRUSHED TIN,45,8
Brand#51,PROMO BURNISHED BRASS,3,8
Brand#51,PROMO BURNISHED BRASS,19,8
Brand#51,PROMO BURNISHED BRASS,23,8
Brand#51,PROMO BURNISHED NICKEL,3,8
Brand#51,PROMO BURNISHED STEEL,14,8
Brand#51,PROMO BURNISHED TIN,3,8
Brand#51,PROMO BURNISHED TIN,36,8
Brand#51,PROMO BURNISHED TIN,45,8
Brand#51,PROMO PLATED BRASS,19,8
Brand#51,PROMO PLATED BRASS,49,8
Brand#51,PROMO PLATED COPPER,19,8
Brand#51,PROMO PLATED NICKEL,23,8
Brand#51,PROMO PLATED STEEL,3,8
Brand#51,PROMO PLATED STEEL,23,8
Brand#51,PROMO PLATED STEEL,49,8
Brand#51,PROMO PLATED TIN,3,8
Brand#51,PROMO PLATED TIN,19,8
Brand#51,PROMO POLISHED BRASS,3,8
Brand#51,PROMO POLISHED BRASS,9,8
Brand#51,PROMO POLISHED BRASS,19,8
