p_brand,p_type,p_size,supplier_count
Brand#14,LARGE PLATED COPPER,3,12
Brand#14,LARGE PLATED NICKEL,36,12
Brand#14,MEDIUM ANODIZED STEEL,36,12
Brand#14,MEDIUM BRUSHED BRASS,9,12
Brand#14,MEDIUM BRUSHED TIN,19,12
Brand#14,MEDIUM BURNISHED BRASS,49,12
Brand#14,MEDIUM BURNISHED COPPER,14,12
Brand#14,MEDIUM BURNISHED NICKEL,36,12
Brand#14,MEDIUM BURNISHED STEEL,3,12
Brand#14,MEDIUM BURNISHED STEEL,19,12
Brand#14,MEDIUM PLATED COPPER,36,12
Brand#14,MEDIUM PLATED TIN,49,12
Brand#14,PROMO ANODIZED NICKEL,36,12
Brand#14,PROMO BRUSHED COPPER,14,12
Brand#14,PROMO BURNISHED NICKEL,14,12
Brand#14,PROMO PLATED COPPER,45,12
Brand#14,PROMO PLATED NICKEL,36,12
Brand#14,PROMO PLATED STEEL,9,12
Brand#14,PROMO PLATED TIN,19,12
Brand#14,PROMO PLATED TIN,45,12
Brand#14,PROMO PLATED TIN,49,12
Brand#14,PROMO POLISHED BRASS,9,12
Brand#14,PROMO POLISHED COPPER,14,12
Brand#14,PROMO POLISHED NICKEL,9,12
Brand#14,SMALL ANODIZED NICKEL,45,12
Brand#14,SMALL ANODIZED TIN,45,12
Brand#14,SMALL BRUSHED NICKEL,19,12
Brand#14,SMALL BRUSHED TIN,19,12
Brand#14,SMALL BURNISHED STEEL,9,12
Brand#14,SMALL BURNISHED STEEL,36,12
Brand#14,SMALL PLATED BRASS,23,12
Brand#14,SMALL PLATED COPPER,9,12
Brand#14,SMALL PLATED STEEL,23,12
Brand#14,SMALL POLISHED BRASS,3,12
Brand#14,SMALL POLISHED BRASS,9,12
Brand#14,SMALL POLISHED COPPER,36,12
Brand#14,SMALL POLISHED NICKEL,49,12
Brand#14,SMALL POLISHED STEEL,14,12
Brand#14,SMALL POLISHED TIN,49,12
Brand#14,STANDARD ANODIZED STEEL,49,12
Brand#14,STANDARD BRUSHED BRASS,3,12
Brand#14,STANDARD BRUSHED STEEL,49,12
Brand#14,STANDARD BURNISHED BRASS,23,12
Brand#14,STANDARD PLATED NICKEL,49,12
Brand#14,STANDARD POLISHED COPPER,36,12
Brand#14,STANDARD POLISHED COPPER,45,12
Brand#15,ECONOMY ANODIZED TIN,19,12
Brand#15,ECONOMY BRUSHED NICKEL,14,12
Brand#15,ECONOMY BURNISHED STEEL,19,12
Brand#15,ECONOMY PLATED NICKEL,9,12
Brand#15,ECONOMY PLATED STEEL,3,12
Brand#15,ECONOMY PLATED STEEL,19,12
Brand#15,ECONOMY PLATED TIN,9,12
Brand#15,ECONOMY POLISHED COPPER,36,12
Brand#15,ECONOMY POLISHED NICKEL,45,12
Brand#15,LARGE ANODIZED BRASS,19,12
Brand#15,LARGE ANODIZED STEEL,14,12
Brand#15,LARGE ANODIZED TIN,23,12
Brand#15,LARGE BRUSHED BRASS,19,12
Brand#15,LARGE BRUSHED BRASS,49,12
Brand#15,LARGE BURNISHED BRASS,3,12
Brand#15,LARGE BURNISHED BRASS,23,12
Brand#15,LARGE BURNISHED COPPER,9,12
Brand#15,LARGE BURNISHED COPPER,49,12
Brand#15,LARGE BURNISHED STEEL,9,12
Brand#15,LARGE PLATED BRASS,9,12
Brand#15,MEDIUM BRUSHED BRASS,14,12
Brand#15,MEDIUM BRUSHED NICKEL,14,12
Brand#15,MEDIUM BRUSHED NICKEL,19,12
Brand#15,MEDIUM BRUSHED STEEL,36,12
Brand#15,MEDIUM BRUSHED TIN,14,12
Brand#15,MEDIUM BURNISHED STEEL,3,12
Brand#15,MEDIUM PLATED TIN,9,12
Brand#15,MEDIUM PLATED TIN,45,12
Brand#15,PROMO BRUSHED BRASS,36,12
Brand#15,PROMO BRUSHED STEEL,9,12
Brand#15,PROMO BURNISHED NICKEL,9,12
Brand#15,PROMO PLATED COPPER,36,12
Brand#15,PROMO POLISHED BRASS,14,12
Brand#15,PROMO POLISHED COPPER,9,12
Brand#15,PROMO POLISHED NICKEL,36,12
Brand#15,PROMO POLISHED TIN,49,12
Brand#15,SMALL ANODIZED STEEL,45,12
Brand#15,SMALL BRUSHED BRASS,45,12
Brand#15,SMALL BRUSHED COPPER,14,12
Brand#15,SMALL BRUSHED COPPER,19,12
Brand#15,SMALL BRUSHED NICKEL,36,12
Brand#15,SMALL BURNISHED BRASS,3,12
Brand#15,SMALL PLATED COPPER,19,12
Brand#15,SMALL PLATED COPPER,23,12
Brand#15,SMALL PLATED NICKEL,19,12
Brand#15,SMALL POLISHED BRASS,45,12
Brand#15,SMALL POLISHED NICKEL,19,12
Brand#15,SMALL POLISHED NICKEL,23,12
Brand#15,SMALL POLISHED TIN,3,12
Brand#15,SMALL POLISHED TIN,49,12
Brand#15,STANDARD ANODIZED NICKEL,3,12
Brand#15,STANDARD ANODIZED STEEL,19,12
Brand#15,STANDARD ANODIZED TIN,36,12
Brand#15,STANDARD BRUSHED BRASS,49,12
Brand#15,STANDARD BRUSHED COPPER,49,12
Brand#15,STANDARD BRUSHED NICKEL,3,12
