p_brand,p_type,p_size,supplier_count
Brand#31,PROMO PLATED BRASS,14,4
Brand#31,PROMO PLATED BRASS,19,4
Brand#31,PROMO PLATED BRASS,49,4
Brand#31,PROMO PLATED COPPER,3,4
Brand#31,PROMO PLATED COPPER,9,4
Brand#31,PROMO PLATED COPPER,23,4
Brand#31,PROMO PLATED COPPER,45,4
Brand#31,PROMO PLATED NICKEL,3,4
Brand#31,PROMO PLATED NICKEL,9,4
Brand#31,PROMO PLATED NICKEL,14,4
Brand#31,PROMO PLATED NICKEL,19,4
Brand#31,PROMO PLATED NICKEL,23,4
Brand#31,PROMO PLATED NICKEL,49,4
Brand#31,PROMO PLATED STEEL,3,4
Brand#31,PROMO PLATED STEEL,9,4
Brand#31,PROMO PLATED STEEL,14,4
Brand#31,PROMO PLATED TIN,9,4
Brand#31,PROMO PLATED TIN,36,4
Brand#31,PROMO POLISHED BRASS,14,4
Brand#31,PROMO POLISHED BRASS,36,4
Brand#31,PROMO POLISHED COPPER,14,4
Brand#31,PROMO POLISHED NICKEL,9,4
Brand#31,PROMO POLISHED NICKEL,36,4
Brand#31,PROMO POLISHED STEEL,19,4
Brand#31,PROMO POLISHED STEEL,45,4
Brand#31,PROMO POLISHED STEEL,49,4
Brand#31,PROMO POLISHED TIN,3,4
Brand#31,PROMO POLISHED TIN,14,4
Brand#31,PROMO POLISHED TIN,19,4
Brand#31,PROMO POLISHED TIN,23,4
Brand#31,PROMO POLISHED TIN,36,4
Brand#31,SMALL ANODIZED BRASS,3,4
Brand#31,SMALL ANODIZED BRASS,14,4
Brand#31,SMALL ANODIZED BRASS,23,4
Brand#31,SMALL ANODIZED BRASS,45,4
Brand#31,SMALL ANODIZED BRASS,49,4
Brand#31,SMALL ANODIZED COPPER,9,4
Brand#31,SMALL ANODIZED COPPER,19,4
Brand#31,SMALL ANODIZED COPPER,23,4
Brand#31,SMALL ANODIZED NICKEL,19,4
Brand#31,SMALL ANODIZED NICKEL,36,4
Brand#31,SMALL ANODIZED NICKEL,45,4
Brand#31,SMALL ANODIZED STEEL,19,4
Brand#31,SMALL ANODIZED STEEL,23,4
Brand#31,SMALL ANODIZED STEEL,36,4
Brand#31,SMALL ANODIZED STEEL,49,4
Brand#31,SMALL ANODIZED TIN,9,4
Brand#31,SMALL ANODIZED TIN,19,4
Brand#31,SMALL ANODIZED TIN,45,4
Brand#31,SMALL ANODIZED TIN,49,4
Brand#31,SMALL BRUSHED BRASS,9,4
Brand#31,SMALL BRUSHED BRASS,14,4
Brand#31,SMALL BRUSHED BRASS,19,4
Brand#31,SMALL BRUSHED BRASS,36,4
Brand#31,SMALL BRUSHED COPPER,36,4
Brand#31,SMALL BRUSHED COPPER,45,4
Brand#31,SMALL BRUSHED COPPER,49,4
Brand#31,SMALL BRUSHED NICKEL,9,4
Brand#31,SMALL BRUSHED NICKEL,45,4
Brand#31,SMALL BRUSHED STEEL,19,4
Brand#31,SMALL BRUSHED STEEL,45,4
Brand#31,SMALL BRUSHED TIN,23,4
Brand#31,SMALL BRUSHED TIN,36,4
Brand#31,SMALL BURNISHED BRASS,19,4
Brand#31,SMALL BURNISHED BRASS,23,4
Brand#31,SMALL BURNISHED BRASS,45,4
Brand#31,SMALL BURNISHED COPPER,9,4
Brand#31,SMALL BURNISHED COPPER,14,4
Brand#31,SMALL BURNISHED COPPER,23,4
Brand#31,SMALL BURNISHED COPPER,36,4
Brand#31,SMALL BURNISHED COPPER,45,4
Brand#31,SMALL BURNISHED COPPER,49,4
Brand#31,SMALL BURNISHED NICKEL,19,4
Brand#31,SMALL BURNISHED NICKEL,36,4
Brand#31,SMALL BURNISHED NICKEL,45,4
Brand#31,SMALL BURNISHED TIN,3,4
Brand#31,SMALL BURNISHED TIN,9,4
Brand#31,SMALL BURNISHED TIN,19,4
Brand#31,SMALL PLATED BRASS,9,4
Brand#31,SMALL PLATED BRASS,19,4
Brand#31,SMALL PLATED BRASS,36,4
Brand#31,SMALL PLATED BRASS,45,4
Brand#31,SMALL PLATED COPPER,3,4
Brand#31,SMALL PLATED COPPER,36,4
Brand#31,SMALL PLATED COPPER,45,4
Brand#31,SMALL PLATED NICKEL,3,4
Brand#31,SMALL PLATED NICKEL,9,4
Brand#31,SMALL PLATED NICKEL,14,4
Brand#31,SMALL PLATED NICKEL,45,4
Brand#31,SMALL PLATED NICKEL,49,4
Brand#31,SMALL PLATED STEEL,3,4
