p_brand,p_type,p_size,supplier_count
Brand#42,LARGE ANODIZED STEEL,49,4
Brand#42,LARGE ANODIZED TIN,19,4
Brand#42,LARGE ANODIZED TIN,36,4
Brand#42,LARGE ANODIZED TIN,49,4
Brand#42,LARGE BRUSHED BRASS,9,4
Brand#42,LARGE BRUSHED BRASS,36,4
Brand#42,LARGE BRUSHED COPPER,14,4
Brand#42,LARGE BRUSHED COPPER,23,4
Brand#42,LARGE BRUSHED COPPER,36,4
Brand#42,LARGE BRUSHED COPPER,45,4
Brand#42,LARGE BRUSHED NICKEL,3,4
Brand#42,LARGE BRUSHED NICKEL,9,4
Brand#42,LARGE BRUSHED NICKEL,14,4
Brand#42,LARGE BRUSHED NICKEL,45,4
Brand#42,LARGE BRUSHED STEEL,3,4
Brand#42,LARGE BRUSHED STEEL,36,4
Brand#42,LARGE BRUSHED STEEL,49,4
Brand#42,LARGE BRUSHED TIN,9,4
Brand#42,LARGE BRUSHED TIN,14,4
Brand#42,LARGE BRUSHED TIN,36,4
Brand#42,LARGE BURNISHED BRASS,19,4
Brand#42,LARGE BURNISHED BRASS,23,4
Brand#42,LARGE BURNISHED BRASS,36,4
Brand#42,LARGE BURNISHED BRASS,45,4
Brand#42,LARGE BURNISHED COPPER,3,4
Brand#42,LARGE BURNISHED COPPER,23,4
Brand#42,LARGE BURNISHED COPPER,45,4
Brand#42,LARGE BURNISHED COPPER,49,4
Brand#42,LARGE BURNISHED NICKEL,36,4
Brand#42,LARGE BURNISHED NICKEL,45,4
Brand#42,LARGE BURNISHED STEEL,14,4
Brand#42,LARGE BURNISHED STEEL,19,4
Brand#42,LARGE BURNISHED STEEL,45,4
Brand#42,LARGE BURNISHED TIN,3,4
Brand#42,LARGE BURNISHED TIN,14,4
Brand#42,LARGE BURNISHED TIN,36,4
Brand#42,LARGE PLATED BRASS,45,4
Brand#42,LARGE PLATED BRASS,49,4
Brand#42,LARGE PLATED COPPER,3,4
Brand#42,LARGE PLATED COPPER,23,4
Brand#42,LARGE PLATED NICKEL,14,4
Brand#42,LARGE PLATED NICKEL,19,4
Brand#42,LARGE PLATED NICKEL,36,4
Brand#42,LARGE PLATED NICKEL,49,4
Brand#42,LARGE PLATED STEEL,3,4
Brand#42,LARGE PLATED STEEL,14,4
Brand#42,LARGE PLATED STEEL,19,4
Brand#42,LARGE PLATED STEEL,23,4
Brand#42,LARGE PLATED STEEL,36,4
Brand#42,LARGE PLATED STEEL,49,4
Brand#42,LARGE PLATED TIN,23,4
Brand#42,LARGE PLATED TIN,36,4
Brand#42,LARGE POLISHED BRASS,3,4
Brand#42,LARGE POLISHED BRASS,9,4
Brand#42,LARGE POLISHED BRASS,23,4
Brand#42,LARGE POLISHED BRASS,45,4
Brand#42,LARGE POLISHED BRASS,49,4
Brand#42,LARGE POLISHED COPPER,9,4
Brand#42,LARGE POLISHED COPPER,19,4
Brand#42,LARGE POLISHED COPPER,45,4
Brand#42,LARGE POLISHED NICKEL,3,4
Brand#42,LARGE POLISHED NICKEL,9,4
Brand#42,LARGE POLISHED NICKEL,14,4
Brand#42,LARGE POLISHED NICKEL,19,4
Brand#42,LARGE POLISHED NICKEL,45,4
Brand#42,LARGE POLISHED STEEL,19,4
Brand#42,LARGE POLISHED STEEL,23,4
Brand#42,LARGE POLISHED STEEL,49,4
Brand#42,LARGE POLISHED TIN,36,4
Brand#42,MEDIUM ANODIZED BRASS,14,4
Brand#42,MEDIUM ANODIZED BRASS,23,4
Brand#42,MEDIUM ANODIZED BRASS,36,4
Brand#42,MEDIUM ANODIZED BRASS,45,4
Brand#42,MEDIUM ANODIZED COPPER,9,4
Brand#42,MEDIUM ANODIZED COPPER,14,4
Brand#42,MEDIUM ANODIZED NICKEL,3,4
Brand#42,MEDIUM ANODIZED NICKEL,9,4
Brand#42,MEDIUM ANODIZED NICKEL,14,4
Brand#42,MEDIUM ANODIZED NICKEL,23,4
Brand#42,MEDIUM ANODIZED NICKEL,45,4
Brand#42,MEDIUM ANODIZED STEEL,9,4
Brand#42,MEDIUM ANODIZED TIN,3,4
Brand#42,MEDIUM ANODIZED TIN,9,4
Brand#42,MEDIUM ANODIZED TIN,23,4
Brand#42,MEDIUM BRUSHED BRASS,14,4
Brand#42,MEDIUM BRUSHED BRASS,23,4
Brand#42,MEDIUM BRUSHED BRASS,36,4
Brand#42,MEDIUM BRUSHED BRASS,45,4
Brand#42,MEDIUM BRUSHED COPPER,23,4
Brand#42,MEDIUM BRUSHED COPPER,36,4
