p_brand,p_type,p_size,supplier_count
Brand#13,ECONOMY POLISHED BRASS,19,4
Brand#13,ECONOMY POLISHED COPPER,3,4
Brand#13,ECONOMY POLISHED COPPER,14,4
Brand#13,ECONOMY POLISHED COPPER,23,4
Brand#13,ECONOMY POLISHED NICKEL,9,4
Brand#13,ECONOMY POLISHED NICKEL,14,4
Brand#13,ECONOMY POLISHED NICKEL,19,4
Brand#13,ECONOMY POLISHED NICKEL,36,4
Brand#13,ECONOMY POLISHED NICKEL,45,4
Brand#13,ECONOMY POLISHED NICKEL,49,4
Brand#13,ECONOMY POLISHED STEEL,14,4
Brand#13,ECONOMY POLISHED TIN,9,4
Brand#13,ECONOMY POLISHED TIN,14,4
Brand#13,ECONOMY POLISHED TIN,49,4
Brand#13,LARGE ANODIZED BRASS,3,4
Brand#13,LARGE ANODIZED BRASS,9,4
Brand#13,LARGE ANODIZED BRASS,14,4
Brand#13,LARGE ANODIZED BRASS,19,4
Brand#13,LARGE ANODIZED BRASS,23,4
Brand#13,LARGE ANODIZED COPPER,9,4
Brand#13,LARGE ANODIZED COPPER,14,4
Brand#13,LARGE ANODIZED COPPER,36,4
Brand#13,LARGE ANODIZED COPPER,45,4
Brand#13,LARGE ANODIZED COPPER,49,4
Brand#13,LARGE ANODIZED NICKEL,3,4
Brand#13,LARGE ANODIZED NICKEL,9,4
Brand#13,LARGE ANODIZED NICKEL,36,4
Brand#13,LARGE ANODIZED STEEL,23,4
Brand#13,LARGE ANODIZED TIN,3,4
Brand#13,LARGE ANODIZED TIN,23,4
Brand#13,LARGE BRUSHED BRASS,14,4
Brand#13,LARGE BRUSHED BRASS,23,4
Brand#13,LARGE BRUSHED BRASS,36,4
Brand#13,LARGE BRUSHED COPPER,3,4
Brand#13,LARGE BRUSHED COPPER,14,4
Brand#13,LARGE BRUSHED COPPER,23,4
Brand#13,LARGE BRUSHED COPPER,36,4
Brand#13,LARGE BRUSHED NICKEL,14,4
Brand#13,LARGE BRUSHED NICKEL,19,4
Brand#13,LARGE BRUSHED STEEL,9,4
Brand#13,LARGE BRUSHED STEEL,14,4
Brand#13,LARGE BRUSHED STEEL,45,4
Brand#13,LARGE BRUSHED STEEL,49,4
Brand#13,LARGE BRUSHED TIN,14,4
Brand#13,LARGE BRUSHED TIN,19,4
Brand#13,LARGE BRUSHED TIN,45,4
Brand#13,LARGE BRUSHED TIN,49,4
Brand#13,LARGE BURNISHED BRASS,9,4
Brand#13,LARGE BURNISHED BRASS,19,4
Brand#13,LARGE BURNISHED BRASS,36,4
Brand#13,LARGE BURNISHED BRASS,49,4
Brand#13,LARGE BURNISHED COPPER,9,4
Brand#13,LARGE BURNISHED COPPER,49,4
Brand#13,LARGE BURNISHED NICKEL,3,4
Brand#13,LARGE BURNISHED NICKEL,23,4
Brand#13,LARGE BURNISHED NICKEL,36,4
Brand#13,LARGE BURNISHED STEEL,36,4
Brand#13,LARGE BURNISHED TIN,14,4
Brand#13,LARGE BURNISHED TIN,19,4
Brand#13,LARGE BURNISHED TIN,36,4
Brand#13,LARGE BURNISHED TIN,49,4
Brand#13,LARGE PLATED BRASS,3,4
Brand#13,LARGE PLATED BRASS,14,4
Brand#13,LARGE PLATED BRASS,23,4
Brand#13,LARGE PLATED BRASS,36,4
Brand#13,LARGE PLATED BRASS,49,4
Brand#13,LARGE PLATED COPPER,45,4
Brand#13,LARGE PLATED NICKEL,3,4
Brand#13,LARGE PLATED NICKEL,14,4
Brand#13,LARGE PLATED STEEL,19,4
Brand#13,LARGE PLATED STEEL,23,4
Brand#13,LARGE PLATED TIN,3,4
Brand#13,LARGE PLATED TIN,19,4
Brand#13,LARGE PLATED TIN,49,4
Brand#13,LARGE POLISHED BRASS,3,4
Brand#13,LARGE POLISHED BRASS,45,4
Brand#13,LARGE POLISHED COPPER,3,4
Brand#13,LARGE POLISHED COPPER,9,4
Brand#13,LARGE POLISHED COPPER,19,4
Brand#13,LARGE POLISHED COPPER,23,4
Brand#13,LARGE POLISHED COPPER,36,4
Brand#13,LARGE POLISHED COPPER,49,4
Brand#13,LARGE POLISHED NICKEL,3,4
Brand#13,LARGE POLISHED NICKEL,19,4
Brand#13,LARGE POLISHED NICKEL,36,4
Brand#13,LARGE POLISHED STEEL,14,4
