p_brand,p_type,p_size,supplier_count
Brand#32,PROMO POLISHED NICKEL,45,4
Brand#32,PROMO POLISHED STEEL,9,4
Brand#32,PROMO POLISHED STEEL,23,4
Brand#32,PROMO POLISHED STEEL,45,4
Brand#32,SMALL ANODIZED BRASS,9,4
Brand#32,SMALL ANODIZED COPPER,3,4
Brand#32,SMALL ANODIZED COPPER,19,4
Brand#32,SMALL ANODIZED COPPER,45,4
Brand#32,SMALL ANODIZED NICKEL,3,4
Brand#32,SMALL ANODIZED NICKEL,14,4
Brand#32,SMALL ANODIZED NICKEL,19,4
Brand#32,SMALL ANODIZED NICKEL,36,4
Brand#32,SMALL ANODIZED NICKEL,45,4
Brand#32,SMALL ANODIZED STEEL,9,4
Brand#32,SMALL ANODIZED STEEL,14,4
Brand#32,SMALL ANODIZED STEEL,19,4
Brand#32,SMALL ANODIZED TIN,9,4
Brand#32,SMALL ANODIZED TIN,19,4
Brand#32,SMALL ANODIZED TIN,23,4
Brand#32,SMALL ANODIZED TIN,45,4
Brand#32,SMALL BRUSHED BRASS,3,4
Brand#32,SMALL BRUSHED BRASS,9,4
Brand#32,SMALL BRUSHED BRASS,19,4
Brand#32,SMALL BRUSHED BRASS,23,4
Brand#32,SMALL BRUSHED BRASS,45,4
Brand#32,SMALL BRUSHED COPPER,3,4
Brand#32,SMALL BRUSHED COPPER,9,4
Brand#32,SMALL BRUSHED COPPER,45,4
Brand#32,SMALL BRUSHED NICKEL,9,4
Brand#32,SMALL BRUSHED NICKEL,14,4
Brand#32,SMALL BRUSHED NICKEL,23,4
Brand#32,SMALL BRUSHED NICKEL,45,4
Brand#32,SMALL BRUSHED STEEL,3,4
Brand#32,SMALL BRUSHED STEEL,19,4
Brand#32,SMALL BRUSHED STEEL,23,4
Brand#32,SMALL BRUSHED STEEL,45,4
Brand#32,SMALL BRUSHED STEEL,49,4
Brand#32,SMALL BRUSHED TIN,19,4
Brand#32,SMALL BRUSHED TIN,23,4
Brand#32,SMALL BRUSHED TIN,36,4
Brand#32,SMALL BRUSHED TIN,45,4
Brand#32,SMALL BRUSHED TIN,49,4
Brand#32,SMALL BURNISHED BRASS,3,4
Brand#32,SMALL BURNISHED BRASS,14,4
Brand#32,SMALL BURNISHED BRASS,19,4
Brand#32,SMALL BURNISHED BRASS,23,4
Brand#32,SMALL BURNISHED COPPER,9,4
Brand#32,SMALL BURNISHED COPPER,14,4
Brand#32,SMALL BURNISHED COPPER,23,4
Brand#32,SMALL BURNISHED COPPER,36,4
Brand#32,SMALL BURNISHED COPPER,49,4
Brand#32,SMALL BURNISHED NICKEL,14,4
Brand#32,SMALL BURNISHED NICKEL,19,4
Brand#32,SMALL BURNISHED NICKEL,36,4
Brand#32,SMALL BURNISHED NICKEL,45,4
Brand#32,SMALL BURNISHED NICKEL,49,4
Brand#32,SMALL BURNISHED STEEL,36,4
Brand#32,SMALL BURNISHED STEEL,45,4
Brand#32,SMALL BURNISHED STEEL,49,4
Brand#32,SMALL BURNISHED TIN,9,4
Brand#32,SMALL PLATED BRASS,14,4
Brand#32,SMALL PLATED BRASS,23,4
Brand#32,SMALL PLATED BRASS,49,4
Brand#32,SMALL PLATED NICKEL,19,4
Brand#32,SMALL PLATED NICKEL,23,4
Brand#32,SMALL PLATED STEEL,45,4
Brand#32,SMALL PLATED STEEL,49,4
Brand#32,SMALL PLATED TIN,9,4
Brand#32,SMALL PLATED TIN,19,4
Brand#32,SMALL POLISHED BRASS,9,4
Brand#32,SMALL POLISHED BRASS,19,4
Brand#32,SMALL POLISHED BRASS,36,4
Brand#32,SMALL POLISHED BRASS,49,4
Brand#32,SMALL POLISHED NICKEL,3,4
Brand#32,SMALL POLISHED NICKEL,14,4
Brand#32,SMALL POLISHED NICKEL,19,4
Brand#32,SMALL POLISHED STEEL,49,4
Brand#32,SMALL POLISHED TIN,3,4
Brand#32,SMALL POLISHED TIN,14,4
Brand#32,SMALL POLISHED TIN,23,4
Brand#32,SMALL POLISHED TIN,49,4
Brand#32,STANDARD ANODIZED BRASS,9,4
Brand#32,STANDARD ANODIZED BRASS,23,4
Brand#32,STANDARD ANODIZED BRASS,36,4
Brand#32,STANDARD ANODIZED BRASS,45,4
Brand#32,STANDARD ANODIZED COPPER,3,4
Brand#32,STANDARD ANODIZED COPPER,9,4
Brand#32,STANDARD ANODIZED NICKEL,3,4
Brand#32,STANDARD ANODIZED NICKEL,14,4
