p_brand,p_type,p_size,supplier_count
Brand#34,STANDARD POLISHED NICKEL,23,4
Brand#34,STANDARD POLISHED NICKEL,45,4
Brand#34,STANDARD POLISHED STEEL,45,4
Brand#34,STANDARD POLISHED TIN,14,4
Brand#34,STANDARD POLISHED TIN,49,4
Brand#35,ECONOMY ANODIZED COPPER,14,4
Brand#35,ECONOMY ANODIZED NICKEL,45,4
Brand#35,ECONOMY ANODIZED STEEL,3,4
Brand#35,ECONOMY ANODIZED STEEL,9,4
Brand#35,ECONOMY ANODIZED TIN,3,4
Brand#35,ECONOMY ANODIZED TIN,9,4
Brand#35,ECONOMY ANODIZED TIN,49,4
Brand#35,ECONOMY BRUSHED BRASS,23,4
Brand#35,ECONOMY BRUSHED BRASS,45,4
Brand#35,ECONOMY BRUSHED COPPER,9,4
Brand#35,ECONOMY BRUSHED COPPER,14,4
Brand#35,ECONOMY BRUSHED COPPER,36,4
Brand#35,ECONOMY BRUSHED COPPER,49,4
Brand#35,ECONOMY BRUSHED NICKEL,3,4
Brand#35,ECONOMY BRUSHED NICKEL,9,4
Brand#35,ECONOMY BRUSHED NICKEL,19,4
Brand#35,ECONOMY BRUSHED NICKEL,23,4
Brand#35,ECONOMY BRUSHED NICKEL,36,4
Brand#35,ECONOMY BRUSHED STEEL,3,4
Brand#35,ECONOMY BRUSHED STEEL,9,4
Brand#35,ECONOMY BRUSHED TIN,14,4
Brand#35,ECONOMY BRUSHED TIN,45,4
Brand#35,ECONOMY BURNISHED BRASS,23,4
Brand#35,ECONOMY BURNISHED BRASS,45,4
Brand#35,ECONOMY BURNISHED BRASS,49,4
Brand#35,ECONOMY BURNISHED COPPER,3,4
Brand#35,ECONOMY BURNISHED COPPER,49,4
Brand#35,ECONOMY BURNISHED NICKEL,9,4
Brand#35,ECONOMY BURNISHED NICKEL,14,4
Brand#35,ECONOMY BURNISHED NICKEL,36,4
Brand#35,ECONOMY BURNISHED NICKEL,45,4
Brand#35,ECONOMY BURNISHED STEEL,3,4
Brand#35,ECONOMY BURNISHED STEEL,9,4
Brand#35,ECONOMY BURNISHED STEEL,14,4
Brand#35,ECONOMY BURNISHED STEEL,23,4
Brand#35,ECONOMY BURNISHED STEEL,49,4
Brand#35,ECONOMY BURNISHED TIN,19,4
Brand#35,ECONOMY BURNISHED TIN,36,4
Brand#35,ECONOMY BURNISHED TIN,49,4
Brand#35,ECONOMY PLATED BRASS,19,4
Brand#35,ECONOMY PLATED COPPER,36,4
Brand#35,ECONOMY PLATED COPPER,49,4
Brand#35,ECONOMY PLATED NICKEL,9,4
Brand#35,ECONOMY PLATED STEEL,3,4
Brand#35,ECONOMY PLATED STEEL,9,4
Brand#35,ECONOMY PLATED STEEL,45,4
Brand#35,ECONOMY PLATED TIN,3,4
Brand#35,ECONOMY PLATED TIN,9,4
Brand#35,ECONOMY PLATED TIN,19,4
Brand#35,ECONOMY PLATED TIN,23,4
Brand#35,ECONOMY POLISHED BRASS,19,4
Brand#35,ECONOMY POLISHED BRASS,23,4
Brand#35,ECONOMY POLISHED BRASS,49,4
Brand#35,ECONOMY POLISHED COPPER,19,4
Brand#35,ECONOMY POLISHED COPPER,23,4
Brand#35,ECONOMY POLISHED COPPER,45,4
Brand#35,ECONOMY POLISHED COPPER,49,4
Brand#35,ECONOMY POLISHED NICKEL,3,4
Brand#35,ECONOMY POLISHED NICKEL,14,4
Brand#35,ECONOMY POLISHED NICKEL,36,4
Brand#35,ECONOMY POLISHED NICKEL,45,4
Brand#35,ECONOMY POLISHED STEEL,23,4
Brand#35,ECONOMY POLISHED TIN,9,4
Brand#35,ECONOMY POLISHED TIN,36,4
Brand#35,ECONOMY POLISHED TIN,45,4
Brand#35,LARGE ANODIZED BRASS,14,4
Brand#35,LARGE ANODIZED BRASS,19,4
Brand#35,LARGE ANODIZED NICKEL,19,4
Brand#35,LARGE ANODIZED NICKEL,36,4
Brand#35,LARGE ANODIZED STEEL,14,4
Brand#35,LARGE ANODIZED STEEL,36,4
Brand#35,LARGE BRUSHED BRASS,9,4
Brand#35,LARGE BRUSHED BRASS,19,4
Brand#35,LARGE BRUSHED BRASS,36,4
Brand#35,LARGE BRUSHED BRASS,45,4
Brand#35,LARGE BRUSHED BRASS,49,4
Brand#35,LARGE BRUSHED COPPER,36,4
Brand#35,LARGE BRUSHED COPPER,45,4
Brand#35,LARGE BRUSHED COPPER,49,4
Brand#35,LARGE BRUSHED NICKEL,14,4
Brand#35,LARGE BRUSHED NICKEL,45,4
