p_brand,p_type,p_size,supplier_count
Brand#44,ECONOMY ANODIZED BRASS,3,8
Brand#44,ECONOMY ANODIZED COPPER,23,8
Brand#44,ECONOMY ANODIZED COPPER,49,8
Brand#44,ECONOMY ANODIZED NICKEL,23,8
Brand#44,ECONOMY ANODIZED STEEL,19,8
Brand#44,ECONOMY ANODIZED STEEL,45,8
Brand#44,ECONOMY ANODIZED TIN,14,8
Brand#44,ECONOMY ANODIZED TIN,36,8
Brand#44,ECONOMY BRUSHED COPPER,23,8
Brand#44,ECONOMY BRUSHED STEEL,9,8
Brand#44,ECONOMY BRUSHED STEEL,19,8
Brand#44,ECONOMY BRUSHED TIN,19,8
Brand#44,ECONOMY BRUSHED TIN,49,8
Brand#44,ECONOMY BURNISHED COPPER,3,8
Brand#44,ECONOMY BURNISHED COPPER,9,8
Brand#44,ECONOMY BURNISHED COPPER,14,8
Brand#44,ECONOMY BURNISHED COPPER,23,8
Brand#44,ECONOMY BURNISHED COPPER,49,8
Brand#44,ECONOMY BURNISHED NICKEL,23,8
Brand#44,ECONOMY BURNISHED NICKEL,49,8
Brand#44,ECONOMY BURNISHED STEEL,9,8
Brand#44,ECONOMY BURNISHED STEEL,19,8
Brand#44,ECONOMY BURNISHED STEEL,49,8
Brand#44,ECONOMY BURNISHED TIN,3,8
Brand#44,ECONOMY BURNISHED TIN,19,8
Brand#44,ECONOMY BURNISHED TIN,45,8
Brand#44,ECONOMY PLATED COPPER,45,8
Brand#44,ECONOMY PLATED NICKEL,23,8
Brand#44,ECONOMY PLATED STEEL,14,8
Brand#44,ECONOMY PLATED STEEL,23,8
Brand#44,ECONOMY PLATED STEEL,36,8
Brand#44,ECONOMY PLATED TIN,19,8
Brand#44,ECONOMY POLISHED BRASS,23,8
Brand#44,ECONOMY POLISHED BRASS,36,8
Brand#44,ECONOMY POLISHED COPPER,9,8
Brand#44,ECONOMY POLISHED COPPER,19,8
Brand#44,ECONOMY POLISHED NICKEL,23,8
Brand#44,ECONOMY POLISHED NICKEL,36,8
Brand#44,ECONOMY POLISHED NICKEL,45,8
Brand#44,ECONOMY POLISHED NICKEL,49,8
Brand#44,ECONOMY POLISHED STEEL,9,8
Brand#44,ECONOMY POLISHED STEEL,49,8
Brand#44,ECONOMY POLISHED TIN,3,8
Brand#44,ECONOMY POLISHED TIN,19,8
Brand#44,LARGE ANODIZED BRASS,3,8
Brand#44,LARGE ANODIZED BRASS,23,8
Brand#44,LARGE ANODIZED BRASS,49,8
Brand#44,LARGE ANODIZED COPPER,9,8
Brand#44,LARGE ANODIZED COPPER,45,8
Brand#44,LARGE ANODIZED NICKEL,49,8
Brand#44,LARGE ANODIZED STEEL,19,8
Brand#44,LARGE ANODIZED TIN,14,8
Brand#44,LARGE BRUSHED BRASS,14,8
Brand#44,LARGE BRUSHED COPPER,14,8
Brand#44,LARGE BRUSHED NICKEL,19,8
Brand#44,LARGE BRUSHED NICKEL,23,8
Brand#44,LARGE BRUSHED NICKEL,45,8
Brand#44,LARGE BRUSHED TIN,23,8
Brand#44,LARGE BURNISHED COPPER,9,8
Brand#44,LARGE BURNISHED COPPER,19,8
Brand#44,LARGE BURNISHED COPPER,23,8
Brand#44,LARGE BURNISHED NICKEL,36,8
Brand#44,LARGE BURNISHED NICKEL,49,8
Brand#44,LARGE BURNISHED STEEL,23,8
Brand#44,LARGE BURNISHED STEEL,49,8
Brand#44,LARGE BURNISHED TIN,14,8
Brand#44,LARGE PLATED BRASS,19,8
Brand#44,LARGE PLATED COPPER,14,8
Brand#44,LARGE PLATED COPPER,19,8
Brand#44,LARGE PLATED NICKEL,9,8
Brand#44,LARGE PLATED NICKEL,23,8
Brand#44,LARGE PLATED STEEL,23,8
Brand#44,LARGE PLATED TIN,14,8
Brand#44,LARGE PLATED TIN,19,8
Brand#44,LARGE PLATED TIN,36,8
Brand#44,LARGE PLATED TIN,49,8
Brand#44,LARGE POLISHED BRASS,9,8
Brand#44,LARGE POLISHED BRASS,19,8
Brand#44,LARGE POLISHED BRASS,23,8
Brand#44,LARGE POLISHED COPPER,9,8
Brand#44,LARGE POLISHED COPPER,49,8
Brand#44,LARGE POLISHED NICKEL,23,8
Brand#44,LARGE POLISHED NICKEL,36,8
Brand#44,LARGE POLISHED STEEL,45,8
Brand#44,LARGE POLISHED TIN,9,8
Brand#44,MEDIUM ANODIZED BRASS,36,8
Brand#44,MEDIUM ANODIZED COPPER,14,8
Brand#44,MEDIUM ANODIZED COPPER,49,8
Brand#44,MEDIUM ANODIZED NICKEL,19,8
Brand#44,MEDIUM ANODIZED NICKEL,45,8
Brand#44,MEDIUM ANODIZED STEEL,9,8
Brand#44,MEDIUM ANODIZED STEEL,23,8
Brand#44,MEDIUM ANODIZED TIN,45,8
Brand#44,MEDIUM BRUSHED COPPER,14,8
Brand#44,MEDIUM BRUSHED NICKEL,14,8
Brand#44,MEDIUM BRUSHED STEEL,14,8
Brand#44,MEDIUM BRUSHED STEEL,19,8
Brand#44,MEDIUM BURNISHED BRASS,3,8
Brand#44,MEDIUM BURNISHED BRASS,45,8
Brand#44,MEDIUM BURNISHED COPPER,45,8
Brand#44,MEDIUM BURNISHED NICKEL,3,8
