p_brand,p_type,p_size,supplier_count
Brand#53,SMALL PLATED COPPER,3,12
Brand#53,SMALL POLISHED BRASS,3,12
Brand#53,SMALL POLISHED BRASS,9,12
Brand#53,SMALL POLISHED STEEL,36,12
Brand#53,STANDARD ANODIZED STEEL,23,12
Brand#53,STANDARD ANODIZED STEEL,49,12
Brand#53,STANDARD BRUSHED COPPER,3,12
Brand#53,STANDARD BRUSHED STEEL,45,12
Brand#53,STANDARD BRUSHED TIN,14,12
Brand#53,STANDARD BRUSHED TIN,19,12
Brand#53,STANDARD BURNISHED BRASS,9,12
Brand#53,STANDARD BURNISHED NICKEL,23,12
Brand#53,STANDARD PLATED BRASS,3,12
Brand#53,STANDARD PLATED BRASS,36,12
Brand#53,STANDARD PLATED COPPER,36,12
Brand#53,STANDARD PLATED COPPER,45,12
Brand#53,STANDARD POLISHED BRASS,19,12
Brand#53,STANDARD POLISHED COPPER,14,12
Brand#53,STANDARD POLISHED TIN,19,12
Brand#54,ECONOMY ANODIZED COPPER,19,12
Brand#54,ECONOMY BRUSHED STEEL,19,12
Brand#54,ECONOMY BRUSHED STEEL,45,12
Brand#54,ECONOMY BRUSHED TIN,45,12
Brand#54,ECONOMY BURNISHED BRASS,19,12
Brand#54,ECONOMY BURNISHED BRASS,45,12
Brand#54,ECONOMY BURNISHED COPPER,14,12
Brand#54,ECONOMY BURNISHED NICKEL,9,12
Brand#54,ECONOMY POLISHED NICKEL,14,12
Brand#54,ECONOMY POLISHED NICKEL,45,12
Brand#54,ECONOMY POLISHED TIN,23,12
Brand#54,LARGE ANODIZED TIN,36,12
Brand#54,LARGE BRUSHED COPPER,9,12
Brand#54,LARGE BRUSHED COPPER,23,12
Brand#54,LARGE BURNISHED BRASS,45,12
Brand#54,LARGE BURNISHED COPPER,3,12
Brand#54,LARGE BURNISHED COPPER,45,12
Brand#54,LARGE BURNISHED NICKEL,14,12
Brand#54,LARGE PLATED COPPER,9,12
Brand#54,LARGE PLATED COPPER,45,12
Brand#54,LARGE PLATED STEEL,49,12
Brand#54,LARGE POLISHED BRASS,23,12
Brand#54,LARGE POLISHED COPPER,3,12
Brand#54,MEDIUM ANODIZED STEEL,19,12
Brand#54,MEDIUM BRUSHED BRASS,49,12
Brand#54,MEDIUM BURNISHED COPPER,23,12
Brand#54,MEDIUM BURNISHED STEEL,3,12
Brand#54,MEDIUM BURNISHED STEEL,49,12
Brand#54,PROMO ANODIZED COPPER,49,12
Brand#54,PROMO ANODIZED STEEL,19,12
Brand#54,PROMO BRUSHED BRASS,14,12
Brand#54,PROMO BRUSHED COPPER,14,12
Brand#54,PROMO BRUSHED STEEL,14,12
Brand#54,PROMO BRUSHED STEEL,45,12
Brand#54,PROMO BRUSHED TIN,14,12
Brand#54,PROMO BURNISHED BRASS,9,12
Brand#54,PROMO BURNISHED COPPER,49,12
Brand#54,PROMO BURNISHED NICKEL,23,12
Brand#54,PROMO BURNISHED NICKEL,36,12
Brand#54,PROMO BURNISHED STEEL,23,12
Brand#54,PROMO BURNISHED TIN,9,12
Brand#54,PROMO BURNISHED TIN,23,12
Brand#54,PROMO PLATED BRASS,23,12
Brand#54,PROMO PLATED STEEL,9,12
Brand#54,PROMO PLATED TIN,3,12
Brand#54,PROMO PLATED TIN,49,12
Brand#54,PROMO POLISHED STEEL,19,12
Brand#54,PROMO POLISHED STEEL,45,12
Brand#54,PROMO POLISHED TIN,19,12
Brand#54,SMALL ANODIZED COPPER,49,12
Brand#54,SMALL BRUSHED BRASS,23,12
Brand#54,SMALL BRUSHED BRASS,36,12
Brand#54,SMALL BRUSHED COPPER,19,12
Brand#54,SMALL BRUSHED TIN,14,12
Brand#54,SMALL BURNISHED BRASS,3,12
Brand#54,SMALL BURNISHED COPPER,49,12
Brand#54,SMALL BURNISHED NICKEL,14,12
Brand#54,SMALL BURNISHED STEEL,19,12
Brand#54,SMALL BURNISHED TIN,9,12
Brand#54,SMALL PLATED BRASS,23,12
Brand#54,SMALL PLATED COPPER,36,12
Brand#54,SMALL PLATED NICKEL,36,12
Brand#54,STANDARD ANODIZED BRASS,3,12
Brand#54,STANDARD ANODIZED STEEL,49,12
Brand#54,STANDARD BRUSHED BRASS,14,12
Brand#54,STANDARD BRUSHED COPPER,19,12
Brand#54,STANDARD BURNISHED BRASS,9,12
Brand#54,STANDARD BURNISHED NICKEL,14,12
Brand#54,STANDARD PLATED BRASS,45,12
Brand#54,STANDARD PLATED COPPER,9,12
Brand#54,STANDARD PLATED COPPER,19,12
Brand#54,STANDARD PLATED NICKEL,49,12
Brand#54,STANDARD PLATED TIN,45,12
Brand#54,STANDARD POLISHED STEEL,49,12
Brand#55,ECONOMY BRUSHED BRASS,3,12
