p_brand,p_type,p_size,supplier_count
Brand#44,PROMO ANODIZED COPPER,9,4
Brand#44,PROMO ANODIZED COPPER,14,4
Brand#44,PROMO ANODIZED COPPER,49,4
Brand#44,PROMO ANODIZED NICKEL,3,4
Brand#44,PROMO ANODIZED NICKEL,49,4
Brand#44,PROMO ANODIZED STEEL,14,4
Brand#44,PROMO ANODIZED STEEL,19,4
Brand#44,PROMO ANODIZED STEEL,45,4
Brand#44,PROMO ANODIZED TIN,9,4
Brand#44,PROMO ANODIZED TIN,14,4
Brand#44,PROMO ANODIZED TIN,36,4
Brand#44,PROMO ANODIZED TIN,49,4
Brand#44,PROMO BRUSHED BRASS,14,4
Brand#44,PROMO BRUSHED BRASS,23,4
Brand#44,PROMO BRUSHED BRASS,36,4
Brand#44,PROMO BRUSHED BRASS,45,4
Brand#44,PROMO BRUSHED BRASS,49,4
Brand#44,PROMO BRUSHED COPPER,14,4
Brand#44,PROMO BRUSHED COPPER,19,4
Brand#44,PROMO BRUSHED COPPER,45,4
Brand#44,PROMO BRUSHED COPPER,49,4
Brand#44,PROMO BRUSHED NICKEL,9,4
Brand#44,PROMO BRUSHED NICKEL,36,4
Brand#44,PROMO BRUSHED NICKEL,49,4
Brand#44,PROMO BRUSHED TIN,14,4
Brand#44,PROMO BRUSHED TIN,23,4
Brand#44,PROMO BRUSHED TIN,36,4
Brand#44,PROMO BURNISHED BRASS,9,4
Brand#44,PROMO BURNISHED BRASS,14,4
Brand#44,PROMO BURNISHED BRASS,23,4
Brand#44,PROMO BURNISHED BRASS,45,4
Brand#44,PROMO BURNISHED COPPER,14,4
Brand#44,PROMO BURNISHED COPPER,19,4
Brand#44,PROMO BURNISHED COPPER,36,4
Brand#44,PROMO BURNISHED NICKEL,9,4
Brand#44,PROMO BURNISHED NICKEL,19,4
Brand#44,PROMO BURNISHED NICKEL,23,4
Brand#44,PROMO BURNISHED STEEL,3,4
Brand#44,PROMO BURNISHED STEEL,36,4
Brand#44,PROMO BURNISHED TIN,9,4
Brand#44,PROMO BURNISHED TIN,23,4
Brand#44,PROMO BURNISHED TIN,36,4
Brand#44,PROMO BURNISHED TIN,49,4
Brand#44,PROMO PLATED BRASS,3,4
Brand#44,PROMO PLATED BRASS,49,4
Brand#44,PROMO PLATED COPPER,3,4
Brand#44,PROMO PLATED COPPER,9,4
Brand#44,PROMO PLATED COPPER,14,4
Brand#44,PROMO PLATED COPPER,36,4
Brand#44,PROMO PLATED COPPER,49,4
Brand#44,PROMO PLATED NICKEL,14,4
Brand#44,PROMO PLATED NICKEL,49,4
Brand#44,PROMO PLATED STEEL,3,4
Brand#44,PROMO PLATED STEEL,9,4
Brand#44,PROMO PLATED STEEL,19,4
Brand#44,PROMO PLATED STEEL,45,4
Brand#44,PROMO PLATED TIN,23,4
Brand#44,PROMO POLISHED BRASS,3,4
Brand#44,PROMO POLISHED BRASS,14,4
Brand#44,PROMO POLISHED BRASS,19,4
Brand#44,PROMO POLISHED BRASS,49,4
Brand#44,PROMO POLISHED COPPER,19,4
Brand#44,PROMO POLISHED COPPER,49,4
Brand#44,PROMO POLISHED NICKEL,3,4
Brand#44,PROMO POLISHED NICKEL,23,4
Brand#44,PROMO POLISHED NICKEL,36,4
Brand#44,PROMO POLISHED NICKEL,49,4
Brand#44,PROMO POLISHED STEEL,14,4
Brand#44,PROMO POLISHED STEEL,23,4
Brand#44,PROMO POLISHED TIN,9,4
Brand#44,SMALL ANODIZED BRASS,14,4
Brand#44,SMALL ANODIZED BRASS,23,4
Brand#44,SMALL ANODIZED COPPER,36,4
Brand#44,SMALL ANODIZED COPPER,45,4
Brand#44,SMALL ANODIZED NICKEL,3,4
Brand#44,SMALL ANODIZED NICKEL,9,4
Brand#44,SMALL ANODIZED NICKEL,14,4
Brand#44,SMALL ANODIZED NICKEL,19,4
Brand#44,SMALL ANODIZED NICKEL,36,4
Brand#44,SMALL ANODIZED NICKEL,45,4
Brand#44,SMALL ANODIZED NICKEL,49,4
Brand#44,SMALL ANODIZED STEEL,3,4
Brand#44,SMALL ANODIZED STEEL,23,4
Brand#44,SMALL ANODIZED STEEL,49,4
Brand#44,SMALL ANODIZED TIN,3,4
Brand#44,SMALL ANODIZED TIN,9,4
Brand#44,SMALL ANODIZED TIN,36,4
Brand#44,SMALL ANODIZED TIN,49,4
Brand#44,SMALL BRUSHED BRASS,3,4
Brand#44,SMALL BRUSHED BRASS,9,4
Brand#44,SMALL BRUSHED BRASS,36,4
Brand#44,SMALL BRUSHED COPPER,9,4
Brand#44,SMALL BRUSHED COPPER,14,4
Brand#44,SMALL BRUSHED NICKEL,14,4
Brand#44,SMALL BRUSHED NICKEL,36,4
Brand#44,SMALL BRUSHED NICKEL,49,4
Brand#44,SMALL BRUSHED STEEL,3,4
Brand#44,SMALL BRUSHED STEEL,9,4
Brand#44,SMALL BRUSHED STEEL,45,4
Brand#44,SMALL BRUSHED STEEL,49,4
Brand#44,SMALL BRUSHED TIN,9,4
