p_brand,p_type,p_size,supplier_count
Brand#22,SMALL PLATED BRASS,9,12
Brand#22,SMALL PLATED COPPER,3,12
Brand#22,SMALL POLISHED NICKEL,9,12
Brand#22,SMALL POLISHED NICKEL,49,12
Brand#22,SMALL POLISHED STEEL,49,12
Brand#22,STANDARD ANODIZED BRASS,23,12
Brand#22,STANDARD ANODIZED STEEL,49,12
Brand#22,STANDARD BRUSHED BRASS,36,12
Brand#22,STANDARD BRUSHED TIN,19,12
Brand#22,STANDARD BRUSHED TIN,49,12
Brand#22,STANDARD BURNISHED TIN,14,12
Brand#22,STANDARD PLATED BRASS,45,12
Brand#22,STANDARD PLATED COPPER,36,12
Brand#22,STANDARD PLATED NICKEL,9,12
Brand#22,STANDARD PLATED STEEL,36,12
Brand#22,STANDARD PLATED STEEL,49,12
Brand#22,STANDARD PLATED TIN,3,12
Brand#22,STANDARD PLATED TIN,36,12
Brand#22,STANDARD PLATED TIN,49,12
Brand#22,STANDARD POLISHED BRASS,19,12
Brand#22,STANDARD POLISHED COPPER,9,12
Brand#22,STANDARD POLISHED NICKEL,19,12
Brand#22,STANDARD POLISHED STEEL,9,12
Brand#22,STANDARD POLISHED TIN,45,12
Brand#23,ECONOMY ANODIZED BRASS,36,12
Brand#23,ECONOMY ANODIZED NICKEL,9,12
Brand#23,ECONOMY ANODIZED STEEL,49,12
Brand#23,ECONOMY BRUSHED COPPER,3,12
Brand#23,ECONOMY BRUSHED COPPER,49,12
Brand#23,ECONOMY BRUSHED NICKEL,23,12
Brand#23,ECONOMY BURNISHED STEEL,49,12
Brand#23,ECONOMY BURNISHED TIN,3,12
Brand#23,ECONOMY PLATED STEEL,14,12
Brand#23,ECONOMY PLATED TIN,49,12
Brand#23,ECONOMY POLISHED COPPER,23,12
Brand#23,ECONOMY POLISHED NICKEL,36,12
Brand#23,ECONOMY POLISHED TIN,3,12
Brand#23,LARGE ANODIZED TIN,14,12
Brand#23,LARGE BURNISHED STEEL,23,12
Brand#23,LARGE BURNISHED TIN,19,12
Brand#23,LARGE PLATED COPPER,14,12
Brand#23,LARGE PLATED STEEL,9,12
Brand#23,LARGE POLISHED BRASS,19,12
Brand#23,LARGE POLISHED COPPER,45,12
Brand#23,LARGE POLISHED COPPER,49,12
Brand#23,LARGE POLISHED TIN,3,12
Brand#23,MEDIUM BRUSHED BRASS,9,12
Brand#23,MEDIUM BRUSHED COPPER,3,12
Brand#23,MEDIUM BRUSHED NICKEL,23,12
Brand#23,MEDIUM BRUSHED NICKEL,36,12
Brand#23,MEDIUM BURNISHED COPPER,9,12
Brand#23,MEDIUM BURNISHED COPPER,19,12
Brand#23,MEDIUM PLATED COPPER,19,12
Brand#23,MEDIUM PLATED STEEL,14,12
Brand#23,PROMO ANODIZED BRASS,9,12
Brand#23,PROMO ANODIZED BRASS,19,12
Brand#23,PROMO ANODIZED NICKEL,3,12
Brand#23,PROMO ANODIZED STEEL,36,12
Brand#23,PROMO BRUSHED COPPER,36,12
Brand#23,PROMO BURNISHED BRASS,9,12
Brand#23,PROMO BURNISHED STEEL,9,12
Brand#23,PROMO BURNISHED TIN,3,12
Brand#23,PROMO BURNISHED TIN,45,12
Brand#23,PROMO PLATED BRASS,19,12
Brand#23,PROMO PLATED BRASS,23,12
Brand#23,PROMO PLATED BRASS,49,12
Brand#23,PROMO PLATED NICKEL,3,12
Brand#23,PROMO PLATED TIN,14,12
Brand#23,PROMO POLISHED TIN,45,12
Brand#23,SMALL ANODIZED STEEL,3,12
Brand#23,SMALL ANODIZED TIN,45,12
Brand#23,SMALL BRUSHED BRASS,19,12
Brand#23,SMALL BRUSHED STEEL,3,12
Brand#23,SMALL BURNISHED BRASS,14,12
Brand#23,SMALL BURNISHED COPPER,36,12
Brand#23,SMALL BURNISHED STEEL,45,12
Brand#23,SMALL PLATED BRASS,49,12
Brand#23,SMALL PLATED STEEL,23,12
Brand#23,SMALL PLATED TIN,14,12
Brand#23,SMALL POLISHED COPPER,49,12
Brand#23,SMALL POLISHED TIN,23,12
Brand#23,STANDARD ANODIZED BRASS,23,12
Brand#23,STANDARD ANODIZED TIN,3,12
Brand#23,STANDARD ANODIZED TIN,45,12
Brand#23,STANDARD BRUSHED BRASS,3,12
Brand#23,STANDARD BRUSHED STEEL,9,12
Brand#23,STANDARD BRUSHED TIN,19,12
