p_brand,p_type,p_size,supplier_count
Brand#31,STANDARD POLISHED TIN,36,8
Brand#31,STANDARD POLISHED TIN,45,8
Brand#32,ECONOMY ANODIZED BRASS,19,8
Brand#32,ECONOMY ANODIZED BRASS,45,8
Brand#32,ECONOMY ANODIZED COPPER,49,8
Brand#32,ECONOMY ANODIZED NICKEL,14,8
Brand#32,ECONOMY ANODIZED NICKEL,19,8
Brand#32,ECONOMY ANODIZED STEEL,3,8
Brand#32,ECONOMY ANODIZED STEEL,45,8
Brand#32,ECONOMY ANODIZED TIN,49,8
Brand#32,ECONOMY BRUSHED COPPER,23,8
Brand#32,ECONOMY BRUSHED NICKEL,36,8
Brand#32,ECONOMY BRUSHED STEEL,14,8
Brand#32,ECONOMY BRUSHED TIN,14,8
Brand#32,ECONOMY BRUSHED TIN,45,8
Brand#32,ECONOMY BURNISHED COPPER,9,8
Brand#32,ECONOMY BURNISHED NICKEL,9,8
Brand#32,ECONOMY BURNISHED NICKEL,14,8
Brand#32,ECONOMY BURNISHED NICKEL,19,8
Brand#32,ECONOMY BURNISHED NICKEL,23,8
Brand#32,ECONOMY BURNISHED STEEL,14,8
Brand#32,ECONOMY BURNISHED STEEL,19,8
Brand#32,ECONOMY BURNISHED STEEL,36,8
Brand#32,ECONOMY BURNISHED TIN,9,8
Brand#32,ECONOMY BURNISHED TIN,45,8
Brand#32,ECONOMY BURNISHED TIN,49,8
Brand#32,ECONOMY PLATED NICKEL,3,8
Brand#32,ECONOMY PLATED NICKEL,14,8
Brand#32,ECONOMY PLATED STEEL,49,8
Brand#32,ECONOMY PLATED TIN,9,8
Brand#32,ECONOMY POLISHED BRASS,14,8
Brand#32,ECONOMY POLISHED BRASS,19,8
Brand#32,ECONOMY POLISHED BRASS,49,8
Brand#32,ECONOMY POLISHED COPPER,3,8
Brand#32,ECONOMY POLISHED COPPER,23,8
Brand#32,ECONOMY POLISHED NICKEL,9,8
Brand#32,ECONOMY POLISHED NICKEL,23,8
Brand#32,ECONOMY POLISHED NICKEL,49,8
Brand#32,ECONOMY POLISHED STEEL,19,8
Brand#32,ECONOMY POLISHED STEEL,36,8
Brand#32,ECONOMY POLISHED TIN,9,8
Brand#32,LARGE ANODIZED BRASS,9,8
Brand#32,LARGE ANODIZED NICKEL,45,8
Brand#32,LARGE ANODIZED STEEL,3,8
Brand#32,LARGE ANODIZED STEEL,49,8
Brand#32,LARGE ANODIZED TIN,9,8
Brand#32,LARGE BRUSHED BRASS,3,8
Brand#32,LARGE BRUSHED COPPER,9,8
Brand#32,LARGE BRUSHED COPPER,14,8
Brand#32,LARGE BRUSHED NICKEL,45,8
Brand#32,LARGE BRUSHED TIN,36,8
Brand#32,LARGE BURNISHED BRASS,9,8
Brand#32,LARGE BURNISHED BRASS,23,8
Brand#32,LARGE BURNISHED BRASS,36,8
Brand#32,LARGE BURNISHED NICKEL,3,8
Brand#32,LARGE BURNISHED STEEL,49,8
Brand#32,LARGE BURNISHED TIN,23,8
Brand#32,LARGE BURNISHED TIN,45,8
Brand#32,LARGE BURNISHED TIN,49,8
Brand#32,LARGE PLATED BRASS,14,8
Brand#32,LARGE PLATED BRASS,45,8
Brand#32,LARGE PLATED BRASS,49,8
Brand#32,LARGE PLATED NICKEL,14,8
Brand#32,LARGE PLATED STEEL,19,8
Brand#32,LARGE PLATED TIN,14,8
Brand#32,LARGE POLISHED BRASS,45,8
Brand#32,LARGE POLISHED COPPER,3,8
Brand#32,LARGE POLISHED COPPER,9,8
Brand#32,LARGE POLISHED STEEL,49,8
Brand#32,LARGE POLISHED TIN,14,8
Brand#32,LARGE POLISHED TIN,49,8
Brand#32,MEDIUM ANODIZED BRASS,3,8
Brand#32,MEDIUM ANODIZED BRASS,23,8
Brand#32,MEDIUM ANODIZED COPPER,3,8
Brand#32,MEDIUM ANODIZED STEEL,9,8
Brand#32,MEDIUM ANODIZED TIN,9,8
Brand#32,MEDIUM BRUSHED BRASS,3,8
Brand#32,MEDIUM BRUSHED BRASS,36,8
Brand#32,MEDIUM BRUSHED COPPER,23,8
Brand#32,MEDIUM BRUSHED TIN,3,8
Brand#32,MEDIUM BRUSHED TIN,23,8
Brand#32,MEDIUM BURNISHED BRASS,19,8
Brand#32,MEDIUM BURNISHED BRASS,45,8
Brand#32,MEDIUM BURNISHED BRASS,49,8
Brand#32,MEDIUM BURNISHED COPPER,9,8
Brand#32,MEDIUM BURNISHED COPPER,36,8
Brand#32,MEDIUM BURNISHED NICKEL,49,8
Brand#32,MEDIUM BURNISHED STEEL,9,8
Brand#32,MEDIUM BURNISHED TIN,9,8
Brand#32,MEDIUM PLATED BRASS,3,8
Brand#32,MEDIUM PLATED COPPER,3,8
Brand#32,MEDIUM PLATED COPPER,9,8
Brand#32,MEDIUM PLATED COPPER,23,8
Brand#32,MEDIUM PLATED NICKEL,23,8
Brand#32,MEDIUM PLATED STEEL,3,8
