p_brand,p_type,p_size,supplier_count
Brand#34,PROMO POLISHED BRASS,3,4
Brand#34,PROMO POLISHED BRASS,36,4
Brand#34,PROMO POLISHED BRASS,45,4
Brand#34,PROMO POLISHED BRASS,49,4
Brand#34,PROMO POLISHED COPPER,3,4
Brand#34,PROMO POLISHED COPPER,45,4
Brand#34,PROMO POLISHED COPPER,49,4
Brand#34,PROMO POLISHED NICKEL,3,4
Brand#34,PROMO POLISHED NICKEL,9,4
Brand#34,PROMO POLISHED NICKEL,14,4
Brand#34,PROMO POLISHED NICKEL,23,4
Brand#34,PROMO POLISHED NICKEL,36,4
Brand#34,PROMO POLISHED NICKEL,45,4
Brand#34,PROMO POLISHED STEEL,36,4
Brand#34,PROMO POLISHED STEEL,45,4
Brand#34,PROMO POLISHED TIN,36,4
Brand#34,SMALL ANODIZED BRASS,3,4
Brand#34,SMALL ANODIZED BRASS,36,4
Brand#34,SMALL ANODIZED BRASS,45,4
Brand#34,SMALL ANODIZED COPPER,3,4
Brand#34,SMALL ANODIZED COPPER,36,4
Brand#34,SMALL ANODIZED COPPER,45,4
Brand#34,SMALL ANODIZED NICKEL,19,4
Brand#34,SMALL ANODIZED STEEL,3,4
Brand#34,SMALL ANODIZED STEEL,14,4
Brand#34,SMALL ANODIZED STEEL,23,4
Brand#34,SMALL ANODIZED STEEL,36,4
Brand#34,SMALL ANODIZED TIN,3,4
Brand#34,SMALL ANODIZED TIN,19,4
Brand#34,SMALL ANODIZED TIN,23,4
Brand#34,SMALL ANODIZED TIN,36,4
Brand#34,SMALL BRUSHED BRASS,3,4
Brand#34,SMALL BRUSHED BRASS,23,4
Brand#34,SMALL BRUSHED BRASS,36,4
Brand#34,SMALL BRUSHED BRASS,45,4
Brand#34,SMALL BRUSHED BRASS,49,4
Brand#34,SMALL BRUSHED COPPER,3,4
Brand#34,SMALL BRUSHED COPPER,9,4
Brand#34,SMALL BRUSHED NICKEL,3,4
Brand#34,SMALL BRUSHED NICKEL,23,4
Brand#34,SMALL BRUSHED NICKEL,36,4
Brand#34,SMALL BRUSHED NICKEL,49,4
Brand#34,SMALL BRUSHED STEEL,19,4
Brand#34,SMALL BRUSHED STEEL,23,4
Brand#34,SMALL BRUSHED STEEL,36,4
Brand#34,SMALL BRUSHED STEEL,49,4
Brand#34,SMALL BRUSHED TIN,9,4
Brand#34,SMALL BRUSHED TIN,14,4
Brand#34,SMALL BRUSHED TIN,19,4
Brand#34,SMALL BRUSHED TIN,23,4
Brand#34,SMALL BRUSHED TIN,36,4
Brand#34,SMALL BRUSHED TIN,45,4
Brand#34,SMALL BURNISHED BRASS,3,4
Brand#34,SMALL BURNISHED BRASS,36,4
Brand#34,SMALL BURNISHED BRASS,49,4
Brand#34,SMALL BURNISHED COPPER,3,4
Brand#34,SMALL BURNISHED COPPER,49,4
Brand#34,SMALL BURNISHED NICKEL,19,4
Brand#34,SMALL BURNISHED NICKEL,23,4
Brand#34,SMALL BURNISHED STEEL,3,4
Brand#34,SMALL BURNISHED STEEL,9,4
Brand#34,SMALL BURNISHED STEEL,19,4
Brand#34,SMALL BURNISHED STEEL,36,4
Brand#34,SMALL BURNISHED STEEL,49,4
Brand#34,SMALL BURNISHED TIN,14,4
Brand#34,SMALL BURNISHED TIN,23,4
Brand#34,SMALL BURNISHED TIN,45,4
Brand#34,SMALL PLATED BRASS,9,4
Brand#34,SMALL PLATED BRASS,45,4
Brand#34,SMALL PLATED COPPER,3,4
Brand#34,SMALL PLATED COPPER,9,4
Brand#34,SMALL PLATED COPPER,14,4
Brand#34,SMALL PLATED COPPER,36,4
Brand#34,SMALL PLATED COPPER,45,4
Brand#34,SMALL PLATED NICKEL,14,4
Brand#34,SMALL PLATED NICKEL,19,4
Brand#34,SMALL PLATED NICKEL,49,4
Brand#34,SMALL PLATED STEEL,3,4
Brand#34,SMALL PLATED STEEL,14,4
Brand#34,SMALL PLATED STEEL,23,4
Brand#34,SMALL PLATED STEEL,36,4
Brand#34,SMALL PLATED STEEL,49,4
Brand#34,SMALL PLATED TIN,3,4
Brand#34,SMALL PLATED TIN,23,4
Brand#34,SMALL PLATED TIN,36,4
Brand#34,SMALL PLATED TIN,49,4
Brand#34,SMALL POLISHED BRASS,3,4
Brand#34,SMALL POLISHED BRASS,9,4
Brand#34,SMALL POLISHED BRASS,19,4
Brand#34,SMALL POLISHED BRASS,36,4
