p_brand,p_type,p_size,supplier_count
Brand#53,LARGE BRUSHED TIN,36,8
Brand#53,LARGE BURNISHED BRASS,3,8
Brand#53,LARGE BURNISHED NICKEL,14,8
Brand#53,LARGE BURNISHED NICKEL,23,8
Brand#53,LARGE BURNISHED STEEL,3,8
Brand#53,LARGE BURNISHED STEEL,19,8
Brand#53,LARGE BURNISHED STEEL,23,8
Brand#53,LARGE BURNISHED STEEL,45,8
Brand#53,LARGE BURNISHED TIN,9,8
Brand#53,LARGE PLATED BRASS,9,8
Brand#53,LARGE PLATED BRASS,49,8
Brand#53,LARGE PLATED NICKEL,49,8
Brand#53,LARGE PLATED STEEL,45,8
Brand#53,LARGE PLATED TIN,23,8
Brand#53,LARGE POLISHED BRASS,3,8
Brand#53,LARGE POLISHED BRASS,23,8
Brand#53,LARGE POLISHED COPPER,23,8
Brand#53,LARGE POLISHED NICKEL,3,8
Brand#53,LARGE POLISHED NICKEL,14,8
Brand#53,LARGE POLISHED NICKEL,23,8
Brand#53,LARGE POLISHED STEEL,3,8
Brand#53,LARGE POLISHED STEEL,23,8
Brand#53,LARGE POLISHED TIN,9,8
Brand#53,LARGE POLISHED TIN,49,8
Brand#53,MEDIUM ANODIZED BRASS,3,8
Brand#53,MEDIUM ANODIZED COPPER,9,8
Brand#53,MEDIUM ANODIZED COPPER,45,8
Brand#53,MEDIUM ANODIZED STEEL,9,8
Brand#53,MEDIUM ANODIZED STEEL,23,8
Brand#53,MEDIUM ANODIZED STEEL,36,8
Brand#53,MEDIUM ANODIZED TIN,3,8
Brand#53,MEDIUM BRUSHED COPPER,9,8
Brand#53,MEDIUM BRUSHED COPPER,36,8
Brand#53,MEDIUM BRUSHED NICKEL,14,8
Brand#53,MEDIUM BRUSHED NICKEL,23,8
Brand#53,MEDIUM BRUSHED STEEL,45,8
Brand#53,MEDIUM BRUSHED TIN,9,8
Brand#53,MEDIUM BURNISHED COPPER,3,8
Brand#53,MEDIUM BURNISHED COPPER,14,8
Brand#53,MEDIUM BURNISHED COPPER,45,8
Brand#53,MEDIUM BURNISHED NICKEL,19,8
Brand#53,MEDIUM BURNISHED NICKEL,36,8
Brand#53,MEDIUM BURNISHED STEEL,14,8
Brand#53,MEDIUM BURNISHED STEEL,49,8
Brand#53,MEDIUM BURNISHED TIN,9,8
Brand#53,MEDIUM BURNISHED TIN,14,8
Brand#53,MEDIUM PLATED BRASS,9,8
Brand#53,MEDIUM PLATED BRASS,19,8
Brand#53,MEDIUM PLATED NICKEL,23,8
Brand#53,MEDIUM PLATED NICKEL,36,8
Brand#53,MEDIUM PLATED NICKEL,45,8
Brand#53,MEDIUM PLATED STEEL,19,8
Brand#53,MEDIUM PLATED STEEL,45,8
Brand#53,PROMO ANODIZED BRASS,19,8
Brand#53,PROMO ANODIZED BRASS,23,8
Brand#53,PROMO ANODIZED BRASS,36,8
Brand#53,PROMO ANODIZED COPPER,3,8
Brand#53,PROMO ANODIZED COPPER,9,8
Brand#53,PROMO ANODIZED NICKEL,36,8
Brand#53,PROMO ANODIZED STEEL,3,8
Brand#53,PROMO ANODIZED STEEL,14,8
Brand#53,PROMO ANODIZED TIN,19,8
Brand#53,PROMO ANODIZED TIN,49,8
Brand#53,PROMO BRUSHED BRASS,45,8
Brand#53,PROMO BRUSHED COPPER,9,8
Brand#53,PROMO BRUSHED COPPER,14,8
Brand#53,PROMO BRUSHED NICKEL,14,8
Brand#53,PROMO BRUSHED NICKEL,49,8
Brand#53,PROMO BRUSHED STEEL,3,8
Brand#53,PROMO BRUSHED TIN,23,8
Brand#53,PROMO BURNISHED BRASS,14,8
Brand#53,PROMO BURNISHED BRASS,23,8
Brand#53,PROMO BURNISHED BRASS,36,8
Brand#53,PROMO BURNISHED COPPER,14,8
Brand#53,PROMO BURNISHED NICKEL,14,8
Brand#53,PROMO BURNISHED STEEL,23,8
Brand#53,PROMO BURNISHED TIN,3,8
Brand#53,PROMO BURNISHED TIN,9,8
Brand#53,PROMO BURNISHED TIN,19,8
Brand#53,PROMO BURNISHED TIN,45,8
Brand#53,PROMO PLATED BRASS,45,8
Brand#53,PROMO PLATED BRASS,49,8
Brand#53,PROMO PLATED COPPER,23,8
Brand#53,PROMO PLATED COPPER,45,8
