p_brand,p_type,p_size,supplier_count
Brand#44,PROMO POLISHED STEEL,36,12
Brand#44,SMALL ANODIZED STEEL,36,12
Brand#44,SMALL BRUSHED COPPER,19,12
Brand#44,SMALL BRUSHED COPPER,45,12
Brand#44,SMALL BRUSHED NICKEL,3,12
Brand#44,SMALL BRUSHED NICKEL,9,12
Brand#44,SMALL BURNISHED COPPER,14,12
Brand#44,SMALL BURNISHED NICKEL,3,12
Brand#44,SMALL BURNISHED TIN,3,12
Brand#44,SMALL BURNISHED TIN,36,12
Brand#44,SMALL PLATED BRASS,23,12
Brand#44,SMALL PLATED BRASS,49,12
Brand#44,SMALL PLATED STEEL,3,12
Brand#44,SMALL PLATED STEEL,45,12
Brand#44,SMALL POLISHED BRASS,3,12
Brand#44,SMALL POLISHED COPPER,14,12
Brand#44,STANDARD ANODIZED BRASS,3,12
Brand#44,STANDARD ANODIZED BRASS,14,12
Brand#44,STANDARD ANODIZED COPPER,45,12
Brand#44,STANDARD ANODIZED NICKEL,9,12
Brand#44,STANDARD ANODIZED NICKEL,36,12
Brand#44,STANDARD ANODIZED TIN,9,12
Brand#44,STANDARD BRUSHED BRASS,9,12
Brand#44,STANDARD BRUSHED COPPER,23,12
Brand#44,STANDARD BRUSHED TIN,49,12
Brand#44,STANDARD BURNISHED COPPER,3,12
Brand#44,STANDARD BURNISHED COPPER,49,12
Brand#44,STANDARD BURNISHED STEEL,23,12
Brand#44,STANDARD BURNISHED TIN,36,12
Brand#44,STANDARD PLATED COPPER,14,12
Brand#44,STANDARD PLATED COPPER,45,12
Brand#44,STANDARD PLATED TIN,9,12
Brand#44,STANDARD PLATED TIN,23,12
Brand#44,STANDARD POLISHED BRASS,14,12
Brand#44,STANDARD POLISHED NICKEL,19,12
Brand#51,ECONOMY ANODIZED BRASS,9,12
Brand#51,ECONOMY ANODIZED BRASS,36,12
Brand#51,ECONOMY ANODIZED BRASS,45,12
Brand#51,ECONOMY ANODIZED COPPER,19,12
Brand#51,ECONOMY ANODIZED NICKEL,14,12
Brand#51,ECONOMY ANODIZED TIN,9,12
Brand#51,ECONOMY BRUSHED STEEL,36,12
Brand#51,ECONOMY BRUSHED STEEL,45,12
Brand#51,ECONOMY BRUSHED TIN,36,12
Brand#51,ECONOMY BURNISHED COPPER,45,12
Brand#51,ECONOMY PLATED STEEL,19,12
Brand#51,ECONOMY PLATED STEEL,23,12
Brand#51,ECONOMY PLATED TIN,45,12
Brand#51,LARGE ANODIZED COPPER,19,12
Brand#51,LARGE BRUSHED COPPER,36,12
Brand#51,LARGE BRUSHED NICKEL,49,12
Brand#51,LARGE BURNISHED STEEL,3,12
Brand#51,LARGE PLATED COPPER,9,12
Brand#51,LARGE PLATED NICKEL,45,12
Brand#51,LARGE PLATED TIN,19,12
Brand#51,LARGE PLATED TIN,23,12
Brand#51,LARGE POLISHED COPPER,3,12
Brand#51,LARGE POLISHED COPPER,23,12
Brand#51,MEDIUM ANODIZED NICKEL,3,12
Brand#51,MEDIUM ANODIZED NICKEL,19,12
Brand#51,MEDIUM ANODIZED NICKEL,23,12
Brand#51,MEDIUM ANODIZED STEEL,14,12
Brand#51,MEDIUM ANODIZED TIN,14,12
Brand#51,MEDIUM BRUSHED COPPER,49,12
Brand#51,MEDIUM BRUSHED TIN,49,12
Brand#51,MEDIUM BURNISHED BRASS,36,12
Brand#51,MEDIUM BURNISHED NICKEL,14,12
Brand#51,MEDIUM BURNISHED NICKEL,49,12
Brand#51,MEDIUM PLATED NICKEL,45,12
Brand#51,PROMO ANODIZED BRASS,3,12
Brand#51,PROMO ANODIZED COPPER,23,12
Brand#51,PROMO ANODIZED NICKEL,9,12
Brand#51,PROMO ANODIZED NICKEL,14,12
Brand#51,PROMO ANODIZED TIN,23,12
Brand#51,PROMO ANODIZED TIN,49,12
Brand#51,PROMO BRUSHED BRASS,23,12
Brand#51,PROMO BRUSHED COPPER,19,12
Brand#51,PROMO BRUSHED STEEL,36,12
Brand#51,PROMO BRUSHED TIN,3,12
Brand#51,PROMO BURNISHED COPPER,3,12
Brand#51,PROMO BURNISHED COPPER,19,12
Brand#51,PROMO PLATED COPPER,9,12
Brand#51,PROMO PLATED STEEL,45,12
Brand#51,PROMO PLATED TIN,14,12
Brand#51,SMALL ANODIZED NICKEL,9,12
Brand#51,SMALL BRUSHED BRASS,19,12
