p_brand,p_type,p_size,supplier_count
Brand#42,SMALL POLISHED COPPER,45,8
Brand#42,SMALL POLISHED NICKEL,14,8
Brand#42,SMALL POLISHED NICKEL,19,8
Brand#42,SMALL POLISHED NICKEL,45,8
Brand#42,SMALL POLISHED STEEL,49,8
Brand#42,SMALL POLISHED TIN,14,8
Brand#42,SMALL POLISHED TIN,36,8
Brand#42,SMALL POLISHED TIN,49,8
Brand#42,STANDARD ANODIZED BRASS,36,8
Brand#42,STANDARD ANODIZED COPPER,14,8
Brand#42,STANDARD ANODIZED STEEL,3,8
Brand#42,STANDARD ANODIZED STEEL,9,8
Brand#42,STANDARD ANODIZED STEEL,45,8
Brand#42,STANDARD ANODIZED TIN,3,8
Brand#42,STANDARD BRUSHED BRASS,3,8
Brand#42,STANDARD BRUSHED BRASS,9,8
Brand#42,STANDARD BRUSHED BRASS,23,8
Brand#42,STANDARD BRUSHED COPPER,36,8
Brand#42,STANDARD BRUSHED COPPER,49,8
Brand#42,STANDARD BRUSHED NICKEL,23,8
Brand#42,STANDARD BRUSHED NICKEL,49,8
Brand#42,STANDARD BRUSHED STEEL,23,8
Brand#42,STANDARD BRUSHED TIN,49,8
Brand#42,STANDARD BURNISHED BRASS,9,8
Brand#42,STANDARD BURNISHED BRASS,14,8
Brand#42,STANDARD BURNISHED BRASS,49,8
Brand#42,STANDARD BURNISHED NICKEL,14,8
Brand#42,STANDARD BURNISHED NICKEL,49,8
Brand#42,STANDARD BURNISHED STEEL,36,8
Brand#42,STANDARD BURNISHED TIN,9,8
Brand#42,STANDARD PLATED COPPER,49,8
Brand#42,STANDARD PLATED NICKEL,14,8
Brand#42,STANDARD PLATED NICKEL,45,8
Brand#42,STANDARD PLATED STEEL,14,8
Brand#42,STANDARD PLATED STEEL,19,8
Brand#42,STANDARD PLATED STEEL,36,8
Brand#42,STANDARD PLATED STEEL,45,8
Brand#42,STANDARD PLATED TIN,9,8
Brand#42,STANDARD PLATED TIN,14,8
Brand#42,STANDARD POLISHED BRASS,19,8
Brand#42,STANDARD POLISHED BRASS,36,8
Brand#42,STANDARD POLISHED COPPER,14,8
Brand#42,STANDARD POLISHED COPPER,19,8
Brand#42,STANDARD POLISHED COPPER,49,8
Brand#42,STANDARD POLISHED NICKEL,14,8
Brand#42,STANDARD POLISHED NICKEL,23,8
Brand#42,STANDARD POLISHED STEEL,23,8
Brand#42,STANDARD POLISHED TIN,14,8
Brand#42,STANDARD POLISHED TIN,23,8
Brand#42,STANDARD POLISHED TIN,36,8
Brand#43,ECONOMY ANODIZED BRASS,3,8
Brand#43,ECONOMY ANODIZED NICKEL,3,8
Brand#43,ECONOMY ANODIZED NICKEL,49,8
Brand#43,ECONOMY ANODIZED STEEL,23,8
Brand#43,ECONOMY ANODIZED STEEL,36,8
Brand#43,ECONOMY ANODIZED TIN,49,8
Brand#43,ECONOMY BRUSHED COPPER,45,8
Brand#43,ECONOMY BRUSHED NICKEL,9,8
Brand#43,ECONOMY BRUSHED NICKEL,14,8
Brand#43,ECONOMY BRUSHED NICKEL,19,8
Brand#43,ECONOMY BRUSHED NICKEL,49,8
Brand#43,ECONOMY BRUSHED TIN,36,8
Brand#43,ECONOMY BRUSHED TIN,45,8
Brand#43,ECONOMY BURNISHED BRASS,19,8
Brand#43,ECONOMY BURNISHED COPPER,14,8
Brand#43,ECONOMY BURNISHED COPPER,36,8
Brand#43,ECONOMY BURNISHED NICKEL,9,8
Brand#43,ECONOMY BURNISHED NICKEL,14,8
Brand#43,ECONOMY BURNISHED NICKEL,23,8
Brand#43,ECONOMY BURNISHED NICKEL,45,8
Brand#43,ECONOMY BURNISHED STEEL,3,8
Brand#43,ECONOMY BURNISHED STEEL,36,8
Brand#43,ECONOMY BURNISHED TIN,3,8
Brand#43,ECONOMY BURNISHED TIN,49,8
Brand#43,ECONOMY PLATED COPPER,19,8
Brand#43,ECONOMY PLATED NICKEL,9,8
Brand#43,ECONOMY PLATED STEEL,19,8
Brand#43,ECONOMY PLATED TIN,9,8
Brand#43,ECONOMY PLATED TIN,19,8
Brand#43,ECONOMY POLISHED BRASS,19,8
Brand#43,ECONOMY POLISHED COPPER,19,8
Brand#43,ECONOMY POLISHED COPPER,36,8
Brand#43,ECONOMY POLISHED NICKEL,19,8
