p_brand,p_type,p_size,supplier_count
Brand#14,PROMO POLISHED COPPER,45,4
Brand#14,PROMO POLISHED COPPER,49,4
Brand#14,PROMO POLISHED NICKEL,19,4
Brand#14,PROMO POLISHED NICKEL,23,4
Brand#14,PROMO POLISHED NICKEL,36,4
Brand#14,PROMO POLISHED NICKEL,49,4
Brand#14,PROMO POLISHED STEEL,9,4
Brand#14,PROMO POLISHED STEEL,45,4
Brand#14,PROMO POLISHED TIN,23,4
Brand#14,PROMO POLISHED TIN,36,4
Brand#14,SMALL ANODIZED BRASS,3,4
Brand#14,SMALL ANODIZED BRASS,19,4
Brand#14,SMALL ANODIZED BRASS,23,4
Brand#14,SMALL ANODIZED BRASS,36,4
Brand#14,SMALL ANODIZED BRASS,45,4
Brand#14,SMALL ANODIZED BRASS,49,4
Brand#14,SMALL ANODIZED COPPER,9,4
Brand#14,SMALL ANODIZED COPPER,19,4
Brand#14,SMALL ANODIZED COPPER,23,4
Brand#14,SMALL ANODIZED COPPER,36,4
Brand#14,SMALL ANODIZED COPPER,45,4
Brand#14,SMALL ANODIZED NICKEL,14,4
Brand#14,SMALL ANODIZED NICKEL,23,4
Brand#14,SMALL ANODIZED STEEL,45,4
Brand#14,SMALL ANODIZED TIN,9,4
Brand#14,SMALL ANODIZED TIN,14,4
Brand#14,SMALL ANODIZED TIN,23,4
Brand#14,SMALL ANODIZED TIN,36,4
Brand#14,SMALL ANODIZED TIN,49,4
Brand#14,SMALL BRUSHED BRASS,3,4
Brand#14,SMALL BRUSHED BRASS,36,4
Brand#14,SMALL BRUSHED COPPER,9,4
Brand#14,SMALL BRUSHED COPPER,14,4
Brand#14,SMALL BRUSHED COPPER,19,4
Brand#14,SMALL BRUSHED COPPER,23,4
Brand#14,SMALL BRUSHED COPPER,45,4
Brand#14,SMALL BRUSHED NICKEL,3,4
Brand#14,SMALL BRUSHED NICKEL,14,4
Brand#14,SMALL BRUSHED NICKEL,23,4
Brand#14,SMALL BRUSHED NICKEL,45,4
Brand#14,SMALL BRUSHED STEEL,9,4
Brand#14,SMALL BRUSHED STEEL,19,4
Brand#14,SMALL BRUSHED STEEL,49,4
Brand#14,SMALL BRUSHED TIN,3,4
Brand#14,SMALL BRUSHED TIN,23,4
Brand#14,SMALL BRUSHED TIN,45,4
Brand#14,SMALL BURNISHED BRASS,9,4
Brand#14,SMALL BURNISHED COPPER,3,4
Brand#14,SMALL BURNISHED COPPER,9,4
Brand#14,SMALL BURNISHED COPPER,19,4
Brand#14,SMALL BURNISHED COPPER,23,4
Brand#14,SMALL BURNISHED COPPER,49,4
Brand#14,SMALL BURNISHED NICKEL,3,4
Brand#14,SMALL BURNISHED NICKEL,23,4
Brand#14,SMALL BURNISHED STEEL,3,4
Brand#14,SMALL BURNISHED TIN,3,4
Brand#14,SMALL BURNISHED TIN,9,4
Brand#14,SMALL BURNISHED TIN,14,4
Brand#14,SMALL BURNISHED TIN,36,4
Brand#14,SMALL BURNISHED TIN,45,4
Brand#14,SMALL PLATED BRASS,3,4
Brand#14,SMALL PLATED BRASS,19,4
Brand#14,SMALL PLATED COPPER,14,4
Brand#14,SMALL PLATED COPPER,36,4
Brand#14,SMALL PLATED COPPER,45,4
Brand#14,SMALL PLATED NICKEL,3,4
Brand#14,SMALL PLATED NICKEL,9,4
Brand#14,SMALL PLATED NICKEL,45,4
Brand#14,SMALL PLATED NICKEL,49,4
Brand#14,SMALL PLATED STEEL,3,4
Brand#14,SMALL PLATED STEEL,45,4
Brand#14,SMALL PLATED TIN,3,4
Brand#14,SMALL PLATED TIN,23,4
Brand#14,SMALL PLATED TIN,36,4
Brand#14,SMALL POLISHED COPPER,9,4
Brand#14,SMALL POLISHED COPPER,19,4
Brand#14,SMALL POLISHED COPPER,23,4
Brand#14,SMALL POLISHED COPPER,45,4
Brand#14,SMALL POLISHED NICKEL,14,4
Brand#14,SMALL POLISHED NICKEL,23,4
Brand#14,SMALL POLISHED TIN,23,4
Brand#14,SMALL POLISHED TIN,45,4
Brand#14,STANDARD ANODIZED BRASS,19,4
Brand#14,STANDARD ANODIZED BRASS,23,4
Brand#14,STANDARD ANODIZED BRASS,45,4
Brand#14,STANDARD ANODIZED BRASS,49,4
Brand#14,STANDARD ANODIZED COPPER,36,4
Brand#14,STANDARD ANODIZED NICKEL,9,4
Brand#14,STANDARD ANODIZED NICKEL,14,4
Brand#14,STANDARD ANODIZED NICKEL,23,4
Brand#14,STANDARD ANODIZED NICKEL,36,4
Brand#14,STANDARD ANODIZED NICKEL,45,4
Brand#14,STANDARD ANODIZED NICKEL,49,4
