p_brand,p_type,p_size,supplier_count
Brand#31,ECONOMY BRUSHED COPPER,36,16
Brand#31,LARGE ANODIZED STEEL,45,16
Brand#31,LARGE BURNISHED NICKEL,45,16
Brand#31,LARGE PLATED TIN,14,16
Brand#31,LARGE POLISHED COPPER,49,16
Brand#31,MEDIUM ANODIZED NICKEL,49,16
Brand#31,MEDIUM BURNISHED BRASS,19,16
Brand#31,PROMO ANODIZED NICKEL,14,16
Brand#31,PROMO BRUSHED TIN,45,16
Brand#31,PROMO BURNISHED STEEL,36,16
Brand#31,SMALL ANODIZED NICKEL,23,16
Brand#31,SMALL BRUSHED NICKEL,14,16
Brand#31,SMALL BRUSHED TIN,19,16
Brand#31,SMALL PLATED NICKEL,23,16
Brand#31,SMALL POLISHED BRASS,23,16
Brand#31,SMALL POLISHED TIN,14,16
Brand#31,SMALL POLISHED TIN,45,16
Brand#31,STANDARD BRUSHED COPPER,45,16
Brand#31,STANDARD POLISHED STEEL,36,16
Brand#32,ECONOMY BRUSHED STEEL,9,16
Brand#32,ECONOMY PLATED STEEL,14,16
Brand#32,LARGE ANODIZED BRASS,36,16
Brand#32,LARGE BURNISHED NICKEL,36,16
Brand#32,LARGE PLATED BRASS,36,16
Brand#32,LARGE PLATED STEEL,23,16
Brand#32,MEDIUM BRUSHED BRASS,49,16
Brand#32,MEDIUM BRUSHED TIN,9,16
Brand#32,MEDIUM PLATED COPPER,36,16
Brand#32,PROMO ANODIZED TIN,36,16
Brand#32,PROMO BRUSHED BRASS,9,16
Brand#32,PROMO BURNISHED STEEL,36,16
Brand#32,PROMO PLATED STEEL,3,16
Brand#32,PROMO PLATED TIN,45,16
Brand#32,SMALL BURNISHED TIN,49,16
Brand#32,SMALL PLATED NICKEL,36,16
Brand#32,SMALL POLISHED NICKEL,36,16
Brand#32,SMALL POLISHED STEEL,9,16
Brand#32,SMALL POLISHED TIN,36,16
Brand#32,STANDARD ANODIZED COPPER,14,16
Brand#32,STANDARD ANODIZED TIN,9,16
Brand#32,STANDARD BURNISHED COPPER,45,16
Brand#32,STANDARD BURNISHED COPPER,49,16
Brand#32,STANDARD POLISHED BRASS,14,16
Brand#32,STANDARD POLISHED STEEL,14,16
Brand#33,ECONOMY ANODIZED STEEL,49,16
Brand#33,ECONOMY PLATED BRASS,36,16
Brand#33,ECONOMY PLATED COPPER,19,16
Brand#33,ECONOMY POLISHED NICKEL,19,16
Brand#33,LARGE ANODIZED STEEL,45,16
Brand#33,LARGE ANODIZED TIN,45,16
Brand#33,LARGE BURNISHED COPPER,45,16
Brand#33,LARGE POLISHED STEEL,3,16
Brand#33,MEDIUM ANODIZED BRASS,23,16
Brand#33,MEDIUM ANODIZED NICKEL,3,16
Brand#33,MEDIUM ANODIZED TIN,14,16
Brand#33,MEDIUM BRUSHED COPPER,49,16
Brand#33,MEDIUM BURNISHED COPPER,9,16
Brand#33,PROMO BURNISHED BRASS,9,16
Brand#33,PROMO BURNISHED BRASS,19,16
Brand#33,PROMO PLATED STEEL,49,16
Brand#33,SMALL ANODIZED BRASS,36,16
Brand#33,SMALL BRUSHED BRASS,3,16
Brand#33,SMALL BRUSHED STEEL,9,16
Brand#33,SMALL POLISHED BRASS,14,16
Brand#33,SMALL POLISHED COPPER,36,16
Brand#33,SMALL POLISHED NICKEL,19,16
Brand#33,STANDARD ANODIZED BRASS,9,16
Brand#33,STANDARD ANODIZED TIN,3,16
Brand#33,STANDARD BURNISHED NICKEL,49,16
Brand#33,STANDARD PLATED NICKEL,49,16
Brand#33,STANDARD POLISHED BRASS,9,16
Brand#33,STANDARD POLISHED BRASS,14,16
Brand#33,STANDARD POLISHED COPPER,49,16
Brand#33,STANDARD POLISHED STEEL,3,16
Brand#34,ECONOMY BURNISHED BRASS,14,16
Brand#34,ECONOMY POLISHED STEEL,36,16
Brand#34,LARGE BRUSHED BRASS,23,16
Brand#34,LARGE PLATED BRASS,36,16
Brand#34,LARGE PLATED TIN,3,16
Brand#34,LARGE POLISHED COPPER,14,16
Brand#34,MEDIUM ANODIZED COPPER,36,16
Brand#34,MEDIUM BRUSHED STEEL,23,16
Brand#34,MEDIUM PLATED NICKEL,23,16
Brand#34,PROMO BRUSHED NICKEL,45,16
Brand#34,PROMO POLISHED TIN,3,16
Brand#34,SMALL ANODIZED NICKEL,14,16
Brand#34,SMALL BURNISHED TIN,3,16
Brand#34,SMALL POLISHED NICKEL,36,16
Brand#34,STANDARD ANODIZED STEEL,9,16
Brand#34,STANDARD BURNISHED NICKEL,19,16
Brand#34,STANDARD BURNISHED NICKEL,23,16
Brand#34,STANDARD POLISHED COPPER,23,16
Brand#35,ECONOMY ANODIZED COPPER,36,16
Brand#35,ECONOMY BURNISHED NICKEL,19,16
Brand#35,ECONOMY BURNISHED TIN,9,16
Brand#35,ECONOMY PLATED STEEL,14,16
Brand#35,LARGE ANODIZED BRASS,9,16
