p_brand,p_type,p_size,supplier_count
Brand#25,PROMO BURNISHED TIN,49,4
Brand#25,PROMO PLATED BRASS,36,4
Brand#25,PROMO PLATED BRASS,45,4
Brand#25,PROMO PLATED COPPER,3,4
Brand#25,PROMO PLATED COPPER,14,4
Brand#25,PROMO PLATED COPPER,19,4
Brand#25,PROMO PLATED COPPER,45,4
Brand#25,PROMO PLATED NICKEL,14,4
Brand#25,PROMO PLATED NICKEL,19,4
Brand#25,PROMO PLATED NICKEL,23,4
Brand#25,PROMO PLATED NICKEL,45,4
Brand#25,PROMO PLATED STEEL,14,4
Brand#25,PROMO PLATED STEEL,19,4
Brand#25,PROMO PLATED TIN,3,4
Brand#25,PROMO PLATED TIN,19,4
Brand#25,PROMO PLATED TIN,23,4
Brand#25,PROMO PLATED TIN,36,4
Brand#25,PROMO PLATED TIN,49,4
Brand#25,PROMO POLISHED BRASS,9,4
Brand#25,PROMO POLISHED BRASS,23,4
Brand#25,PROMO POLISHED BRASS,45,4
Brand#25,PROMO POLISHED COPPER,3,4
Brand#25,PROMO POLISHED COPPER,45,4
Brand#25,PROMO POLISHED NICKEL,3,4
Brand#25,PROMO POLISHED NICKEL,9,4
Brand#25,PROMO POLISHED STEEL,19,4
Brand#25,PROMO POLISHED TIN,3,4
Brand#25,PROMO POLISHED TIN,23,4
Brand#25,PROMO POLISHED TIN,45,4
Brand#25,PROMO POLISHED TIN,49,4
Brand#25,SMALL ANODIZED BRASS,45,4
Brand#25,SMALL ANODIZED COPPER,3,4
Brand#25,SMALL ANODIZED COPPER,9,4
Brand#25,SMALL ANODIZED COPPER,14,4
Brand#25,SMALL ANODIZED COPPER,19,4
Brand#25,SMALL ANODIZED COPPER,49,4
Brand#25,SMALL ANODIZED NICKEL,3,4
Brand#25,SMALL ANODIZED NICKEL,9,4
Brand#25,SMALL ANODIZED NICKEL,23,4
Brand#25,SMALL ANODIZED NICKEL,45,4
Brand#25,SMALL ANODIZED STEEL,3,4
Brand#25,SMALL ANODIZED STEEL,9,4
Brand#25,SMALL ANODIZED STEEL,14,4
Brand#25,SMALL ANODIZED STEEL,19,4
Brand#25,SMALL ANODIZED STEEL,45,4
Brand#25,SMALL ANODIZED STEEL,49,4
Brand#25,SMALL ANODIZED TIN,9,4
Brand#25,SMALL ANODIZED TIN,19,4
Brand#25,SMALL BRUSHED BRASS,9,4
Brand#25,SMALL BRUSHED BRASS,14,4
Brand#25,SMALL BRUSHED BRASS,19,4
Brand#25,SMALL BRUSHED BRASS,45,4
Brand#25,SMALL BRUSHED COPPER,3,4
Brand#25,SMALL BRUSHED COPPER,9,4
Brand#25,SMALL BRUSHED COPPER,45,4
Brand#25,SMALL BRUSHED COPPER,49,4
Brand#25,SMALL BRUSHED NICKEL,19,4
Brand#25,SMALL BRUSHED NICKEL,23,4
Brand#25,SMALL BRUSHED NICKEL,36,4
Brand#25,SMALL BRUSHED NICKEL,45,4
Brand#25,SMALL BRUSHED STEEL,19,4
Brand#25,SMALL BRUSHED STEEL,36,4
Brand#25,SMALL BRUSHED STEEL,45,4
Brand#25,SMALL BRUSHED STEEL,49,4
Brand#25,SMALL BRUSHED TIN,9,4
Brand#25,SMALL BRUSHED TIN,14,4
Brand#25,SMALL BRUSHED TIN,19,4
Brand#25,SMALL BURNISHED BRASS,14,4
Brand#25,SMALL BURNISHED BRASS,19,4
Brand#25,SMALL BURNISHED BRASS,45,4
Brand#25,SMALL BURNISHED BRASS,49,4
Brand#25,SMALL BURNISHED COPPER,3,4
Brand#25,SMALL BURNISHED COPPER,14,4
Brand#25,SMALL BURNISHED COPPER,19,4
Brand#25,SMALL BURNISHED COPPER,23,4
Brand#25,SMALL BURNISHED NICKEL,14,4
Brand#25,SMALL BURNISHED NICKEL,19,4
Brand#25,SMALL BURNISHED STEEL,9,4
Brand#25,SMALL BURNISHED STEEL,19,4
Brand#25,SMALL BURNISHED STEEL,23,4
Brand#25,SMALL BURNISHED STEEL,36,4
Brand#25,SMALL BURNISHED TIN,9,4
Brand#25,SMALL BURNISHED TIN,14,4
Brand#25,SMALL BURNISHED TIN,23,4
Brand#25,SMALL BURNISHED TIN,36,4
Brand#25,SMALL BURNISHED TIN,49,4
