p_brand,p_type,p_size,supplier_count
Brand#35,STANDARD BRUSHED NICKEL,36,4
Brand#35,STANDARD BRUSHED STEEL,19,4
Brand#35,STANDARD BRUSHED STEEL,23,4
Brand#35,STANDARD BRUSHED STEEL,45,4
Brand#35,STANDARD BRUSHED TIN,9,4
Brand#35,STANDARD BRUSHED TIN,14,4
Brand#35,STANDARD BRUSHED TIN,19,4
Brand#35,STANDARD BRUSHED TIN,36,4
Brand#35,STANDARD BRUSHED TIN,49,4
Brand#35,STANDARD BURNISHED BRASS,3,4
Brand#35,STANDARD BURNISHED BRASS,9,4
Brand#35,STANDARD BURNISHED BRASS,14,4
Brand#35,STANDARD BURNISHED BRASS,19,4
Brand#35,STANDARD BURNISHED BRASS,23,4
Brand#35,STANDARD BURNISHED BRASS,49,4
Brand#35,STANDARD BURNISHED COPPER,14,4
Brand#35,STANDARD BURNISHED COPPER,19,4
Brand#35,STANDARD BURNISHED COPPER,23,4
Brand#35,STANDARD BURNISHED COPPER,45,4
Brand#35,STANDARD BURNISHED NICKEL,3,4
Brand#35,STANDARD BURNISHED NICKEL,19,4
Brand#35,STANDARD BURNISHED NICKEL,23,4
Brand#35,STANDARD BURNISHED STEEL,9,4
Brand#35,STANDARD BURNISHED STEEL,19,4
Brand#35,STANDARD BURNISHED TIN,9,4
Brand#35,STANDARD BURNISHED TIN,14,4
Brand#35,STANDARD BURNISHED TIN,23,4
Brand#35,STANDARD PLATED BRASS,3,4
Brand#35,STANDARD PLATED BRASS,9,4
Brand#35,STANDARD PLATED COPPER,23,4
Brand#35,STANDARD PLATED COPPER,49,4
Brand#35,STANDARD PLATED NICKEL,36,4
Brand#35,STANDARD PLATED NICKEL,45,4
Brand#35,STANDARD PLATED STEEL,3,4
Brand#35,STANDARD PLATED STEEL,14,4
Brand#35,STANDARD PLATED STEEL,49,4
Brand#35,STANDARD PLATED TIN,3,4
Brand#35,STANDARD POLISHED BRASS,3,4
Brand#35,STANDARD POLISHED BRASS,14,4
Brand#35,STANDARD POLISHED BRASS,45,4
Brand#35,STANDARD POLISHED COPPER,3,4
Brand#35,STANDARD POLISHED COPPER,9,4
Brand#35,STANDARD POLISHED COPPER,14,4
Brand#35,STANDARD POLISHED COPPER,19,4
Brand#35,STANDARD POLISHED COPPER,36,4
Brand#35,STANDARD POLISHED COPPER,45,4
Brand#35,STANDARD POLISHED NICKEL,19,4
Brand#35,STANDARD POLISHED NICKEL,45,4
Brand#35,STANDARD POLISHED STEEL,9,4
Brand#35,STANDARD POLISHED STEEL,19,4
Brand#35,STANDARD POLISHED TIN,19,4
Brand#35,STANDARD POLISHED TIN,23,4
Brand#35,STANDARD POLISHED TIN,49,4
Brand#41,ECONOMY ANODIZED BRASS,3,4
Brand#41,ECONOMY ANODIZED BRASS,9,4
Brand#41,ECONOMY ANODIZED COPPER,3,4
Brand#41,ECONOMY ANODIZED COPPER,9,4
Brand#41,ECONOMY ANODIZED NICKEL,3,4
Brand#41,ECONOMY ANODIZED NICKEL,9,4
Brand#41,ECONOMY ANODIZED NICKEL,14,4
Brand#41,ECONOMY ANODIZED NICKEL,23,4
Brand#41,ECONOMY ANODIZED NICKEL,36,4
Brand#41,ECONOMY ANODIZED NICKEL,49,4
Brand#41,ECONOMY ANODIZED STEEL,9,4
Brand#41,ECONOMY ANODIZED STEEL,14,4
Brand#41,ECONOMY ANODIZED STEEL,23,4
Brand#41,ECONOMY ANODIZED TIN,9,4
Brand#41,ECONOMY ANODIZED TIN,19,4
Brand#41,ECONOMY ANODIZED TIN,49,4
Brand#41,ECONOMY BRUSHED BRASS,9,4
Brand#41,ECONOMY BRUSHED BRASS,19,4
Brand#41,ECONOMY BRUSHED BRASS,45,4
Brand#41,ECONOMY BRUSHED BRASS,49,4
Brand#41,ECONOMY BRUSHED COPPER,9,4
Brand#41,ECONOMY BRUSHED COPPER,45,4
Brand#41,ECONOMY BRUSHED NICKEL,3,4
Brand#41,ECONOMY BRUSHED NICKEL,9,4
Brand#41,ECONOMY BRUSHED NICKEL,14,4
Brand#41,ECONOMY BRUSHED NICKEL,23,4
Brand#41,ECONOMY BRUSHED STEEL,14,4
Brand#41,ECONOMY BRUSHED STEEL,23,4
Brand#41,ECONOMY BRUSHED STEEL,49,4
Brand#41,ECONOMY BRUSHED TIN,19,4
Brand#41,ECONOMY BURNISHED BRASS,9,4
Brand#41,ECONOMY BURNISHED COPPER,19,4
Brand#41,ECONOMY BURNISHED COPPER,23,4
Brand#41,ECONOMY BURNISHED COPPER,36,4
Brand#41,ECONOMY BURNISHED NICKEL,9,4
Brand#41,ECONOMY BURNISHED NICKEL,19,4
Brand#41,ECONOMY BURNISHED NICKEL,23,4
Brand#41,ECONOMY BURNISHED STEEL,9,4
Brand#41,ECONOMY BURNISHED STEEL,45,4
Brand#41,ECONOMY BURNISHED TIN,19,4
Brand#41,ECONOMY BURNISHED TIN,45,4
