p_brand,p_type,p_size,supplier_count
Brand#31,ECONOMY POLISHED TIN,45,8
Brand#31,LARGE ANODIZED BRASS,3,8
Brand#31,LARGE ANODIZED BRASS,14,8
Brand#31,LARGE ANODIZED BRASS,36,8
Brand#31,LARGE ANODIZED COPPER,23,8
Brand#31,LARGE ANODIZED COPPER,45,8
Brand#31,LARGE ANODIZED NICKEL,49,8
Brand#31,LARGE ANODIZED STEEL,3,8
Brand#31,LARGE ANODIZED STEEL,9,8
Brand#31,LARGE ANODIZED TIN,9,8
Brand#31,LARGE BRUSHED BRASS,45,8
Brand#31,LARGE BRUSHED BRASS,49,8
Brand#31,LARGE BRUSHED COPPER,19,8
Brand#31,LARGE BRUSHED NICKEL,14,8
Brand#31,LARGE BRUSHED NICKEL,23,8
Brand#31,LARGE BRUSHED STEEL,14,8
Brand#31,LARGE BRUSHED TIN,45,8
Brand#31,LARGE BURNISHED BRASS,19,8
Brand#31,LARGE BURNISHED BRASS,23,8
Brand#31,LARGE BURNISHED COPPER,23,8
Brand#31,LARGE BURNISHED COPPER,45,8
Brand#31,LARGE BURNISHED NICKEL,9,8
Brand#31,LARGE BURNISHED NICKEL,19,8
Brand#31,LARGE BURNISHED STEEL,9,8
Brand#31,LARGE BURNISHED STEEL,36,8
Brand#31,LARGE BURNISHED TIN,14,8
Brand#31,LARGE BURNISHED TIN,23,8
Brand#31,LARGE BURNISHED TIN,49,8
Brand#31,LARGE PLATED BRASS,14,8
Brand#31,LARGE PLATED COPPER,19,8
Brand#31,LARGE PLATED TIN,9,8
Brand#31,LARGE PLATED TIN,36,8
Brand#31,LARGE POLISHED BRASS,45,8
Brand#31,LARGE POLISHED COPPER,3,8
Brand#31,LARGE POLISHED COPPER,9,8
Brand#31,LARGE POLISHED COPPER,19,8
Brand#31,LARGE POLISHED NICKEL,14,8
Brand#31,LARGE POLISHED NICKEL,19,8
Brand#31,LARGE POLISHED TIN,14,8
Brand#31,LARGE POLISHED TIN,19,8
Brand#31,LARGE POLISHED TIN,23,8
Brand#31,MEDIUM ANODIZED BRASS,19,8
Brand#31,MEDIUM ANODIZED BRASS,23,8
Brand#31,MEDIUM ANODIZED COPPER,14,8
Brand#31,MEDIUM ANODIZED COPPER,19,8
Brand#31,MEDIUM ANODIZED STEEL,49,8
Brand#31,MEDIUM ANODIZED TIN,19,8
Brand#31,MEDIUM BRUSHED BRASS,19,8
Brand#31,MEDIUM BRUSHED BRASS,36,8
Brand#31,MEDIUM BRUSHED COPPER,9,8
Brand#31,MEDIUM BRUSHED COPPER,23,8
Brand#31,MEDIUM BRUSHED COPPER,49,8
Brand#31,MEDIUM BRUSHED STEEL,23,8
Brand#31,MEDIUM BRUSHED TIN,49,8
Brand#31,MEDIUM BURNISHED BRASS,49,8
Brand#31,MEDIUM BURNISHED NICKEL,9,8
Brand#31,MEDIUM BURNISHED NICKEL,19,8
Brand#31,MEDIUM BURNISHED NICKEL,45,8
Brand#31,MEDIUM BURNISHED STEEL,19,8
Brand#31,MEDIUM BURNISHED TIN,3,8
Brand#31,MEDIUM BURNISHED TIN,14,8
Brand#31,MEDIUM BURNISHED TIN,23,8
Brand#31,MEDIUM PLATED BRASS,3,8
Brand#31,MEDIUM PLATED COPPER,14,8
Brand#31,MEDIUM PLATED COPPER,19,8
Brand#31,MEDIUM PLATED TIN,19,8
Brand#31,PROMO ANODIZED BRASS,3,8
Brand#31,PROMO ANODIZED BRASS,9,8
Brand#31,PROMO ANODIZED BRASS,14,8
Brand#31,PROMO ANODIZED BRASS,23,8
Brand#31,PROMO ANODIZED COPPER,23,8
Brand#31,PROMO ANODIZED NICKEL,3,8
Brand#31,PROMO ANODIZED NICKEL,36,8
Brand#31,PROMO ANODIZED NICKEL,45,8
Brand#31,PROMO ANODIZED STEEL,9,8
Brand#31,PROMO ANODIZED STEEL,49,8
Brand#31,PROMO BRUSHED BRASS,19,8
Brand#31,PROMO BRUSHED BRASS,23,8
Brand#31,PROMO BRUSHED BRASS,36,8
Brand#31,PROMO BRUSHED COPPER,45,8
Brand#31,PROMO BRUSHED NICKEL,23,8
Brand#31,PROMO BRUSHED NICKEL,49,8
Brand#31,PROMO BRUSHED STEEL,49,8
Brand#31,PROMO BRUSHED TIN,9,8
Brand#31,PROMO BRUSHED TIN,36,8
Brand#31,PROMO BURNISHED COPPER,3,8
Brand#31,PROMO BURNISHED COPPER,14,8
Brand#31,PROMO BURNISHED COPPER,19,8
Brand#31,PROMO BURNISHED COPPER,36,8
