p_brand,p_type,p_size,supplier_count
Brand#31,ECONOMY POLISHED COPPER,36,4
Brand#31,ECONOMY POLISHED COPPER,45,4
Brand#31,ECONOMY POLISHED NICKEL,19,4
Brand#31,ECONOMY POLISHED NICKEL,23,4
Brand#31,ECONOMY POLISHED NICKEL,49,4
Brand#31,ECONOMY POLISHED STEEL,14,4
Brand#31,ECONOMY POLISHED STEEL,19,4
Brand#31,ECONOMY POLISHED STEEL,23,4
Brand#31,ECONOMY POLISHED STEEL,36,4
Brand#31,ECONOMY POLISHED TIN,9,4
Brand#31,ECONOMY POLISHED TIN,14,4
Brand#31,ECONOMY POLISHED TIN,19,4
Brand#31,ECONOMY POLISHED TIN,23,4
Brand#31,ECONOMY POLISHED TIN,49,4
Brand#31,LARGE ANODIZED BRASS,9,4
Brand#31,LARGE ANODIZED BRASS,19,4
Brand#31,LARGE ANODIZED BRASS,23,4
Brand#31,LARGE ANODIZED BRASS,49,4
Brand#31,LARGE ANODIZED COPPER,9,4
Brand#31,LARGE ANODIZED NICKEL,3,4
Brand#31,LARGE ANODIZED NICKEL,9,4
Brand#31,LARGE ANODIZED NICKEL,23,4
Brand#31,LARGE ANODIZED STEEL,14,4
Brand#31,LARGE ANODIZED STEEL,19,4
Brand#31,LARGE ANODIZED STEEL,23,4
Brand#31,LARGE ANODIZED TIN,23,4
Brand#31,LARGE BRUSHED BRASS,3,4
Brand#31,LARGE BRUSHED BRASS,14,4
Brand#31,LARGE BRUSHED BRASS,19,4
Brand#31,LARGE BRUSHED COPPER,14,4
Brand#31,LARGE BRUSHED COPPER,23,4
Brand#31,LARGE BRUSHED COPPER,36,4
Brand#31,LARGE BRUSHED COPPER,49,4
Brand#31,LARGE BRUSHED NICKEL,9,4
Brand#31,LARGE BRUSHED NICKEL,49,4
Brand#31,LARGE BRUSHED STEEL,3,4
Brand#31,LARGE BRUSHED STEEL,9,4
Brand#31,LARGE BRUSHED STEEL,19,4
Brand#31,LARGE BRUSHED STEEL,49,4
Brand#31,LARGE BRUSHED TIN,3,4
Brand#31,LARGE BRUSHED TIN,9,4
Brand#31,LARGE BRUSHED TIN,19,4
Brand#31,LARGE BRUSHED TIN,23,4
Brand#31,LARGE BURNISHED BRASS,9,4
Brand#31,LARGE BURNISHED BRASS,14,4
Brand#31,LARGE BURNISHED COPPER,3,4
Brand#31,LARGE BURNISHED COPPER,14,4
Brand#31,LARGE BURNISHED COPPER,19,4
Brand#31,LARGE BURNISHED COPPER,49,4
Brand#31,LARGE BURNISHED NICKEL,3,4
Brand#31,LARGE BURNISHED NICKEL,23,4
Brand#31,LARGE BURNISHED STEEL,14,4
Brand#31,LARGE BURNISHED STEEL,19,4
Brand#31,LARGE BURNISHED STEEL,45,4
Brand#31,LARGE BURNISHED TIN,3,4
Brand#31,LARGE BURNISHED TIN,9,4
Brand#31,LARGE BURNISHED TIN,36,4
Brand#31,LARGE BURNISHED TIN,45,4
Brand#31,LARGE PLATED BRASS,19,4
Brand#31,LARGE PLATED BRASS,36,4
Brand#31,LARGE PLATED COPPER,9,4
Brand#31,LARGE PLATED COPPER,14,4
Brand#31,LARGE PLATED COPPER,36,4
Brand#31,LARGE PLATED COPPER,49,4
Brand#31,LARGE PLATED NICKEL,3,4
Brand#31,LARGE PLATED NICKEL,9,4
Brand#31,LARGE PLATED NICKEL,14,4
Brand#31,LARGE PLATED STEEL,3,4
Brand#31,LARGE PLATED STEEL,19,4
Brand#31,LARGE PLATED STEEL,36,4
Brand#31,LARGE PLATED STEEL,49,4
Brand#31,LARGE PLATED TIN,3,4
Brand#31,LARGE PLATED TIN,19,4
Brand#31,LARGE PLATED TIN,45,4
Brand#31,LARGE PLATED TIN,49,4
Brand#31,LARGE POLISHED BRASS,3,4
Brand#31,LARGE POLISHED BRASS,14,4
Brand#31,LARGE POLISHED BRASS,19,4
Brand#31,LARGE POLISHED BRASS,36,4
Brand#31,LARGE POLISHED BRASS,49,4
Brand#31,LARGE POLISHED COPPER,36,4
Brand#31,LARGE POLISHED COPPER,45,4
Brand#31,LARGE POLISHED NICKEL,9,4
Brand#31,LARGE POLISHED NICKEL,23,4
Brand#31,LARGE POLISHED STEEL,3,4
Brand#31,LARGE POLISHED STEEL,9,4
Brand#31,LARGE POLISHED STEEL,14,4
Brand#31,LARGE POLISHED STEEL,19,4
Brand#31,LARGE POLISHED TIN,36,4
Brand#31,LARGE POLISHED TIN,45,4
Brand#31,MEDIUM ANODIZED BRASS,3,4
Brand#31,MEDIUM ANODIZED BRASS,9,4
