p_brand,p_type,p_size,supplier_count
Brand#55,STANDARD ANODIZED BRASS,23,4
Brand#55,STANDARD ANODIZED BRASS,49,4
Brand#55,STANDARD ANODIZED COPPER,9,4
Brand#55,STANDARD ANODIZED COPPER,14,4
Brand#55,STANDARD ANODIZED COPPER,45,4
Brand#55,STANDARD ANODIZED NICKEL,3,4
Brand#55,STANDARD ANODIZED NICKEL,14,4
Brand#55,STANDARD ANODIZED NICKEL,45,4
Brand#55,STANDARD ANODIZED NICKEL,49,4
Brand#55,STANDARD ANODIZED STEEL,3,4
Brand#55,STANDARD ANODIZED STEEL,14,4
Brand#55,STANDARD ANODIZED TIN,14,4
Brand#55,STANDARD ANODIZED TIN,36,4
Brand#55,STANDARD ANODIZED TIN,45,4
Brand#55,STANDARD BRUSHED BRASS,9,4
Brand#55,STANDARD BRUSHED BRASS,19,4
Brand#55,STANDARD BRUSHED COPPER,14,4
Brand#55,STANDARD BRUSHED COPPER,19,4
Brand#55,STANDARD BRUSHED NICKEL,3,4
Brand#55,STANDARD BRUSHED NICKEL,36,4
Brand#55,STANDARD BRUSHED STEEL,9,4
Brand#55,STANDARD BRUSHED STEEL,14,4
Brand#55,STANDARD BRUSHED STEEL,19,4
Brand#55,STANDARD BRUSHED STEEL,49,4
Brand#55,STANDARD BRUSHED TIN,19,4
Brand#55,STANDARD BRUSHED TIN,49,4
Brand#55,STANDARD BURNISHED BRASS,9,4
Brand#55,STANDARD BURNISHED BRASS,19,4
Brand#55,STANDARD BURNISHED BRASS,23,4
Brand#55,STANDARD BURNISHED BRASS,36,4
Brand#55,STANDARD BURNISHED COPPER,3,4
Brand#55,STANDARD BURNISHED NICKEL,9,4
Brand#55,STANDARD BURNISHED NICKEL,49,4
Brand#55,STANDARD BURNISHED STEEL,19,4
Brand#55,STANDARD BURNISHED STEEL,23,4
Brand#55,STANDARD BURNISHED STEEL,36,4
Brand#55,STANDARD BURNISHED STEEL,45,4
Brand#55,STANDARD BURNISHED TIN,9,4
Brand#55,STANDARD BURNISHED TIN,19,4
Brand#55,STANDARD BURNISHED TIN,36,4
Brand#55,STANDARD BURNISHED TIN,49,4
Brand#55,STANDARD PLATED BRASS,9,4
Brand#55,STANDARD PLATED BRASS,45,4
Brand#55,STANDARD PLATED BRASS,49,4
Brand#55,STANDARD PLATED COPPER,9,4
Brand#55,STANDARD PLATED COPPER,45,4
Brand#55,STANDARD PLATED NICKEL,3,4
Brand#55,STANDARD PLATED NICKEL,19,4
Brand#55,STANDARD PLATED NICKEL,45,4
Brand#55,STANDARD PLATED STEEL,14,4
Brand#55,STANDARD PLATED STEEL,23,4
Brand#55,STANDARD PLATED STEEL,49,4
Brand#55,STANDARD PLATED TIN,9,4
Brand#55,STANDARD PLATED TIN,14,4
Brand#55,STANDARD PLATED TIN,36,4
Brand#55,STANDARD POLISHED BRASS,3,4
Brand#55,STANDARD POLISHED BRASS,9,4
Brand#55,STANDARD POLISHED BRASS,23,4
Brand#55,STANDARD POLISHED COPPER,3,4
Brand#55,STANDARD POLISHED COPPER,23,4
Brand#55,STANDARD POLISHED COPPER,45,4
Brand#55,STANDARD POLISHED NICKEL,3,4
Brand#55,STANDARD POLISHED NICKEL,23,4
Brand#55,STANDARD POLISHED NICKEL,36,4
Brand#55,STANDARD POLISHED NICKEL,45,4
Brand#55,STANDARD POLISHED NICKEL,49,4
Brand#55,STANDARD POLISHED STEEL,14,4
Brand#55,STANDARD POLISHED STEEL,23,4
Brand#55,STANDARD POLISHED TIN,9,4
Brand#55,STANDARD POLISHED TIN,19,4
Brand#55,STANDARD POLISHED TIN,36,4
Brand#11,SMALL BRUSHED TIN,19,3
Brand#15,LARGE PLATED NICKEL,45,3
Brand#15,LARGE POLISHED NICKEL,9,3
Brand#21,PROMO BURNISHED STEEL,45,3
Brand#22,STANDARD PLATED STEEL,23,3
Brand#25,LARGE PLATED STEEL,19,3
Brand#32,STANDARD ANODIZED COPPER,23,3
Brand#33,SMALL ANODIZED BRASS,9,3
Brand#35,MEDIUM ANODIZED TIN,19,3
Brand#51,SMALL PLATED BRASS,23,3
Brand#52,MEDIUM BRUSHED BRASS,45,3
Brand#53,MEDIUM BRUSHED TIN,45,3
Brand#54,ECONOMY POLISHED BRASS,9,3
Brand#55,PROMO PLATED BRASS,19,3
Brand#55,STANDARD PLATED TIN,49,3
