p_brand,p_type,p_size,supplier_count
Brand#35,PROMO POLISHED BRASS,23,8
Brand#35,PROMO POLISHED NICKEL,9,8
Brand#35,PROMO POLISHED NICKEL,23,8
Brand#35,PROMO POLISHED TIN,3,8
Brand#35,PROMO POLISHED TIN,23,8
Brand#35,PROMO POLISHED TIN,45,8
Brand#35,SMALL ANODIZED BRASS,49,8
Brand#35,SMALL ANODIZED NICKEL,9,8
Brand#35,SMALL ANODIZED NICKEL,19,8
Brand#35,SMALL ANODIZED STEEL,19,8
Brand#35,SMALL ANODIZED TIN,14,8
Brand#35,SMALL ANODIZED TIN,36,8
Brand#35,SMALL BRUSHED BRASS,14,8
Brand#35,SMALL BRUSHED COPPER,49,8
Brand#35,SMALL BRUSHED NICKEL,3,8
Brand#35,SMALL BRUSHED NICKEL,9,8
Brand#35,SMALL BRUSHED NICKEL,49,8
Brand#35,SMALL BRUSHED STEEL,9,8
Brand#35,SMALL BRUSHED STEEL,23,8
Brand#35,SMALL BRUSHED STEEL,36,8
Brand#35,SMALL BRUSHED STEEL,49,8
Brand#35,SMALL BRUSHED TIN,19,8
Brand#35,SMALL BRUSHED TIN,23,8
Brand#35,SMALL BURNISHED COPPER,49,8
Brand#35,SMALL BURNISHED NICKEL,9,8
Brand#35,SMALL BURNISHED STEEL,3,8
Brand#35,SMALL BURNISHED STEEL,14,8
Brand#35,SMALL BURNISHED STEEL,23,8
Brand#35,SMALL BURNISHED STEEL,36,8
Brand#35,SMALL PLATED COPPER,45,8
Brand#35,SMALL PLATED NICKEL,9,8
Brand#35,SMALL PLATED NICKEL,23,8
Brand#35,SMALL PLATED NICKEL,36,8
Brand#35,SMALL PLATED NICKEL,45,8
Brand#35,SMALL PLATED STEEL,3,8
Brand#35,SMALL PLATED STEEL,14,8
Brand#35,SMALL PLATED TIN,9,8
Brand#35,SMALL POLISHED BRASS,9,8
Brand#35,SMALL POLISHED BRASS,23,8
Brand#35,SMALL POLISHED BRASS,36,8
Brand#35,SMALL POLISHED COPPER,3,8
Brand#35,SMALL POLISHED COPPER,23,8
Brand#35,SMALL POLISHED COPPER,45,8
Brand#35,SMALL POLISHED COPPER,49,8
Brand#35,SMALL POLISHED NICKEL,14,8
Brand#35,SMALL POLISHED NICKEL,19,8
Brand#35,SMALL POLISHED STEEL,23,8
Brand#35,SMALL POLISHED STEEL,49,8
Brand#35,SMALL POLISHED TIN,9,8
Brand#35,SMALL POLISHED TIN,23,8
Brand#35,SMALL POLISHED TIN,45,8
Brand#35,SMALL POLISHED TIN,49,8
Brand#35,STANDARD ANODIZED BRASS,14,8
Brand#35,STANDARD ANODIZED BRASS,19,8
Brand#35,STANDARD ANODIZED COPPER,14,8
Brand#35,STANDARD ANODIZED COPPER,36,8
Brand#35,STANDARD ANODIZED COPPER,45,8
Brand#35,STANDARD ANODIZED NICKEL,14,8
Brand#35,STANDARD ANODIZED NICKEL,49,8
Brand#35,STANDARD ANODIZED STEEL,14,8
Brand#35,STANDARD ANODIZED TIN,23,8
Brand#35,STANDARD ANODIZED TIN,45,8
Brand#35,STANDARD ANODIZED TIN,49,8
Brand#35,STANDARD BRUSHED BRASS,19,8
Brand#35,STANDARD BRUSHED BRASS,23,8
Brand#35,STANDARD BRUSHED BRASS,36,8
Brand#35,STANDARD BRUSHED COPPER,14,8
Brand#35,STANDARD BRUSHED COPPER,23,8
Brand#35,STANDARD BRUSHED COPPER,36,8
Brand#35,STANDARD BRUSHED NICKEL,14,8
Brand#35,STANDARD BRUSHED NICKEL,49,8
Brand#35,STANDARD BRUSHED TIN,3,8
Brand#35,STANDARD BURNISHED BRASS,45,8
Brand#35,STANDARD BURNISHED COPPER,36,8
Brand#35,STANDARD BURNISHED NICKEL,9,8
Brand#35,STANDARD BURNISHED NICKEL,14,8
Brand#35,STANDARD BURNISHED NICKEL,49,8
Brand#35,STANDARD BURNISHED STEEL,14,8
Brand#35,STANDARD BURNISHED TIN,36,8
Brand#35,STANDARD PLATED BRASS,23,8
Brand#35,STANDARD PLATED COPPER,3,8
Brand#35,STANDARD PLATED COPPER,19,8
