p_brand,p_type,p_size,supplier_count
Brand#51,LARGE POLISHED NICKEL,45,4
Brand#51,LARGE POLISHED STEEL,19,4
Brand#51,LARGE POLISHED STEEL,23,4
Brand#51,LARGE POLISHED STEEL,36,4
Brand#51,LARGE POLISHED TIN,19,4
Brand#51,MEDIUM ANODIZED BRASS,14,4
Brand#51,MEDIUM ANODIZED BRASS,19,4
Brand#51,MEDIUM ANODIZED BRASS,36,4
Brand#51,MEDIUM ANODIZED COPPER,19,4
Brand#51,MEDIUM ANODIZED COPPER,36,4
Brand#51,MEDIUM ANODIZED STEEL,19,4
Brand#51,MEDIUM ANODIZED STEEL,45,4
Brand#51,MEDIUM ANODIZED TIN,49,4
Brand#51,MEDIUM BRUSHED BRASS,3,4
Brand#51,MEDIUM BRUSHED BRASS,23,4
Brand#51,MEDIUM BRUSHED BRASS,36,4
Brand#51,MEDIUM BRUSHED BRASS,45,4
Brand#51,MEDIUM BRUSHED COPPER,9,4
Brand#51,MEDIUM BRUSHED COPPER,14,4
Brand#51,MEDIUM BRUSHED COPPER,23,4
Brand#51,MEDIUM BRUSHED COPPER,36,4
Brand#51,MEDIUM BRUSHED NICKEL,3,4
Brand#51,MEDIUM BRUSHED NICKEL,9,4
Brand#51,MEDIUM BRUSHED NICKEL,19,4
Brand#51,MEDIUM BRUSHED NICKEL,23,4
Brand#51,MEDIUM BRUSHED NICKEL,36,4
Brand#51,MEDIUM BRUSHED STEEL,3,4
Brand#51,MEDIUM BRUSHED STEEL,9,4
Brand#51,MEDIUM BRUSHED STEEL,19,4
Brand#51,MEDIUM BRUSHED STEEL,45,4
Brand#51,MEDIUM BRUSHED TIN,3,4
Brand#51,MEDIUM BRUSHED TIN,19,4
Brand#51,MEDIUM BRUSHED TIN,36,4
Brand#51,MEDIUM BURNISHED BRASS,3,4
Brand#51,MEDIUM BURNISHED BRASS,19,4
Brand#51,MEDIUM BURNISHED BRASS,23,4
Brand#51,MEDIUM BURNISHED COPPER,14,4
Brand#51,MEDIUM BURNISHED COPPER,23,4
Brand#51,MEDIUM BURNISHED COPPER,36,4
Brand#51,MEDIUM BURNISHED COPPER,45,4
Brand#51,MEDIUM BURNISHED COPPER,49,4
Brand#51,MEDIUM BURNISHED NICKEL,3,4
Brand#51,MEDIUM BURNISHED NICKEL,19,4
Brand#51,MEDIUM BURNISHED NICKEL,45,4
Brand#51,MEDIUM BURNISHED STEEL,19,4
Brand#51,MEDIUM BURNISHED STEEL,36,4
Brand#51,MEDIUM BURNISHED TIN,3,4
Brand#51,MEDIUM BURNISHED TIN,14,4
Brand#51,MEDIUM BURNISHED TIN,19,4
Brand#51,MEDIUM BURNISHED TIN,23,4
Brand#51,MEDIUM BURNISHED TIN,36,4
Brand#51,MEDIUM BURNISHED TIN,45,4
Brand#51,MEDIUM PLATED BRASS,3,4
Brand#51,MEDIUM PLATED BRASS,23,4
Brand#51,MEDIUM PLATED BRASS,36,4
Brand#51,MEDIUM PLATED COPPER,3,4
Brand#51,MEDIUM PLATED COPPER,14,4
Brand#51,MEDIUM PLATED COPPER,23,4
Brand#51,MEDIUM PLATED COPPER,36,4
Brand#51,MEDIUM PLATED COPPER,45,4
Brand#51,MEDIUM PLATED COPPER,49,4
Brand#51,MEDIUM PLATED NICKEL,19,4
Brand#51,MEDIUM PLATED STEEL,14,4
Brand#51,MEDIUM PLATED STEEL,19,4
Brand#51,MEDIUM PLATED STEEL,23,4
Brand#51,MEDIUM PLATED STEEL,36,4
Brand#51,MEDIUM PLATED STEEL,45,4
Brand#51,MEDIUM PLATED TIN,3,4
Brand#51,MEDIUM PLATED TIN,9,4
Brand#51,MEDIUM PLATED TIN,19,4
Brand#51,MEDIUM PLATED TIN,49,4
Brand#51,PROMO ANODIZED BRASS,45,4
Brand#51,PROMO ANODIZED BRASS,49,4
Brand#51,PROMO ANODIZED COPPER,3,4
Brand#51,PROMO ANODIZED COPPER,9,4
Brand#51,PROMO ANODIZED COPPER,14,4
Brand#51,PROMO ANODIZED NICKEL,3,4
Brand#51,PROMO ANODIZED NICKEL,36,4
Brand#51,PROMO ANODIZED STEEL,3,4
Brand#51,PROMO ANODIZED STEEL,23,4
Brand#51,PROMO ANODIZED TIN,3,4
Brand#51,PROMO ANODIZED TIN,45,4
Brand#51,PROMO BRUSHED BRASS,3,4
Brand#51,PROMO BRUSHED BRASS,14,4
